eng_Latn,tel_Telu
"Some say it was the name of a bandit leader he had met; others say it was Villa's fraternal grandfather's last name.
","కొందరు అది కలుసుకున్న బందిపోటు నాయకుడి పేరు అని చెబుతారు; ఇతరులు అది విల్లా యొక్క సోదర తాత యొక్క చివరి పేరు అని చెబుతారు.
"
"Some say it was the name of a bandit leader he met; others say it was Villa's fraternal grandfather's last name.
","కొందరు అది కలుసుకున్న బందిపోటు నాయకుడి పేరు అని చెబుతారు; ఇతరులు అది విల్లా యొక్క సోదర తాత యొక్క చివరి పేరు అని చెబుతారు.
"
"Some time later, a VKontakte spokeswoman said that Durov's harsh statement was related to the fact that his grandfather, who went through the war from start to finish, was later repressed, and Pavel himself respects Victory Day.
","""కొంత సమయం తరువాత, """"VKontakte"""" యొక్క ప్రెస్ కార్యదర్శి కారణం కఠినమైన పదాలు Durov తన తాత, ప్రారంభం నుండి ముగింపు ఒక యుద్ధం అయిన తర్వాత అణచివేయ్యబడిన, మరియు పాల్ స్వయంగా విక్టరీ డే గౌరవిస్తుంది అన్నారు.""
"
"Someones great-great grandfather was devastated beyond belief, as she was his one true love and they had been married over 50 years.
","నా గొప్ప ముత్తాత నమ్మకం దాటి విసిరాడు, ఆమె తన నిజమైన ప్రేమ మరియు వారు 50 ఏళ్ళుగా వివాహం చేసుకున్నారు.
"
"Soon after that, Sarah's grandfather, Winnemucca I, died and, at his request, Sarah and her sisters were sent to a convent in California.
","ఆ తరువాత, సారా యొక్క తాత, Winnemucca I, మరణించాడు మరియు, తన అభ్యర్థనను వద్ద, సారా మరియు ఆమె సోదరీమణులు కాలిఫోర్నియాలో కాన్వెంట్ పంపారు.
"
"Soon after that, she teamed up with Johnny Irion (whose grandfather's brother was John Steinbeck) and Tao Rodriguez-Seeger (grandson of Pete) to form a trio called RIG.
","వెంటనే, ఆమె RIG అని పిలువబడే త్రయంను ఏర్పాటు చేయడానికి జానీ ఇరియోన్ (అతని తాత సోదరుడు జాన్ స్టెయిన్బెక్) మరియు టాయో రోడ్రిగ్జ్-సీగెర్ (పీట్ మనవడు) తో జతకట్టారు.
"
"Sophie however, believes that Saunière, who is revealed to be her grandfather, wanted to pass a hidden message on to her, and that he had wanted to bring Langdon into the equation so that he could help her crack the code.
","అయినప్పటికీ తన తాతగా తెలియబడిన సానిఎర్ ఒక గుప్త సందేశమును ఆమెకు చేరుద్దామనుకుంటున్నాడని మరియు ఆ కోడ్ ను చేధించటంలో ఆమెకు సహాయం చేయటానికి లాంగ్డన్ ను ఈ సమీకరణంలోకి తీసుకు వద్దామనుకుంటున్నాడని సోఫీ విస్వసించింది.
"
"Spencer ran a school founded on the progressive teaching methods of Johann Heinrich Pestalozzi and also served as Secretary of the Derby Philosophical Society, a scientific society which had been founded in the 1790s by Erasmus Darwin, the grandfather of Charles.
","పురోగమిస్తున్న జోహన్ హీన్రిచ్ పెస్టలోజీ యొక్క బోధనా సిద్ధాంతాల మీద స్థాపించబడిన పాఠశాలను అతను నడిపేవాడు మరియు డెర్బీ ఫిలసాఫికల్ సొసైటీ కార్యదర్శిగా విధులను నిర్వహించేవాడు, ఈ శాస్త్రీయ సంఘాన్ని 1790లలో చార్లెస్ తాతగారు ఎరాస్మస్ డార్విన్ స్థాపించారు.
"
"Starting off with his family, Koscielny's grandfather was Polish.
","తన కుటుంబాన్ని ప్రారంభించి, కొస్సీల్నీ యొక్క తాత పోలిష్.
"
"Such names were given in honor of husbands, fathers, grandfathers, as well as various folk heroes.
","అలాంటి పేర్లు భర్తల, తండ్రుల, పూర్వీకులు మరియు వివిధ జానపద నాయకుల గౌరవార్థం ఇవ్వబడ్డాయి.
"
"Sure, your grandfather just sharpened his pencil when it came time to take care of the books, but this isn't your grandfather's business climate anymore.
","ఖచ్చితంగా, మీ తాత పుస్తకాల శ్రద్ధ వహించడానికి సమయం వచ్చినప్పుడు తన తాత పెన్సిల్ను పదును పెట్టింది, కానీ ఇది మీ తాత వ్యాపార వాతావరణం కాదు.
"
"Swords used by Shiraj-ud-Daulah and his grandfather, Nawab Alivardi Khan, can be seen.
","సూరజ్-ఉద్-దౌలా, ఆయన తాతగారు నవాబు అలివర్ధీ ఖాన్ ఉపయోగించిన ఖడ్గాలు ఇక్కడ బధ్రపరచబడి ఉన్నాయి.
"
"Swords used by Shiraj-ud-Daulla and his grandfather, Nawab Alivardi Khan, can be seen here.
","సూరజ్-ఉద్-దౌలా, ఆయన తాతగారు నవాబు అలివర్ధీ ఖాన్ ఉపయోగించిన ఖడ్గాలు ఇక్కడ బధ్రపరచబడి ఉన్నాయి.
"
"Swords used by Siraj-ud-Daulah and his grandfather, Nawab Ali Wardi Khan, can be seen here.
","సూరజ్-ఉద్-దౌలా మరియు ఆయన తాతగారు నవాబు అలివర్ధీ ఖాన్ ఉపయోగించిన ఖడ్గాలు ఇక్కడ బధ్రపరచబడి ఉన్నాయి.
"
"Swords used by Siraj-ud-Daulla and his grandfather, Nawab Alivardi Khan are also displayed in the museum.
","సూరజ్-ఉద్-దౌలా మరియు ఆయన తాతగారు నవాబు అలివర్ధీ ఖాన్ ఉపయోగించిన ఖడ్గాలు ఇక్కడ బధ్రపరచబడి ఉన్నాయి.
"
"That is a photo of my grandfather.
","అది తాతగారి ఫోటో.
"
"That was my grandfather's way.
","నాన్న గారు చూపిన మార్గం అది .
"
"The 7th Sikh Guru, Guru Har Rai Ji, visited the site of this Gurdwara to fulfil the promise of his great grandfather, Guru Arjan Dev Ji.
","7 వ సిక్కు గురువు గురు హర రాయ్ జి, తన ముత్తాత గురు అర్జన్ దేవ్ జి కి ఇచ్చిన మాటను నిలబెట్టుకోవడానికి ఈ గురుద్వారా ప్రదేశాన్ని సందర్శించాడు.
"
"The AMG-specific radiator grille has 14 vertical slats as a nod to the 300 SL racing sports car of 1952, the grandfather of SL models.
","AMG-నిర్దిష్ట రేడియేటర్ గ్రిల్ ముందు భాగంలో వెడల్పు భావనను బలపరుస్తుంది మరియు 14 నిలువు స్ట్రిప్స్ 1952 నాటి లెజెండరీ 300 SL రేసింగ్ స్పోర్ట్స్ కారును సూచిస్తాయి, ఇది అన్ని SL మోడల్ల పూర్వీకులు.
"
"The Louisiana Legislature enacts the grandfather clause.
","లూసియానా శాసనసభ గ్రాండ్ ఫాదర్ నిబంధనను అమలు చేస్తుంది.
"
"The book was first written when she received news that her 100-year-old grandfather was dying.
","ఆమె 100 ఏళ్ల తాత చనిపోతున్న వార్తలను అందుకున్నప్పుడు ఈ పుస్తకం మొట్టమొదట అల్లెండేచే ఉద్భవించింది.
"
"The child is taken to school and the first thing he learns is that his father is a fool, the second thing that his grandfather is a lunatic, the third thing that all his teachers are hypocrites, the fourth, that all the sacred books are lies!
","పిల్లవాడు పాఠశాలలో చేరడమే ఆలస్యం అతడు మొట్టమొదట నేర్చుకునే పాఠం తన తండ్రి మూర్ఖుడనీ, రెండవ పాఠం తన తాత పిచ్చివాడనీ, మూడవ పాఠం తన గురువులందరూ నయవంచకులనీ, నాల్గవ పాఠం తన మత గ్రంథాలన్నీ పుక్కిటి పురాణాలని.
"
"The child is taken to school, and the first thing he learns is that his father is a fool, the second thing that his grandfather is a lunatic, the third thing that all his teachers are hypocrites, the fourth that all the sacred books are lies!
","పిల్లవాడు పాఠశాలలో చేరడమే ఆలస్యం అతడు మొట్టమొదట నేర్చుకునే పాఠం తన తండ్రి మూర్ఖుడనీ, రెండవ పాఠం తన తాత పిచ్చివాడనీ, మూడవ పాఠం తన గురువులందరూ నయవంచకులనీ, నాల్గవ పాఠం తన మత గ్రంథాలన్నీ పుక్కిటి పురాణాలని.
"
"The choice of that language linked to the origin of David, whose grandfather on the maternal side was Jewish.
","ఈ భాష యొక్క ఎంపిక దావీదు యొక్క మూలంతో అనుసంధానించబడి ఉంది, దీని తాత తాత ఒక యూదుడు.
"
"The complexity of 3D printing is quite remarkable, with some researchers even managing to make a fully functional grandfather clock.
","3D ప్రింటింగ్ సంక్లిష్టత చాలా విశేషమైనది, కొంతమంది పరిశోధకులు పూర్తిగా ఫంక్షనల్ తాత గడియారాన్ని నిర్వహించడానికి కూడా నిర్వహించారు.
"
"The cottage was owned by my best friend's grandfather and was in a fairly isolated location, but still on tracks which lead to a main road.
","ఈ కుటీర నా బెస్ట్ ఫ్రెండ్స్ తాత యాజమాన్యం మరియు చాలా ఒంటరిగా ఉన్న ప్రదేశాల్లో ఉంది, కానీ ఇప్పటికీ ప్రధాన రహదారికి దారితీసే ట్రాక్స్లో ఉంది.
"
"The cottage was owned by my best friend's grandfather and was in a fairly isolated location, but still on tracks which lead to the main road.
","ఈ కుటీర నా బెస్ట్ ఫ్రెండ్స్ తాత యాజమాన్యం మరియు చాలా ఒంటరిగా ఉన్న ప్రదేశాల్లో ఉంది, కానీ ఇప్పటికీ ప్రధాన రహదారికి దారితీసే ట్రాక్స్లో ఉంది.
"
"The couple chose to live with the guru and so Arjun Dev was raised in his grandfather's household.
","ఈ జంట గురుతో కలిసి జీవించడానికి ఎంచుకున్నారు, అందువలన అర్జున్ దేవ్ తన తల్లి తరపు తాత కుటుంబంలో పెరిగింది.
"
"The day after Depay's 15th birthday, his grandfather died.
","Depay యొక్క 15 పుట్టినరోజు తర్వాత రోజు, అతని తాత చనిపోయాడు.
"
"The day after Pearl Harbor my grandfather signed up for duty, joined Patton's army and marched across Europe.
","పెర్ల్ హార్బర్ తరువాత రోజు నా తాత విధికి సంతకం చేసింది; పాటన్ సైన్యంలో చేరారు, ఐరోపాలో కవాతు చేశారు.
"
"The day after Pearl Harbor my grandfather signed up for duty, joined Patton's army, marched across Europe.
","పెర్ల్ హార్బర్ తరువాత రోజు నా తాత విధికి సంతకం చేసింది; పాటన్ సైన్యంలో చేరారు, ఐరోపాలో కవాతు చేశారు.
"
"The day after Pearl Harbor my grandfather signed up for duty; joined Patton's army,marched across Europe.
","పెర్ల్ హార్బర్ తరువాత రోజు నా తాత విధికి సంతకం చేసింది; పాటన్ సైన్యంలో చేరారు, ఐరోపాలో కవాతు చేశారు.
"
"The exchanged enslaved people were Boy Willie's grandfather (who was only nine years old at the time) and great grandmother (after whom Berniece was named).
","మార్పిడి బానిసలు బాయ్ విల్లీ యొక్క తాత (ఆ సమయంలో కేవలం 9 సంవత్సరాల వయస్సులో ఉన్నవారు) మరియు ముత్తాత (ఎవరికి బెర్నిసీ పేరు పెట్టారు).
"
"The exchanged slaves were Boy Willie's grandfather (who was only 9 years old at the time) and great-grandmother (after whom Berniece was named).
","మార్పిడి బానిసలు బాయ్ విల్లీ యొక్క తాత (ఆ సమయంలో కేవలం 9 సంవత్సరాల వయస్సులో ఉన్నవారు) మరియు ముత్తాత (ఎవరికి బెర్నిసీ పేరు పెట్టారు).
"
"The exchanged slaves were Boy Willie's grandfather who was only 9 years old at the time and great-grandmother after whom Berniece was named.
","మార్పిడి బానిసలు బాయ్ విల్లీ యొక్క తాత (ఆ సమయంలో కేవలం 9 సంవత్సరాల వయస్సులో ఉన్నవారు) మరియు ముత్తాత (ఎవరికి బెర్నిసీ పేరు పెట్టారు).
"
"The fact that she is a fourth-generation businessperson who followed in the footsteps of her great-grandmother Elizabeth, grandfather Fred, and father, serving for a time as an executive vice president of the family-owned Trump Organization.
","ఆమె నాల్గవ తరం వ్యాపారవేత్త, ఆమె ముత్తాత ఎలిజబెత్, తాత ఫ్రెడ్, తండ్రి అడుగుజాడల్లో నడుస్తూ, కుటుంబ యాజమాన్యంలోని ట్రంప్ ఆర్గనైజేషన్ యొక్క ఎగ్జిక్యూటివ్ వైస్ ప్రెసిడెంట్గా కొంతకాలం పనిచేశారు.
"
"The famous grandfather decided to protect his grandson from cinematography and taught him the basics of painting.
","ప్రసిద్ధ తాత సినిమా నుండి అతని మనవడు రక్షించడానికి నిర్ణయించుకుంది మరియు అతనికి పెయింటింగ్ పునాదులను బోధించాడు.
"
"The fans sincerely hoped that the girl's choice would be a worthy guy, but they could not even think that she would pay attention to a man who would be suitable for her as a father, and in appearance as a grandfather.
","అమ్మాయి యొక్క ఎంపిక ఒక విలువైన వ్యక్తిగా ఉంటుందని అభిమానులు ఆశించారు, కానీ ఆమె ఒక తండ్రి వలె, మరియు ఒక తాతగా కనిపించిన వ్యక్తికి ఆమెకు శ్రద్ధ ఉంటుందని కూడా ఆమె ఆలోచించలేదు.
"
"The grand old man was my grandfather.
","పాతతరం పెద్ద మనిషి నాన్నగారు.
"
"The grandfather and father of Dwayne both were professional wrestlers.
","తండ్రి మరియు తాత డ్వేన్ జాన్సన్ ఒక ప్రొఫెషనల్ మల్లయోధుడు.
"
"The grandfather asked...
",". తాత అడిగాడు .
"
"The grandfather continued.
","తాత కొనసాగింది.
"
"The grandfather returned the baby to his mother.
","బాలుడిని తిరిగి తల్లి కాంతమ్మకు అప్పగించారు.
"
"The grandfather walked up to the ball.
","తాత బంతి వరకు నడిచాడు.
"
"The husband of Brünnhilde (making Woton his grandfather from both sides), and son of Siegmund and Sieglinde.
","బ్రున్హిల్ల్డె భర్త (ఇద్దరు భుజాల నుండి తన తాతను తయారు చేశాడు), మరియు సిగ్మండ్ మరియు సిగ్లిన్డేల కుమారుడు.
"
"The last czar of Russia, Nicholas II, witnessed the assassination of his grandfather Alexander II at the impressionable age of 13.
","రష్యా యొక్క ఆఖరి జార్, నికోలస్ II తన తాత, అలెగ్జాండర్ II హత్యకు గురైన 13 ఏళ్ల వయస్సులోనే చంపబడ్డాడు-ఇది తన అల్ట్రా-సంప్రదాయవాద విధానాలను వివరించడానికి చాలా ఎక్కువ చేస్తుంది.
"
"The main task is to find out the size of clothes that the grandfather wears.
","ప్రధాన పని - తాతగారు ధరించే బట్టలు యొక్క పరిమాణం కనుగొనేందుకు.
"
"The mother of the sufferer and her grandfather have been the primary witnesses in the case.
","బాధితురాలి తల్లి, అంకుల్ ఈ కేసులో ప్రధాన సాక్షులుగా ఉన్నారు.
"
"The mystery concerning Adolf Hitler's grandfather Alois' father has spawned a multitude of theories that range from possible to preposterous.
","అడాల్ఫ్ హిట్లర్ యొక్క తాత (అలోయిస్ తండ్రి) గురించిన మర్మము విస్తారమైన సిద్ధాంతాలను సాధ్యం చేయటానికి వీలు కల్పిస్తుంది.
"
"The name actually comes from the ancient Greek god Uranus, who was the grandfather of Zeus, the greatest of all gods.
","వాస్తవానికి ఈ పేరు పురాతన గ్రీకు దేవుడైన యురేనస్ నుండి వచ్చింది, వీరు జ్యూస్ యొక్క తాత, ఇది అన్ని దేవతలలో గొప్పది.
"
"The novel began as a letter to her dying grandfather and is a work of magical realism charting the history of Chile.
","ఈ నవల ఆమె చనిపోయే తాతకు లేఖగా ప్రారంభమైంది మరియు చిలీ చరిత్రలో చోటుచేసుకున్న మాయా వాస్తవికత యొక్క పని.
"
"The old man was my grandfather.
","పాతతరం పెద్ద మనిషి నాన్నగారు.
"
"The only close people in the life of the singerwere the grandfather and mother, who from a small age supported her desire to sing songs.
","గాయకుడు యొక్క జీవితం దగ్గరగా మాత్రమే ప్రజలు నా తాత మరియు నా తల్లి, ఒక ప్రారంభ వయస్సు నుండి పాటలను పాడటం ఆమె కోరిక మద్దతునిచ్చిన ఉన్నాయి.
"
"The only cricketer to play for both England and India is The Nawab of Pataudi (Senior), Iftikhar Ali Khan Pataudi, who was the grandfather of actor, Saif Ali Khan.
","ఇంగ్లాండ్ మరియు భారతదేశం రెండింటికీ ఆడిన ఏకైక క్రికెటర్ ది నవాబ్ ఆఫ్ పటౌడీ (సీనియర్), ఎఫ్కిచార్ అలీఖాన్ పటౌడీ, ఇతనికి మాత్రమే ఈ అవకాశం వచ్చింది. . ఇతను భారత హింది నటుడు అయిన సైఫ్ అలీ ఖాన్ యొక్క తాత.
"
"The only daughter of the maternal grandfather of the girl, is the sister of the boy's father.
","అమ్మాయి యొక్క తల్లి తాత యొక్క ఏకైక కుమార్తె, బాలుడి తండ్రి యొక్కసోదరి.
"
"The probably most famous Swiss literary creation, Heidi, the story of an orphan girl who lives with her grandfather in the Alps, was one of the most popular children's books ever and has come to be a symbol of Switzerland.
","బహుశా అతి ప్రఖ్యాత స్విస్ సాహిత్య సృష్టి హేయిడి, ఇది తాతగారితో పాటుగా పర్వత ప్రాంతంలో నివసించే ఒక అనాథ బాలిక కథ, ఇది బాలల సాహిత్యంలో అత్యంత ప్రఖ్యాతి పొందడమే కాక స్విట్జర్లాండ్ యొక్క చిహ్నంగా కూడా అయింది.
"
"The reason being that his grandfather, Jack McGinn, once served as the chairperson of Celtic and the president of Scottish Football Association.
","కారణం, అతని తాత జాక్ మెక్గిన్ ఒకప్పుడు సెల్టిక్ చైర్పర్సన్గా మరియు స్కాటిష్ ఫుట్బాల్ అసోసియేషన్ అధ్యక్షుడిగా పనిచేశారు.
"
"The school here in this little Chinese village is named after my mom's grandfather, who was the headmaster/principal for some time.
","ఈ చిన్న చైనీస్ గ్రామంలోని ఇక్కడి పాఠశాలకు కొంతకాలం ప్రధానోపాధ్యాయుడు / ప్రిన్సిపాల్గా ఉన్న నా తల్లి తాత పేరు పెట్టబడింది.
"
"The second story took a similar format, but a different use case: an aging grandfather who falls and breaks his hip, prompting his son's family to invite him to live with them.
","రెండవ కథ ఇదే విధమైన ఆకృతిని తీసుకుంది, కానీ వేరే ఉపయోగం కేసుః వృద్ధాప్య తాత పడి తన తుంటిని పగలగొట్టి, తన కొడుకు కుటుంబాన్ని వారితో కలిసి జీవించమని ఆహ్వానించమని ప్రేరేపిస్తాడు.
"
"The series, which followed the lives of brothers Huey and Riley Freeman, as well as their grandfather Robert, premiered on Adult Swim in 2005 - and from the very beginning, the series established a sharp satirical perspective, critiquing society with a particular focus on race relations.
","హ్యూయ్ మరియు రిలే ఫ్రీమాన్, వారి తాత రాబర్ట్ జీవితాలను అనుసరించిన ఈ ధారావాహిక 2005 లో అడల్ట్ స్విమ్లో ప్రదర్శించబడింది - మరియు మొదటి నుండి, ఈ సిరీస్ పదునైన వ్యంగ్య దృక్పథాన్ని నెలకొల్పింది, సమాజాన్ని జాతిపై ప్రత్యేక దృష్టితో విమర్శించింది సంబంధాలు.
"
"The sole adult-aged female listed in your great-great grandfather's household, may indeed be his wife - or it could be a sister-in-law or family friend.
","మీ గొప్ప-ముత్తాత గృహంలో జాబితా చేయబడిన ఏకైక వయోజన-వృద్ధ మహిళ నిజానికి అతని భార్య కావచ్చు-లేదా అది ఒక సోదరి లేదా కుటుంబ స్నేహితుడు కావచ్చు.
"
"The story focuses on George, a grandfather who's hard of hearing.
","కథ జార్జ్, వినికిడి కష్టం ఎవరు ఒక తాత దృష్టి పెడుతుంది.
"
"The two movies couldn't be more dissimilar in tone: Steamboy is a lark and a romp, about a young man whose grandfather has developed a steam-powered gizmo which everyone wants, and which he uses in one action set-piece after another.
","రెండు సినిమాలు టోన్లో మరింత అసమానంగా ఉండవుః స్టీంబోయ్ ఒక భరతపక్షి మరియు ఒక కపటమైనది, ఒక యువకుడి గురించి, అతని తాత ప్రతి ఒక్కరూ కోరుకుంటున్న ఒక ఆవిరి-శక్తితో ఉన్న గిజ్మోను అభివృద్ధి చేసింది మరియు మరొక దాని తర్వాత అతను ఒక చర్య సెట్-పావులో ఉపయోగిస్తుంది.
"
"The wise old man archetype is personified in dreams as father, grandfather, teacher, philosopher, guru, doctor, or priest.
","తెలివైన ఓల్డ్ మాన్ ఆర్కిటైప్ తండ్రి, గురువు, తాత, తత్వవేత్త, డాక్టర్ లేదా పూజారిగా కలలలో వ్యక్తీకరించబడింది.
"
"Their characters met almost at the very beginning of the film: Alexander, who lost his memory, was installed by his own grandfather in the house of Theodore.
","వారి పాత్రలు ఆ చిత్రం యొక్క ప్రారంభంలో దాదాపుగా కలుసుకున్నారుః అతని మెమరీని కోల్పోయిన అలెగ్జాండర్ థియోడర్ యొక్క ఇంటిలో తన సొంత తాతచే స్థాపించబడింది.
"
"Their grandfather Guillaume died within months of their return to France, and it was also around this time that Aline's great-uncle, Don Pio de Tristan Moscoso, died in Peru.
","తాత ఫ్రాన్స్కు తిరిగి వచ్చే కొద్ది నెలల్లోనే తాత గైల్లume మరణిస్తాడు మరియు అలీన్ యొక్క పెద్ద మామయ్య డాన్ పియో డి ట్రిస్టాన్ మోస్సోసో పెరూలో చనిపోతాడు.
"
"Then, Rajiv Gandhi presented the budget for 1987-89, after VP Singh quit his government, and in the process became the third Prime Minister to present a budget after his mother and grandfather.
","రాజీవ్ గాంధీ ప్రభుత్వం నుండి వి పి సింగ్ వైదొలిగిన తర్వాత, 1987-89లో ఆయనే బడ్జెట్ను సమర్పించారు మరియు ఈ విధంగా ఆయన తల్లి మరియు తాత తర్వాత ఒక బడ్జెట్ను సమర్పించిన మూడవ ప్రధాన మంత్రిగా పేరు గాంచారు.
"
"There exists a lack of documentation about the Paternal grandfather of Cristiano Ronaldo.
","క్రిస్టియానో రొనాల్డో యొక్క పితృ తాత గురించి డాక్యుమెంటేషన్ లేకపోవడం ఉంది.
"
"There is a wide idea of family in our society, it is not only husband, wife and children, but family, aunt, uncle, aunt, grandmother, grandfather have also been in our family concept since ancient times.
","మన సమాజంలో, కుటుంబం గురించి విస్తృతమైన ination హ ఉంది, ఇది భర్త, భార్య మరియు పిల్లలు మాత్రమే కాదు, అత్త, అత్త, మామ, అత్త, అమ్మమ్మ, తాత కూడా పురాతన కాలం నుండి మన కుటుంబ భావనలో ఉన్నారు.
"
"There is only my grandfather.
","తాత మాత్రమే ఉన్నాడు.
"
"There is very little I know about my grandfather.
","నాకు తెలిసి నాన్న గురించి ఎంత చెప్పినా తక్కువే.
"
"There's a grandfather
","అక్కడొక తాత
"
"Therefore, let's not disappoint little dreamers, and our first master class on the topic, how to draw the winter pencil in stages for children, dedicate to the grandfather of frost.
","సో చిన్న డ్రీమర్స్ నిరాశ లేదు, మరియు పిల్లల కోసం దశల ద్వారా పెన్సిల్ అడుగు శీతాకాలంలో డ్రా ఎలా మా మొదటి మాస్టర్ తరగతి, మేము తాత ఫ్రాస్ట్ అంకితం చేస్తుంది.
"
"Thirupathi Reddy, Vinay Reddy's grandfather, served as the Pothireddypeta village sarpanch for 30 years.
","వినయ్రెడ్డికి బైడెన్ బృందంలో చోటు దక్కినందుకు చొల్లేటి వినయ్రెడ్డి తాత తిరుపతిరెడ్డి పోతిరెడ్డిపేట గ్రామానికి 30 ఏళ్ల పాటు సర్పంచ్గా సేవలందించారు.
"
"This came from my grandfather.
","ఇది ఆయన నాన్న గారి నుంచి వచ్చింది.
"
"This gift edition would be a great gift for an older brother to give to a younger brother, as well as a good gift from a parent to a child or from a grateful child, teen or adult to a father, grandfather or other caring adult.
","ఈ బహుమతి ఎడిషన్ ఒక తమ్ముడికి ఒక తమ్ముడికి, అలాగే ఒక పేరెంట్ నుండి ఒక బిడ్డకి లేదా ఒక తండ్రి, తాత లేదా ఇతర శ్రద్ధ వయోజనవారికి కృతజ్ఞత గల బిడ్డ, టీన్ లేదా వయోజన నుండి మంచి బహుమతి ఇవ్వడానికి ఒక పెద్ద బహుమతిగా ఉంటుంది.
"
"This greatly surprised the public, because his family was enslaved, and only grandfather managed to get free for himself and relatives.
","ఇది నిజంగా తన కుటుంబం బానిసలుగా ఎందుకంటే, ప్రజా ఆశ్చర్యం, మరియు మాత్రమే తన తాత తనను మరియు కుటుంబం కోసం తన స్వేచ్ఛను పొందడానికి నిర్వహించేది.
"
"This is a photograph of my grandfather.
","అది తాతగారి ఫోటో.
"
"This is due to the death of my mother and the complete devastation of my grandfather.
","ఈ తల్లి మరణం మరియు తన తాత యొక్క పూర్తి పోటును కారణం.
"
"This is our grandfather.
","ఇహ మా పెద్దమ్మాయి.
"
"This is the perfect gift for a grandfather.
","ఈ ఒక తాత కోసం పరిపూర్ణ బహుమానం.
"
"This live action adventure tells the story of a brother and sister, Thomas and Sarah, whose grandfather Jeremiah is fired from his longtime position as the Train Master for the Western Railroad in the Pacific Northwest.
","ఈ ప్రత్యక్ష యాక్షన్ అడ్వెంచర్ ఒక సహోదరుడు మరియు సోదరి, థామస్ మరియు సారా యొక్క కథను చెబుతుంది, దీని యొక్క తాతైన యిర్మీయా పసిఫిక్ నార్త్వెస్ట్లోని వెస్ట్రన్ రైల్రోడ్ కోసం రైలు మాస్టర్గా తన దీర్ఘకాల స్థానం నుండి తొలగించబడ్డాడు.
"
"This live-action adventure tells the story of a brother and sister, Thomas and Sarah, whose grandfather Jeremiah is fired from his longtime position as the Train Master for the Western Railroad in the Pacific Northwest.
","ఈ ప్రత్యక్ష యాక్షన్ అడ్వెంచర్ ఒక సహోదరుడు మరియు సోదరి, థామస్ మరియు సారా యొక్క కథను చెబుతుంది, దీని యొక్క తాతైన యిర్మీయా పసిఫిక్ నార్త్వెస్ట్లోని వెస్ట్రన్ రైల్రోడ్ కోసం రైలు మాస్టర్గా తన దీర్ఘకాల స్థానం నుండి తొలగించబడ్డాడు.
"
"This man is my grandfather.
","ఈ పెద్దమనిషి నా యజమాని.
"
"This man is my great grandfather.
","ఈ పెద్దమనిషి నా యజమాని.
"
"This motor belonged to my wife's grandfather and hasn't run in about 40 years, her uncle had it stored in his basement, it actually had fuel or what was fuel at one time, in the tank.
","ఈ మోటారు నా భార్య యొక్క తాతకు చెందినది మరియు సుమారుగా సుమారు ఏళ్ల వయస్సులోనే, ఆమె మామయ్య తన బేస్మెంట్లో నిల్వ చేయబడినది, అది నిజంగా ఇంధనం లేదా ఒక సమయంలో ఇంధనం, ట్యాంక్లో ఉంది.
"
"This stage of a man begins when his duty as a householder comes to an end: He has become a grandfather, his children are grown up, and have established lives of their own.
","గృహస్థుడిగా వ్యక్తి యొక్క విధి ముగిసేనాటికి వనాప్రశ్ర దశ మొదలవుతుందిః అతను ఒక తాతగా మారి, అతని పిల్లలు పెరిగేవారు మరియు వారి స్వంత జీవితాలను స్థాపించారు.
"
"This stage of a man begins when his duty as a householder comes to an end: He has become a grandfather; his children are grown up, and have established lives of their own.
","గృహస్థుడిగా వ్యక్తి యొక్క విధి ముగిసేనాటికి వనాప్రశ్ర దశ మొదలవుతుందిః అతను ఒక తాతగా మారి, అతని పిల్లలు పెరిగేవారు మరియు వారి స్వంత జీవితాలను స్థాపించారు.
"
"This stage of a man begins when his duty as a householder comes to an end; He has become a grandfather, his children are grown up, and have established lives of their own.
","గృహస్థుడిగా వ్యక్తి యొక్క విధి ముగిసేనాటికి వనాప్రశ్ర దశ మొదలవుతుందిః అతను ఒక తాతగా మారి, అతని పిల్లలు పెరిగేవారు మరియు వారి స్వంత జీవితాలను స్థాపించారు.
"
"This truly timeless tune is perfect for a bride who wishes to share a special dance with her grandfather.
","ఈ నిజమైన టైంలెస్ ట్యూన్ తన తాతతో ఒక ప్రత్యేక నృత్యాన్ని పంచుకోవాలని కోరుకునే వధువు కోసం ఖచ్చితంగా ఉంది.
"
"This was founded by his grandfather James Rouse.
","అతని తాత జేమ్స్ రౌస్ స్థాపించిన ఇది ఒక లాభాపేక్షరహిత సంస్థ.
"
"This work was a continuation of the research of his father and grandfather, as well as the ten-year works of the author himself.
","ఈ పని తన తండ్రి మరియు తాత యొక్క అధ్యయనాలు కొనసాగింపుగా, అలాగే రచయిత యొక్క రచనల ఒక దశాబ్దం ఫలితమే.
"
"Thomas' grandfather, Paul Thomas, played in some PGA Tour events in the late 1950s and qualified for three major championships in the early 1960s.
","థామస్ తాత, పాల్ థామస్, 1950 ల చివరలో కొన్ని PGA టూర్ ఈవెంట్లలో ఆడాడు మరియు 1960 ల ప్రారంభంలో మూడు ప్రధాన చాంపియన్షిప్లకు అర్హత సాధించింది.
"
