eng_Latn,mal_Mlym
"They have learnt that art from their father and grandfather.
","അച്ഛനും അമ്മയും വല്യച്ചനുമൊക്കെ ഈ കല അഭ്യസിച്ചിരുന്നതായി അവരുടെ ഓർമയിലുണ്ട്.
"
"They include the parents of the killer, his 17-year-old brother and his grandfather.
","കൊലപാതകിയുടെ മുത്തച്ഛനും മാതാപിതാക്കളും 17കാരനായ സഹോദരനുമാണ് കസ്റ്റഡിയിലുള്ളത്.
"
"They killed his grandfather.
","അവർ മുത്തച്ഛനെ വെടിവെച്ച് കൊന്നു.
"
"They killed my grandfather.
","അവർ മുത്തച്ഛനെ വെടിവെച്ച് കൊന്നു.
"
"They were her grandfather's.
","അച്ഛന്റെ മുത്തശ്ശിയായിരുന്നു അവർ.
"
"They were my grandfather's.
","അച്ഛന്റെ മുത്തശ്ശിയായിരുന്നു അവർ.
"
"They were the pictures of his grandfather and grandmother.
","ഇവർ തന്നെയാണ് മുത്തശ്ശന്റെയും മുത്തശ്ശിയുടെയും ചിത്രങ്ങൾ പകർത്തിയത്.
"
"This 23-year-old became a father and grandfather in one week
","ഒരേ ആഴ്ചയിൽ ഒരു അച്ഛനും മുത്തച്ഛനുമായിത്തീർന്നതിന്റെ അതിശയത്തിലാണ് 23 കാരൻ
"
"This film is based on a story told to Mendes by his grandfather, Alfred, to whom the film is dedicated.
","മെൻഡിസിനോട് അദ്ദേഹത്തിന്റെ പിതാമഹനായ ആൽഫ്രെഡ് മെൻഡിസ് പറഞ്ഞ ഒരു വിവരണത്തെ അടിസ്ഥാനമാക്കിയാണ് ചിത്രം നിർമിച്ചിരിക്കുന്നത്.
"
"This is a box that my grandfather build close to 40 years ago.
","ഏതാണ്ട് 40 വർഷങ്ങൾക്കുമുൻപ് മുത്തച്ഛൻ മേടിച്ച വീടാണിത്.
"
"This is a love story about a granddaughter and a grandfather.
","ഒരു മുത്തശ്ശിയുടെയും, പേരക്കുട്ടിയുടെയും സ്നേഹകഥയാണിത്.
"
"This is a picture of my grandfather's older brother.
","മുതിർന്നശേഷമുള്ള സഹോദരന്റെ ചിത്രമാണിത്.
"
"This is due to the death of my mother and the complete devastation of my grandfather.
","എന്റെ അമ്മയുടെ മരണവും എന്റെ മുത്തച്ഛന്റെ പൂർണമായ നാശവും കൊണ്ടാണ് ഇത്.
"
"This is my grandfather's plate.
","അതു മുത്തച്ഛന്റെ പ്ലേറ്റാ.
"
"This is not the story that my grandfather tells you.
","ഇത് മുത്തച്ഛൻ പറഞ്ഞു തന്ന കഥയല്ല.
"
"This is what my grandfather says.
","ഇതെന്തോക്കെയാണ് ഈ അപ്പൂപ്പന് പറയുന്നത്.
"
"This isn't your father's or grandfather's Mt.
","ഇത് താങ്കളുടെ (മോദി) അച്ഛന്റെയോ മുത്തച്ഛന്റെയോ സ്വത്തല്ല.
"
"This may be the last letter my grandfather ever wrote.
","പിതാവെഴുതിയ അവസാനത്തെ കത്തും ഒരുപക്ഷേ അതായിരുന്നിരിക്കണം.
"
"This means that had Prince George been born a girl when he arrived on July 22 2013, he would have still retained his position as the third-in-line to the throne after his grandfather, the Prince of Wales, and his father, the Duke of Cambridge.
","അതായത് 2013 ജൂലൈ 22 ന് ജനിച്ച് ജോർജ് രാജകുമാരൻ പെൺകുട്ടിയാണെങ്കിൽ പോലും തന്റെ മുത്തച്ഛനും അച്ഛനും ശേഷം മൂന്നാമത് കിരീടാവകാശിയായി മാറാൻ ജോർജിന് സാധിക്കുമായിരുന്നുവെന്ന് ചുരുക്കം.
"
"This palace is named after Maharaja Umaid Singh, the grandfather of the present owner Gaj Singh.
","നിലവിലെ ഉടമസ്ഥനായ ഗജ് സിംഗിന്റെ മുത്തച്ഛനായ മഹാരാജ ഉമൈദ് സിംഗിന്റെ പേരാണ് കൊട്ടാരത്തിന് നൽകിയിരിക്കുന്നത്.
"
"This shrine was constructed by Late Mr. Raju who was the grandfather of Baba.
","സായി ബാബയുടെ മുത്തച്ഛനായിരുന്ന കൊണ്ടമ രാജു പണികഴിപ്പിച്ചതാണ് ഈ ക്ഷേത്രം.
"
"This song is a celebration of her grandfather.
","മുത്തശ്ശനുള്ള ആദരവാണ് ഈ ഗാനം.
"
"This truly timeless tune is perfect for a bride who wishes to share a special dance with her grandfather.
","മുത്തച്ഛനോട് ഒരു പ്രത്യേക നൃത്തം പങ്കുവയ്ക്കുവാൻ ആഗ്രഹിക്കുന്ന മണവാട്ടിക്കു് ഇതു് തികച്ചും കാലികമായ ഗാനമാണു്.
"
"This was a picture of my grandfather's.
","മുത്തച്ഛന്റെ ഒരു ചിത്രമായിരുന്നു അത്.
"
"This year will be the first Christmas without my grandfather.
","ഇക്കൊല്ലം അച്ഛനില്ലാത്ത ആദ്യത്തെ കൃസ്തുമസ്സുമാണ്.
"
"Thomas Sean Connery, named Thomas after his grandfather, was born in Fountainbridge, Edinburgh, Scotland on 25 August 1930.
","മുത്തച്ഛന്റെ പേരിൽ തോമസ് എന്ന് നാമകരണം ചെയ്യപ്പെട്ട തോമസ് സീൻ കോണറി 1930 ഓഗസ്റ്റ് 25 ന് സ്കോട്ട്ലൻഡിലെ എഡിൻബർഗിലുള്ള ഫൌണ്ടൻബ്രിഡ്ജിലാണ് ജനിച്ചത്.
"
"Thomas Sean Connery, named Thomas after his grandfather, was born in Fountainbridge, Edinburgh, Scotland, on 25 August 1930.
","മുത്തച്ഛന്റെ പേരിൽ തോമസ് എന്ന് നാമകരണം ചെയ്യപ്പെട്ട തോമസ് സീൻ കോണറി 1930 ഓഗസ്റ്റ് 25 ന് സ്കോട്ട്ലൻഡിലെ എഡിൻബർഗിലുള്ള ഫൌണ്ടൻബ്രിഡ്ജിലാണ് ജനിച്ചത്.
"
"Thomas Sean Connery, named after his grandfather, was born in Edinburgh Scotland on August 25, 1930.
","മുത്തച്ഛന്റെ പേരിൽ തോമസ് എന്ന് നാമകരണം ചെയ്യപ്പെട്ട തോമസ് സീൻ കോണറി 1930 ഓഗസ്റ്റ് 25 ന് സ്കോട്ട്ലൻഡിലെ എഡിൻബർഗിലുള്ള ഫൌണ്ടൻബ്രിഡ്ജിലാണ് ജനിച്ചത്.
"
"Thomas sean connery, named thomas after his grandfather, was born in fountainbridge, edinburgh, scotland on 25 august 1930.
","മുത്തച്ഛന്റെ പേരിൽ തോമസ് എന്ന് നാമകരണം ചെയ്യപ്പെട്ട തോമസ് സീൻ കോണറി 1930 ഓഗസ്റ്റ് 25 ന് സ്കോട്ട്ലൻഡിലെ എഡിൻബർഗിലുള്ള ഫൌണ്ടൻബ്രിഡ്ജിലാണ് ജനിച്ചത്.
"
"Through Stanley Johnson, Ali Kemal is the great grandfather of British Prime Minister Boris Johnson, as well as Jo Johnson (MP for Orpington), the journalist Rachel Johnson, and the entrepreneur Leo Johnson.
","സ്റ്റാൻലി ജോൺസണിലൂടെ, ബ്രിട്ടീഷ് പ്രധാനമന്ത്രി ബോറിസ് ജോൺസന്റെ മുത്തച്ഛനാണ് അലി കെമാൽ, ജോ ജോൺസൺ (ഓർപ്പിംഗ്ടൺ എംപി), പത്രപ്രവർത്തകൻ റേച്ചൽ ജോൺസൺ, സംരംഭകൻ ലിയോ ജോൺസൺ എന്നിവരാണ്.
"
"TikTok user @stacks1400 made the devastating realisation after discovering his girlfriend, the mother of his child, had been having an affair with his very own grandfather while they were living with him.
","ടിക്ക് ടോക്ക് ഉപയോക്താവ് @stacks1400യാണ് തങ്ങളോടൊപ്പം താമസിക്കുന്നതിനിടെ കാമുകി മുത്തച്ഛനോടൊപ്പം ബന്ധം പുലർത്തി എന്ന് മനസ്സിലാക്കിയത്.
"
"TikTok user @stacks1400 shared that his girlfriend was having an affair with his grandfather while they were living with him.
","ടിക്ക് ടോക്ക് ഉപയോക്താവ് @stacks1400യാണ് തങ്ങളോടൊപ്പം താമസിക്കുന്നതിനിടെ കാമുകി മുത്തച്ഛനോടൊപ്പം ബന്ധം പുലർത്തി എന്ന് മനസ്സിലാക്കിയത്.
"
"Today, he carries on his grandfather's legacy, with a few modifications: while his predecessors painted with sticks on vertical rock faces, Krishna employs brushes on canvas and handmade paper.
","ഇന്ന്, അദ്ദേഹം തന്റെ മുത്തച്ഛന്റെ പാരമ്പര്യം ചില പരിഷ്കാരങ്ങൾ വരുത്തി തുടരുന്നുഃ അദ്ദേഹത്തിന്റെ മുൻഗാമികൾ ശിലാമുഖങ്ങളിൽ കമ്പുകൾ കൊണ്ട് ചിത്രംവരച്ചപ്പോൾ, കൃഷ്ണ ബ്രഷുകൾ കൊണ്ട് ക്യാൻവാസ്സിലും കൈകൊണ്ട് ഉണ്ടാക്കിയ കടലാസ്സിലും വരയ്ക്കുന്നു.
"
"Trump's grandfather was German.
","ട്രമ്പി ന്റെ പിതാവ് ജർമൻകാരൻ ആയിരുന്നു.
"
"Trump's grandfather was a German.
","ട്രമ്പി ന്റെ പിതാവ് ജർമൻകാരൻ ആയിരുന്നു.
"
"Trump's grandfather, Friedrich Trump, was born in the German village of Kallstadt.
","ഡൊണാൾഡ് ട്രംപിൻ്റെ മുത്തച്ഛൻ ഫ്രഡറിക് ട്രംപ് ജനിച്ചതു ജർമ്മനിയിലെ കാൾസ്റ്റാഡിൽ ഒരു ബവേറിയൻ പട്ടണത്തിലായിരുന്നു.
"
"Unfortunately my grandfather passed away when he was very young.
","എന്നാൽ അച്ഛൻ വളരെ ചെറുപ്പമായിരുന്നപ്പോൾ നിർഭാഗ്യവശാൽ അവൻ മരിച്ചു.
"
"Unfortunately, Dest has not considered sharing any information about his grandfather and grandmother to the public.
","നിർഭാഗ്യവശാൽ, തന്റെ മുത്തച്ഛനെയും മുത്തശ്ശിയെയും കുറിച്ചുള്ള ഒരു വിവരവും പൊതുജനങ്ങളുമായി പങ്കിടുന്നത് ഡെസ്റ്റ് പരിഗണിച്ചിട്ടില്ല.
"
"Upon her grandfather's death, her uncle became King Edward VIII.
","അദ്ദേഹത്തിന്റെ മരണശേഷം അദ്ദേഹത്തിന്റെ മൂത്തമകൻ എഡ്വേർഡ് എട്ടാമൻ ചക്രവർത്തിയായി.
"
"Veteran film director and Hrithik Roshan's grandfather J. Om Prakash passes away
","സംവിധായകനും നിർമാതാവും ഹൃത്വികിന്റെ മുത്തച്ഛനുമായ ജെ. ഓംപ്രകാശ് അന്തരിച്ചു _ Hrithik Roshan's grandfather director producer Jay Om Prakash passes away
"
"Vincent was a common name in the Van Gogh family his grandfather, Vincent (1789-1874), had received his degree of theology at the University of Leiden in 1811 ...
","വിൻസെന്റ് എന്നത് വാൻ ഗോഗ് കുടുംമ്പത്തിലെ എല്ലാ അംഗങ്ങൾക്കും ചേർത്തിരുന്ന ഒരു പേരാണ്ഃഅദ്ദേഹത്തിന്റെ മുത്തച്ഛനായ വിൻസെന്റ് (1789 - 1874), 1811-ൽ ലൈഡൻ യൂണിവേഴ്സിറ്റിയിൽ വൈദ്യശാസ്ത്രത്തിൽ ബിരുദമെടുത്തയാളാണ്.
"
"Vincent was a common name in the Van Gogh family; his grandfather (1789-1874) had received his degree of theology at the University of Leiden in 1811.
","വിൻസെന്റ് എന്നത് വാൻ ഗോഗ് കുടുംമ്പത്തിലെ എല്ലാ അംഗങ്ങൾക്കും ചേർത്തിരുന്ന ഒരു പേരാണ്ഃഅദ്ദേഹത്തിന്റെ മുത്തച്ഛനായ വിൻസെന്റ് (1789 - 1874), 1811-ൽ ലൈഡൻ യൂണിവേഴ്സിറ്റിയിൽ വൈദ്യശാസ്ത്രത്തിൽ ബിരുദമെടുത്തയാളാണ്.
"
"Vincent was a common name in the van gogh family: his grandfather, vincent (1789-1874), who received a degree in theology at the university of leiden in 1811, had.
","വിൻസെന്റ് എന്നത് വാൻ ഗോഗ് കുടുംമ്പത്തിലെ എല്ലാ അംഗങ്ങൾക്കും ചേർത്തിരുന്ന ഒരു പേരാണ്ഃഅദ്ദേഹത്തിന്റെ മുത്തച്ഛനായ വിൻസെന്റ് (1789 - 1874), 1811-ൽ ലൈഡൻ യൂണിവേഴ്സിറ്റിയിൽ വൈദ്യശാസ്ത്രത്തിൽ ബിരുദമെടുത്തയാളാണ്.
"
"Vincent was given the name of his grandfather, and of a brother stillborn exactly a year before his birth.
","വിൻസെ്ന്റിന് ആ പേര് ലഭിച്ചത് തന്റെ മുത്തച്ഛനിൽ നിന്നാണ്, പിന്നെ അദ്ദേഹത്തിന്റെ, വളർച്ച മുരടിച്ച ഒരു സഹോദരനും വിൻസെന്റിനേക്കാൾ ഒരു വർഷം മുമ്പ് ജനിച്ചവനാണ്.
"
"We all got up when grandfather entered the room.
","ഫാദർ അകത്ത് കയറിയപ്പോൾ ഞങ്ങളെല്ലാപേരും എഴുന്നേറ്റു.
"
"We call them grandfathers.
","ഞങ്ങൾ അവരെ അമ്മൂമ്മ എന്ന് വിളിച്ചു.
"
"We can't do what our fathers and grandfathers did.
","ഞങ്ങളുടെ അച്ഛനും മുത്തച്ഛനും ചെയ്യാത്തതൊന്നും ഞങ്ങൾ ചെയ്യുന്നില്ലല്ലോ.
"
"We don't know the name of my grandfather's grandfather.
","മുത്തച്ഛന്റെ അനിയന്റെ പേരെന്ത് എന്നു കൂടി അറിയില്ല.
"
"We have lost a remarkable and loving husband, father, grandfather and a great American,' Powell's family said in a post on his Facebook page.
","""""""ശ്രദ്ധേയവും സ്നേഹമുള്ളതുമായ ഭർത്താവ്, അച്ഛൻ, മുത്തച്ഛൻ, ഒരു മികച്ച അമേരിക്കക്കാരൻ, ഞങ്ങൾക്ക് നഷ്ടപ്പെട്ടു,"""" കുടുംബം സോഷ്യൽ മീഡിയയിൽ പോസ്റ്റ് ചെയ്ത പ്രസ്താവനയിൽ പറഞ്ഞു.""
"
"We knew my grandfather was dying.
","ഞങ്ങൾക്കറിയാമായിരുന്നു ഞങ്ങളുടെ മുത്തശ്ശി മരിക്കാൻ പോകുകയാണെന്ന്.
"
"We live in a house built by my grandfather.
","ഞങ്ങൾ ഇപ്പോൾ താമസിക്കുന്നത് എന്റെ ഉപ്പ ഉണ്ടാക്കിയ ഒരു വീട്ടിലാണ്.
"
"What my grandfather said was true.
","മുത്തശ്ശി പറഞ്ഞ ആ കാര്യവും യാഥാർഥ്യമായി .
"
"What's grandfather to God?
","അമ്മായിയെന്തു ചൊല്ലി ദൈവത്തോട്?
"
"When I was a small child, my grandfather used to tell me stories.
","ഞാൻ കുഞ്ഞായിരുന്നപ്പോൾ മുത്തശ്ശൻ എനിക്ക് കഥകൾ പറഞ്ഞുതന്നിരുന്നു.
"
"When her grandfather died in 1936, Elizabeth's uncle was crowned King Edward VIII.
","1936 ൽ രാജാവ് മരിച്ചപ്പോൾ, സിംഹാസനം മൂത്ത മകൻ, എഡ്വേർഡ് എട്ടാമൻ (എലിസബത്ത് അമ്മാവൻ) ലേക്ക് അവകാശം കടന്നു.
"
"When my grandfather died, I was at home.
","എന്റെ വലിയമ്മാവൻ മരിച്ചപ്പോൾ ഞാൻ നാട്ടിലെത്തി.
"
"When my grandfather died.
","എൻ മുത്തച്ചൻ മരിച്ച നാളിൽ.
"
"Whenever I hear these words, I think of my grandfather.
","ആ വാക്കുകൾ കേക്കുമ്പഴേ എനിക്കച്ഛമ്മേനെ ഓർമ്മ വരും.
"
"Where did my grandfather's younger brother go?
","മുത്തശ്ശന്റെ ചക്കരകുട്ടി എവിടെ പോയിരുന്നു?
"
"Whether you choose to dedicate a dance to your grandfather, brother, son, or perhaps a new step-son, this list is for you.
","നിങ്ങളുടെ മുത്തച്ഛനോ, സഹോദരനോ, മകൻ, അല്ലെങ്കിൽ ഒരു പുതിയ സ്റ്റെപ്പ്-മകനോ ഒരു ഡാൻസ് സമർപ്പിക്കാൻ നിങ്ങൾ തിരഞ്ഞെടുത്തിട്ടുണ്ടെങ്കിലും, ഈ പട്ടിക നിങ്ങൾക്ക് വേണ്ടിയാണ്.
"
"Who's the grandfather?
","ഈ അപ്പൂപ്പനാരാണ്?
"
"Why wasn't he staying with his grandfather?
","മുത്തശ്ശൻ അവനോടൊപ്പം വീട്ടിൽ താമസിക്കാത്തത് എന്തുകൊണ്ടാണെന്ന്.
"
"Wife's grandfather died 30 years ago.
","30 വർഷം മുൻപാണ് മുത്തശ്ശിയുടെ ഭർത്താവ് മരിച്ചത്.
"
"With a trembling voice, Yang's grandfather asked me to leave.
","വിറയാർന്ന ശബ്ദത്തോടെ യാങ്ങിന്റെ മുത്തച്ഛൻ എന്നോടു പോകാൻ പറഞ്ഞു.
"
"With the death of Tiberius in 37 AD, Caligula succeeded his great uncle and adoptive grandfather.
","എഡി 37ൽ, തന്റെ വലിയമ്മാവനും ദത്തുമുത്തച്ഛനുമായ തെബെറിയൂസ് അന്തരിച്ചതോടെ അദ്ദേഹത്തിന്റെ അനന്തരാവകാശിയായി കലിഗുല ചക്രവർത്തിപദം ഏറ്റെടുത്തു.
"
"With the death of Tiberius in AD 37, Caligula succeeded his grand uncle and adoptive grandfather as emperor.
","എഡി 37ൽ, തന്റെ വലിയമ്മാവനും ദത്തുമുത്തച്ഛനുമായ തെബെറിയൂസ് അന്തരിച്ചതോടെ അദ്ദേഹത്തിന്റെ അനന്തരാവകാശിയായി കലിഗുല ചക്രവർത്തിപദം ഏറ്റെടുത്തു.
"
"With the death of Tiberius in AD 37, Caligula succeeded his great uncle and adoptive grandfather as Emperor.
","എഡി 37ൽ, തന്റെ വലിയമ്മാവനും ദത്തുമുത്തച്ഛനുമായ തെബെറിയൂസ് അന്തരിച്ചതോടെ അദ്ദേഹത്തിന്റെ അനന്തരാവകാശിയായി കലിഗുല ചക്രവർത്തിപദം ഏറ്റെടുത്തു.
"
"With the death of Tiberius in AD 37, Caligula succeeded his great uncle and adoptive grandfather as emperor.
","എഡി 37ൽ, തന്റെ വലിയമ്മാവനും ദത്തുമുത്തച്ഛനുമായ തെബെറിയൂസ് അന്തരിച്ചതോടെ അദ്ദേഹത്തിന്റെ അനന്തരാവകാശിയായി കലിഗുല ചക്രവർത്തിപദം ഏറ്റെടുത്തു.
"
"With the help of his son, Khan cultivates 22 acres of farmland first planted by his grandfather in the early 1900s.
","1900 -കളുടെ തുടക്കത്തിൽ തന്റെ മുത്തച്ഛൻ കൃഷി ചെയ്ത 22 ഏക്കർ കൃഷിസ്ഥലത്താണ് മകന്റെ സഹായത്തോടെ ഖാൻ കൃഷി ചെയ്യുന്നത്.
"
"Yeah, he is my grandfather.
",". അതേ, ഇതെന്റെ മുത്തശനാണ്.
"
"Yes it is my grandfather.
",". അതേ, ഇതെന്റെ മുത്തശനാണ്.
"
"Yes, he is my grandfather.
",". അതേ, ഇതെന്റെ മുത്തശനാണ്.
"
"Yes, he's my grandfather.
",". അതേ, ഇതെന്റെ മുത്തശനാണ്.
"
"Yes, that is my grandfather.
",". അതേ, ഇതെന്റെ മുത്തശനാണ്.
"
"Yes, that's my grandfather.
",". അതേ, ഇതെന്റെ മുത്തശനാണ്.
"
"Yes, this is my grandfather.
",". അതേ, ഇതെന്റെ മുത്തശനാണ്.
"
"Yes, this was my grandfather.
",". അതേ, ഇതെന്റെ മുത്തശനാണ്.
"
"You can hear the grandfather clock ticking from the next room.
","അടുത്ത മുറിയിൽനിന്നും മുത്തച്ഛന്റെ കൂർക്കംവലി കേൾക്കാം.
"
"You need to teach your children that the soil under their feet is the ashes of their grandfathers.
","കാലിനടിയിലുള്ള ഭൂമി നമ്മുടെ പൂർവപിതാക്കന്മാരുടെ ചാരമാണന്ന് നിങ്ങൾ കുഞ്ഞുങ്ങളെ പഠിപ്പിക്കണം.
"
"You're grandmothers and grandfathers.
","നിങ്ങൾക്കും ഉണ്ട് മുത്തശ്ശന്മാരും മുത്തശ്ശിമാരും ഒക്കെ.
"
"Your grandfather didn't die.
","അല്ലാതെ നിങ്ങളുടെ അമ്മാമ അല്ല മരിച്ചത്.
"
"Your grandfather may be dead and gone, but the guy wants to live through you.
","മുത്തച്ഛൻ മരിച്ചു പോയിരിക്കാം, പക്ഷേ ആ വ്യക്തി നിങ്ങളിലൂടെ ജീവിക്കാൻ ആഗ്രഹിക്കുന്നു _ ഭാഗം - 2
"
"[6] Her paternal grandfather, Antonio Cansino, was renowned as a classical Spanish dancer.
","അവളുടെ പിതാമഹനായ അന്റോണിയോ കാൻസിനോ ഒരു ക്ലാസിക്കൽ സ്പാനിഷ് നർത്തകനായി അറിയപ്പെട്ടിരുന്ന വ്യക്തിയായിരുന്നു.
"
"[Suleiman Shah was the grandfather of Osman I, the founder of the Ottoman Empire.
","ഓട്ടോമൻ സാമ്രാജ്യത്തിന്റെ സ്ഥാപകനായ ഉസ്മാൻ ഒന്നിന്റെ മുത്തച്ഛനാണ് സുലൈമാൻ ശാഹ്.
"
"a grandfather . . .
","ഒരു മുത്തശ . . .
"
"and then his grandfather took him home.
","തുടർന്ന് അവന്റെ മുത്തശ്ശി അവനെ വീട്ടിലേക്ക് കൊണ്ടുപോയി.
"
"asked his grandfather.
","വല്യമ്മ അച്ഛനോട് ചോദിച്ചു .
"
"because I'm either old enough to be your father or grandfather.
","നിന്റെ അച്ഛനോ വല്യമ്മാവനോ ഒക്കെയാകുനുള്ള പ്രായമുണ്ട് എനിക്ക്.
"
"because it was his grandfather's name.
","കാരണം അദ്ദേഹത്തിന്റെ മുത്തച്ഛന്റെ പേരും ഇത് തന്നെയാണല്ലോ.
"
"children's elderly grandfather.
","അപ്പുവിന്റെ പ്രായമുള്ള കുട്ടികൾ.
"
"delivered the child to his grandfather.
","കുട്ടിയെ അവരുടെ മുത്തച്ഛന്റെ അടുക്കൽ എത്തിക്കുകയും ചെയ്തു.
"
"father and grandfather had worked.
","അച്ഛനും മുത്തച്ഛനും തയ്യലായിരുന്നു ജോലി.
"
"father and grandfather were professors.
","എന്റെ അച്ഛനും മുത്തച്ഛനും ഗുരുക്കൻമാരായിരുന്നു.
"
"father and grandfather with us.
","മുത്തച്ഛനും മുത്തശ്ശിയും ഞങ്ങളോടൊപ്പം കൂടി.
"
"father is the only son of his grandfather.
","മുത്തച്ഛന്റെ ഒറ്റമകനായിരുന്നു അപ്പൻ.
"
"father is the only son of my grandfather.
","അമ്മൂമ്മയുടെ ഏക മകനാണ് എൻറെ അച്ഛൻ.
"
"father or grandfather or other.
","മുത്തച്ഛനോ മുത്തശ്ശിയോ മറ്റാരെങ്കിലുമോ ഒക്കെ.
"
"for the grandfather.
","മുത്തച്ചന് വേണ്ടി
"
"from his grandfather's
","മുത്തച്ഛനിൽ നിന്നും
"
"from the grandfather.
","മുത്തച്ഛനിൽ നിന്നും
"
"grandfather (1)
","അമ്മൂ അപ്പൂ (1)
"
"grandfather (someone or something)
","അച്ചൻ അല്ലെങ്കിൽ അമ്മാവൻ (എതെങ്കിലും ഒന്നിൽ നിൽക്കുക)
"
"grandfather and I were very close.
","ഞാനും മുത്തച്ഛനും വളരെ അടുപ്പത്തിൽ ആയിരുന്നു.
"
"grandfather and grandmother lived.
","മുത്തശ്ശനും , മുത്തശ്ശിയും ജീവിച്ചു,
"
"grandfather did not believe in this.
","അമ്മീമ്മ ഇതൊന്നും വിശ്വസിച്ചിരുന്നില്ല.
"
"grandfather emerged.
","മുത്തച്ഛൻ പുറത്തേക്കു വന്നു.
"
"grandfather had a son.
","മുത്തശ്ശന് ഒരു മകനും ഉണ്ടായിരുന്നു.
"
"grandfather had told him.
","മുത്തശ്ശി അവനോട് പറഞ്ഞു.
"
"grandfather has died for two years.
","മുത്തച്ഛൻ മരിച്ചിട്ട് 2 വർഷമായി.
"
"grandfather learns to read and write.
","വായിക്കാനും എഴുതാനും മുത്തശ്ശി പഠിച്ചുകഴിഞ്ഞു.
"
"grandfather of three great-granddaughters.
","മൂന്ന് പേരക്കുട്ടികളുടെ മുത്തശ്ശി.
"
"grandfather was J. W. Maxwell, a national bank president.
","അമ്മയുടെ പിതാവ് ജെ. ഡബ്ല്യു മാക്സ്വെൽ ഒരു നാഷനൽ ബാങ്കിന്റെ പ്രസിഡൻഡുമായിരുന്നു.
"
"grandfather was a doctor.
","മുത്തശ്ചൻ വൈദ്യർ ആയിരുന്നു.
"
"grandfather was a photographer.
","വല്യച്ഛൻ ഫോട്ടോഗ്രാഫർ ആയിരുന്നു.
"
"grandfather was a slave.
","മുത്തച്ഛൻ ഒരു അടിമയായിരുന്നു.
"
"grandfather was a worker.
","മുത്തച്ഛൻ ഒരു കൂലിവേലക്കാരനായിരുന്നു.
"
"grandfather was at school.
","മുത്തച്ഛൻ സ്കൂളിൽ പഠിപ്പുനിർത്തിയ ആളാണ്.
"
"grandfather was born in Delhi in 1932.
","1942 ൽ ദില്ലിയിലായിരുന്നു ഈ 'റെക്കോർഡ് അപ്പൂപ്പന്റെ' ജനനം.
"
"grandfather was permitted to enter.
","വരാനുള്ള അനുവാദം മുത്തച്ഛൻ കൊടുത്തു.
"
"grandfather was principal of a government college.
","പിതാവ് ഒരു സർക്കാർ സ്കൂളിന്റെ ഹെഡ് മാസ്റ്ററായിരുന്നു.
"
"grandfather were born there.
","മൂത്തമകൻ ജനിച്ചതും അവിടെയായിരുന്നു.
"
"grandfather's advice
","മുത്തച്ഛന്റെ ഉപദേശം
"
"grandfather's memory only.
","മുത്തശ്ശിയുടെ ഓർമ്മ മാത്രമാണ്
"
"grandfather's room.
","അപ്പുവിന്റെ മുറി.
"
"grandfather's shop.
","അപ്പുച്ചേട്ടന്റെ കട.
"
"great grandfather is dead.
","വല്യ മൂത്തമ്മ മരിച്ചു.
"
"greeted his grandfather.
","അവനെ മുത്തപ്പനെ വന്ദിച്ചു.
"
"growing up in his grandfather's house.
","വല്യച്ഛന്റെ വീട്ടിൽ വളരുന്നു.
"
"he named his grandfather.
","അവൻ തന്റെ മുത്തച്ഛൻ പേരുനൽകിയത്.
"
"her grandfather her entire life.
","അയാളുടെ മുത്തശ്ശി ജീവൻ മുഴുവൻ ജീവിച്ചു.
"
"her grandfather was also a soldier.
","തന്റെ മുത്തച്ഛനും സൈനികനായിരുന്നു.
"
"hey, my grandfather ..
","ഹായ് മുത്തശ്ശാ. . . .
"
"his father and his grandfather are farmers.
","തന്റെ മുത്തച്ഛനും മുത്തശ്ശിയും കൃഷിക്കാരാണ്.
"
"his grandfather's day.
","താൻ മുത്തച്ഛനായ ദിവസം.
"
"his grandfather's death
","മുത്തച്ഛന്റെ മരണം
"
"house of the grandfather).
","(മുത്തച്ഛന്റെ വീട്.
"
"i saw my grandfather.
","എനിക്ക് മുത്തശ്ശനെ കണ്ടാമതി.
"
"is now a grandfather.
","് ഇപ്പോൾ മുത്തച്ഛനായി.
"
"just my grandfather.
","മുത്തച്ചൻ മാത്രം.
"
"like a grandfather.
","മുത്തപ്പൻ പോലെ.
"
"look at his grandfather's face.
","മുത്തപ്പന്റെ മുഖമൊന്നു കാണണം.
"
"my grandfather grew up.
","മുത്തച്ഛൻ വളർന്നതും.
"
"my grandfather says.
","എന്റെ മുത്തച്ഛൻ പറയുന്നു.
"
"my grandfather was killed.
","എൻറെ മുത്തശ്ശി കൊല്ലപ്പെട്ടു.
"
"my grandfather worked there.
","അപ്പൂപ്പന് അവിടെയായിരുന്നു ജോലി.
"
"my grandfather's advice
","മുത്തച്ഛന്റെ ഉപദേശം
"
"my grandfather's death
","മുത്തച്ഛന്റെ മരണം
"
"my grandfather's question.
","വല്യച്ഛന്റെ ചോദ്യം.
"
"my grandfather.
","എന്റെ മുത്തപ്പാ.
"
"my grandfathers.
","എന്റെ അപ്പൂപ്പന്മാർ. .
"
"my mom & my grandfather died.
","എന്റെ അപ്പനും വല്യപ്പനും വല്യമ്മയുമാണ് മരിച്ചത്.
"
"of his grandfather's
","മുത്തച്ഛനിൽ നിന്നും
"
"one that was my grandfather.
","അങ്ങനൊരാളായിരുന്നു എന്റെ മുത്തശ്ശൻ.
"
