eng_Latn,kan_Knda
"The riots were allegedly fomented after Pulikeshinagar Congress MLA Akhanda Srinivasa Murthy's nephew Naveen Kumar allegedly posted an insidious post on his facebook timeline.
","ಪುಲಿಕೇಶಿನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ಕಾಂಗ್ರೆಸ್ ಶಾಸಕ ಅಖಂಡ ಶ್ರೀನಿವಾಸಮೂರ್ತಿ ಅವರ ಅಕ್ಕನ ಮಗ ನವೀನ್ ಅವರು ಫೇಸ್​ಬುಕ್​ನಲ್ಲಿ ಪ್ರವಾದಿ ಪೈಗಂಬರ್ ಬಗ್ಗೆ ಅವಹೇಳನಕಾರಿ ಕಾಮೆಂಟ್ ಹಾಕಿದ್ದರು.
"
"A video has been doing the rounds where West Bengal CM Mamata Banerjee’s nephew Abhishek Banerjee claims than Uttar Pradesh CM Yogi Adityanath said that he would take dead bodies of Muslim women out from their graves and rape them.
","ಮುಸಲ್ಮಾನ ಮಹಿಳೆಯರ ಶವವನ್ನು ಸಮಾಧಿಯಿಂದ ಹೊರಗೆಳೆದು ಅತ್ಯಾಚಾರ ಮಾಡೋದಾಗಿ ಉತ್ತರ ಪ್ರದೇಶ ಮುಖ್ಯಮಂತ್ರಿ ಯೋಗಿ ಆದಿತ್ಯನಾಥ್ ಅವರು ಹೇಳಿದ್ದಾರೆ ಎಂದು ಪಶ್ಚಿಮ ಬಂಗಾಳ ಮುಖ್ಯಮಂತ್ರಿ ಮಮತಾ ಬ್ಯಾನರ್ಜಿ ಅವರ ಸೋದರಳಿಯ ಅಭಿಷೇಕ್ ಬ್ಯಾನರ್ಜಿ ಹೇಳಿಕೆ ನೀಡಿದ್ದರು.
"
"Also, several nieces and nephews.
","ಹಾಗೆಯೇ, ಮೊಮ್ಮಕ್ಕಳು ಅನೇಕ ಮರಿಮೊಮ್ಮಕ್ಕಳು ಸಹ ಇದ್ದಾರೆ.
"
"Sasikala named nephew TTV Dinakaran’s as deputy general secretary of the AIADMK.
","ಮತ್ತೊಂದೆಡೆ ಶಶಿಕಲಾ ತಮ್ಮ ಸಹೋದರ ಸಂಬಂಧಿ ಟಿಟಿವಿ ದಿನಕರನ್ ಅವರನ್ನು ಎಐಎಡಿಎಂಕೆ ಪಕ್ಷದ ಉಪ ಪ್ರಧಾನ ಕಾರ್ಯದರ್ಶಿಯನ್ನಾಗಿ ಆಯ್ಕೆ ಮಾಡಿದ್ದಾರೆ.
"
"Kolkata: Chief Minister Mamata Banerjee's nephew Abhishek Banerjee has triggered a controversy by claiming that the West Bengal government had ""killed"" Maoist leader Kishenji.
","ಪಶ್ಚಿಮ ಬಂಗಾಳ : ತಮ್ಮ ಅಳಿಯ ಅಭಿಷೇಕ್ ಬ್ಯಾನರ್ಜಿ ಅವರ ಹೆಂಡತಿಯನ್ನು ಕೇಂದ್ರೀಕರಿಸಿ ಮಾಡಿದ ಸಿಬಿಐ ದಾಳಿಗೆ ಸಂಬಂಧಿಸಿದ ವಿಚಾರಕ್ಕೆ ಪ್ರಧಾನಿ ಮೋದಿಯವರನ್ನು ದಂಗೆಕೋರ ಎಂದು ಪಶ್ಚಿಮ ಬಂಗಾಳದ ಮುಖ್ಯಮಂತ್ರಿ ಮಮತಾ ಬ್ಯಾನರ್ಜಿ ವಾಗ್ದಾಳಿ ನಡೆಸಿದ್ದಾರೆ.
"
"The security forces in Kashmir recently killed the nephew of Jaish-e-Mohammad chief, Maulana Masood Azhar.
","ಈಚೆಗೆ ಕಾಶ್ಮೀರದಲ್ಲಿ ನಡೆದ ಎನ್ ಕೌಂಟರ್ ನಲ್ಲಿ ಜೈಷ್ ಇ ಮೊಹ್ಮದ್ ನ ಮುಖ್ಯಸ್ಥ ಮೌಲಾನಾ ಮಸೂದ್ ಅಜರ್ ನ ಸೋದರ ಸಂಬಂಧಿಯನ್ನು ಕೊಲ್ಲಲಾಗಿತ್ತು.
"
"Also many aunts, uncles, nephews, nieces and cousins.
","ಅಂತೆಯೇ ಅಜ್ಜಂದಿರು, ಮಾವಂದಿರು, ಸೋದರ ಮಾವಂದಿರು, ಮೊಮ್ಮಕ್ಕಳು, ಮೈದುನಂದಿರು ಮತ್ತು ನೆಂಟರಿಷ್ಟರು.
"
"Hyderabad: Actor Sai Dharam Tej, the nephew of noted star Chiranjeevi, was hospitalised after a motorbike accident in Hyderabad.
","ಹೈದರಾಬಾದ್ : ಹೈದರಾಬಾದ್ ನ ಕೇಬಲ್ ಬ್ರಿಡ್ಜ್ ನ ಬಳಿ ಟಾಲಿವುಡ್ ನಟ ಸಾಯಿಧರ್ಮ ತೇಜ್ ಬೈಕ್ ಅಪಘಾತ ಸಂಭವಿಸಿದ್ದು, ಸ್ಪೋರ್ಟ್ಸ್ ಬೈಕ್ ಸ್ಕಿಡ್ ಆದ ಪರಿಣಾಮ ಅಪಘಾತವಾಗಿದ್ದು, ಅಪಘಾತದ ಬಳಿಕ ಪ್ರಜ್ಞಾಹೀನರಾದ ಸಾಯಿ ಧರ್ಮತೇಜ್ ರನ್ನು ಹೈದರಾಬಾದ್ ನ ಖಾಸಗಿ ಆಸ್ಪತ್ರೆಗೆ ದಾಖಲಿಸಿ ಚಿಕಿತ್ಸೆ ನೀಡಲಾಗುತ್ತಿದೆ.
"
"Chiranjeevi is also the nephew of actor Arjun Sarja.
","ನಟ ಚೀರಂಜೀವಿ, ಅರ್ಜುನ್ ಸರ್ಜಾರ ಅಕ್ಕನ ಮಗ ಎಂಬುದು ಹೆಚ್ಚಿನ ಜನರಿಗೆ ಗೊತ್ತಿದೆ.
"
"Chiranjeevi is Arjun Sarja's nephew.
","ಅರ್ಜುನ್ ಸರ್ಜಾ ಸಹೋದರನ ಅಳಿಯ.
"
"A pistol owned by Ankit Das, nephew of former Union Minister Akhilesh Das, and a repeater gun, which was with Das’ bodyguard Lateef Kale, were also among them.
","ಇದರಲ್ಲಿ ಆಶಿಶ್, ಮಾಜಿ ಕೇಂದ್ರ ಸಚಿವ ಅಖಿಲೇಶ್ ದಾಸ್ ಅವರ ಸೋದರಳಿಯ ಅಂಕಿತ್ ದಾಸ್ ಅವರಿಗೆ ಸೇರಿದ ಪಿಸ್ತೂಲ್ ಮತ್ತು ದಾಸ್ ಅವರ ಅಂಗರಕ್ಷಕ ಲತೀಫ್ ಹೊತ್ತೊಯ್ದ ರಿಪೀಟರ್ ಗನ್ ಸೇರಿದೆ.
"
"KCR’s wife Shobha Rao, son K. T. Rama Rao, daughter K. Kavitha, nephew T. Harish Rao and other family members attended the ceremony.
","ಕೆಸಿಆರ್, ಅವರ ಪತ್ನಿ ಶೋಭಾ, ಮಗ ಕೆ. ತಾರಕ ರಾಮ ರಾವ್ ಮತ್ತಿತರ ಕುಟುಂಬ ಸದಸ್ಯರು ಹಾಜರಿದ್ದರು.
"
"Also survived by two daughters, four sons, one brother, two grandchildren and a host of nieces, nephews, aunts, uncles and other relatives and friends.
","ಮೃತರು ನಾಲ್ವರು ಪುತ್ರರು, ಇಬ್ಬರು ಪುತ್ರಿಯರು, ಸೊಸೆಯಂದಿರು, ಅಳಿಯಂದಿರು ಹಾಗೂ ಮೊಮ್ಮಕ್ಕಳು ಸೇರಿದಂತೆ ಅಪಾರ ಬಂಧು ಬಳಗವನ್ನು ಹೊಂದಿದ್ದಾರೆ.
"
"Sasikala’s nephew TTV Dhinakaran wins the bypoll as an independent candidate.
","ನಗರ ಉಪ ಚುನಾವಣೆಯಲ್ಲಿ ಪಕ್ಷೇತರ ಅಭ್ಯರ್ಥಿಯಾಗಿ ಸ್ಪರ್ಧಿಸಿದ್ದ ಶಶಿಕಲಾ ಬಣದ ಟಿ. ಟಿ. ವಿ. ದಿನಕರನ್ ಭರ್ಜರಿ ಜಯಗಳಿಸಿದ್ದಾರೆ.
"
"She was in Dubai attending her nephew Mohit Marwah’s wedding.
","ದುಬೈನಲ್ಲಿ ಸಂಬಂಧಿ ಮೋಹಿತ್ ಮಾರ್ವಾ ಎಂಬುವವರ ಮದುವೆಯಲ್ಲಿ ಅವರು ಭಾಗಿಯಾಗಿದ್ದರು.
"
"Choksi and his nephew Nirav Modi had fled India in January 2018 weeks before the PNB scam case rocked the Indian banking industry.
","2018ರ ಆರಂಭದಲ್ಲಿ ಪಿಎನ್‌ಬಿ ಬ್ಯಾಂಕ್ ವಂಚನೆ ಹಗರಣ ಬೆಳಕಿಗೆ ಬರುತ್ತಿದ್ದಂತೆಯೇ ಚೋಕ್ಸಿ ಮತ್ತು ನೀರವ್ ಮೋದಿ ಇಬ್ಬರೂ ಭಾರತದಿಂದ ಪರಾರಿಯಾಗಿದ್ದರು.
"
"Aamir's nephew Imran Khan and his daughter Imara were also spotted.
","ಅಮೀರ್ ಖಾನ್ ಮತ್ತು ಪುತ್ರಿ ಇರಾ ಖಾನ್
"
"Babul was given the membership of TMC by Chief Minister Mamata Banerjee's nephew Abhishek Banerjee and party MP Derek O'Brien.
","ತೃಣಮೂಲ ಕಾಂಗ್ರೆಸ್ ಪಕ್ಷದ ಪ್ರಧಾನ ಕಾರ್ಯದರ್ಶಿ ಅಭಿಷೇಕ್ ಬ್ಯಾನರ್ಜಿ ಹಾಗೂ ರಾಜ್ಯಸಭಾ ಸಂಸದ ಡರೇಕ್ ಒಬ್ರಿಯಾನ್ ಸಮ್ಮುಖದಲ್ಲಿ ಬಬೂಲ್ ಸುಪ್ರಿಯೋ ಟಿಎಂಸಿ ಸೇರಿಕೊಂಡಿದ್ದಾರೆ.
"
"Speculation about Mukul Roy's return started when Abhishek Banerjee, the nephew of Mamata Banerjee and a key leader of her party, visited Mr Roy at the hospital where his wife is admitted.
","ಮಮತಾ ಬ್ಯಾನರ್ಜಿಯ ಸೋದರಳಿಯ ಮತ್ತು ಅವರ ಪಕ್ಷದ ಪ್ರಮುಖ ಮುಖಂಡ ಅಭಿಷೇಕ್ ಬ್ಯಾನರ್ಜಿ ರಾಯ್ ಅವರ ಪತ್ನಿ ದಾಖಲಾಗಿದ್ದ ಆಸ್ಪತ್ರೆಯಲ್ಲಿ ರಾಯ್ ಅವರನ್ನು ಭೇಟಿ ಮಾಡಿದಾಗಿನಿಂದ ಮುಕುಲ್ ರಾಯ್ ವಾಪಸ್ ಬರುವ ಬಗ್ಗೆ ಊಹಾಪೋಹಗಳು ಪ್ರಾರಂಭವಾದವು.
"
"Arjun plays Anil Kapoor's nephew in the film too.
","ಅರ್ಜುನ್ ಕಪೂರ್ ಜೊತೆ ಇನ್ನೊಂದು ಚಿತ್ರದಲ್ಲಿ ಅನಿಲ್ ನಟಿಸ್ತಿದ್ದಾರೆ.
"
"Mamata Banerjee, the West Bengal Chief Minister and the TMC supremo, visited her nephew Abhishek Banerjee’s house ahead of the CBI questioning of his wife in a coal smuggling case.
","ಪಶ್ಚಿಮ ಬಂಗಾಳದ ಮುಖ್ಯಮಂತ್ರಿ ಮಮತಾ ಬ್ಯಾನರ್ಜಿ ಅವರ ಸೋದರಳಿಯ ಅಭಿಷೇಕ್‌ ಬ್ಯಾನರ್ಜಿ ಮತ್ತು ಟಿಎಂಸಿ ನಾಯಕ ವಿನಯ್‌ ಮಿಶ್ರಾ ಅವರ ಮನೆಯಲ್ಲೂ ಸಿಬಿಐ ಶೋಧ ನಡೆಸಿದೆ.
"
"A CBI team has reached the residence of TMC MP and Mamata Banerjee’s nephew Abhishek Banerjee in Kolkata to summon his wife Rujira Banerjee to join its probe in the alleged coal smuggling case.
","ಸಂಸದ, ಸಿಎಂ ಮಮತಾ ಬ್ಯಾನರ್ಜಿ ಸೋದರಳಿಯ ಅಭಿಷೇಕ್ ಬ್ಯಾನರ್ಜಿ ಪತ್ನಿ ರುಜಿರಾ ಬ್ಯಾನರ್ಜಿ ವಿಚಾರಣೆಗೆ ಸಿಬಿಐ ತಂಡ ಕೊಲ್ಕತ್ತಾಗೆ ಆಗಮಿಸಿದೆ.
"
"Banerjee and her nephew Abhishek have been spearheading the TMC’s campaign in the assembly elections in West Bengal for a third consecutive term for their party.
","ಪಶ್ಚಿಮ ಬಂಗಾಳದಲ್ಲಿ ಸತತ ಮೂರನೇ ಬಾರಿಗೆ ಆಡಳಿತ ಚುಕ್ಕಾಣಿ ಹಿಡಿಯಲು ತಮ್ಮ ಟಿಎಂಸಿ ಪರವಾಗಿ ಮಮತಾ ಬ್ಯಾನರ್ಜಿ ಹಾಗೂ ಅವರ ಅಳಿಯ ಆಭಿಷೇಕ್ ಪ್ರಚಾರದಲ್ಲಿ ತೊಡಗಿದ್ದಾರೆ.
"
"Sandhu, the nephew of freedom fighter Bhagat Singh, died recently due to post-Covid complications.
","ಸ್ವಾತಂತ್ರ್ಯ ಹೋರಾಟಗಾರ ಭಗತ್ ಸಿಂಗ್ ಅವರ ಸೋದರಳಿಯ ಸಂಧು ಅವರು ಇತ್ತೀಚೆಗೆ ಕೊವಿಡ್​ನಿಂದ ನಿಧನರಾಗಿದ್ದರು.
"
"Also many nieces and nephews and friends.
","ಅಲ್ಲದೆ ಹೆಚ್ಚಿನ ಸಂಖ್ಯೆಯ ಬಂಧು-ಬಾಂಧವರನ್ನು ಮತ್ತು ಸ್ನೇಹಿತರನ್ನು ಹೊಂದಿರುತ್ತಾರೆ.
"
"Banerjee and her nephew Abhishek have been spearheading the TMC”s campaign in the assembly elections in West Bengal for a third consecutive term for their party.
","ಪಶ್ಚಿಮ ಬಂಗಾಳದಲ್ಲಿ ಸತತ ಮೂರನೇ ಬಾರಿಗೆ ಆಡಳಿತ ಚುಕ್ಕಾಣಿ ಹಿಡಿಯಲು ತಮ್ಮ ಟಿಎಂಸಿ ಪರವಾಗಿ ಮಮತಾ ಬ್ಯಾನರ್ಜಿ ಹಾಗೂ ಅವರ ಅಳಿಯ ಆಭಿಷೇಕ್ ಪ್ರಚಾರದಲ್ಲಿ ತೊಡಗಿದ್ದಾರೆ.
"
"Prince Raj, the nephew of Ram Vilas Paswan and cousin of Chirag Paswan, is a Member of Parliament from Samastipur in Bihar.
","ಬಿಹಾರದ ಸಮಸ್ತಿಪುರದ ಸಂಸದರಾಗಿರುವ ಪ್ರಿನ್ಸ್ ರಾಜ್ ಅವರು, ದಿವಂಗತ ರಾಮ್ ವಿಲಾಸ್ ಪಾಸ್ವಾನ್ ಸಂಬಂಧಿ ಮತ್ತು ಚಿರಾಗ್ ಪಾಸ್ವಾನ್ ಅವರ ಸೋದರ ಸಂಬಂಧಿಯಾಗಿದ್ದಾರೆ.
"
"Akhilesh’s nephew Tej Pratap is married to RJD chief Lalu Prasad Yadav’s daughter.
","ಸರಣ್‌ ಕ್ಷೇತ್ರದ ಅಭ್ಯರ್ಥಿಯ ಪುತ್ರಿ ಐಶ್ವರ್ಯಾ ಜತೆಗೆ ಆರ್‌ಜೆಡಿ ನಾಯಕ ಲಾಲು ಪ್ರಸಾದ್‌ ಯಾದವ್‌ ಪುತ್ರ ತೇಜ್‌ ಪ್ರತಾಪ್‌ ಯಾದವ್‌ ಜತೆಗೆ ವಿವಾಹವಾಗಿತ್ತು.
"
"The area falls in the parliamentary constituency represented by Abhishek Banerjee, chief minister Mamata Banerjee's nephew.
","ದಾಳಿ ನಡೆದ ಸ್ಥಳ ಮಮತಾ ಬ್ಯಾನರ್ಜಿ ಸೋದರಳಿಯ ಅಭಿಷೇಕ್​ ಬ್ಯಾನರ್ಜಿ ಪ್ರತಿನಿಧಿಸುವ ಸಂಸದೀಯ ಕ್ಷೇತ್ರವಾಗಿದೆ.
"
"Police have arrested the owner of the house and his nephew in connection to the incident.
","ಈ ಪ್ರಕರಣಕ್ಕೆ ಸಂಬಂಧಿಸಿದಂತೆ ಮನೆ ಮಾಲೀಕ ಹಾಗೂ ಆತನ ಸಹಾಯಕನನ್ನು ಬಂಧಿಸಲಾಗಿದೆ ಎಂದು ಪೊಲೀಸರು ತಿಳಿಸಿದ್ದಾರೆ.
"
"Aamirs nephew Imran Khan is happily married to Avantika Malik.
","ಅಮೀರ್ ಖಾನ್ ಅಳಿಯ ಇಮ್ರಾನ್ ಖಾನ್ ತನ್ನ ಪತ್ನಿ ಅವಂತಿಕಾ ಜತೆಯಲ್ಲಿ
"
"Sridevi had gone to Dubai along with her husband Boney Kapoor and their younger daughter Khushi, to attend the wedding of Kapoor's nephew Mohit Marwah.
","ತಮ್ಮ ಅಳಿಯ ಮೋಹಿತ್‌ ಮರ್ವಾ ಅವರ ವಿವಾಹ ಸಮಾರಂಭದಲ್ಲಿ ಭಾಗವಹಿಸಲು ಶ್ರೀದೇವಿ ತಮ್ಮ ಪತಿ ಭೋನಿ ಕಪೂರ್ ಹಾಗೂ ಕಿರಿಯ ಪುತ್ರಿ ಖುಷಿ ಜೊತೆ ದುಬೈಗೆ ತೆರಳಿದ್ದರು.
"
"Akhtar is the nephew of Azmi’s husband, lyricist Javed Akhtar, and a cousin to his son Farhan Akhtar.
","ಫರ್ಹಾನ್ ಆಖ್ತರ್, ಜನಪ್ರಿಯ ಚಿತ್ರ ಸಾಹಿತಿ ಜಾವೇದ್ ಅಖ್ತರ್ ಅವರ ಪುತ್ರ.
"
"Mr Choksi's nephew, billionaire jeweller Nirav Modi, 50, is also wanted in connection with the PNB scam case.
","ಪಿಎನ್‌ಬಿ ಹಗರಣ ಪ್ರಕರಣಕ್ಕೆ ಸಂಬಂಧಿಸಿದಂತೆ ಚೋಕ್ಸಿಯ ಸಂಬಂಧಿಕ (ಸೋದರಳಿಯ), ಬಿಲಿಯನೇರ್ ಆಭರಣ ವ್ಯಾಪಾರಿ ನೀರವ್ ಮೋದಿ (50) ಕೂಡ ವಾಂಟೆಡ್ ಲಿಸ್ಟ್‌ನಲ್ಲಿದ್ದಾರೆ.
"
"Aamir and Kiran are accompanied by their son Azad, Aamir’s daughter Ira, and his nephew Imran Khan and his daughter Imara on their Gir National Park trip.
","ಆಜಾದ್ ಪೂರ್ವ ಬರ್ತ್ ಡೇ ಸಮಾರಂಭದಲ್ಲಿ ತಂದೆ ಅಮಿರ್ ಖಾನ್, ತಾಯಿ ಕಿರಣ್ ರಾವ್ ಜೊತೆ ಅಮೀರ್ ಮಗಳು ಇರಾ ಹಾಗೂ ಮಗ ಜುನೈದ್ ಕೂಡ ಪಾಲ್ಗೊಂಡಿದ್ದರು.
"
"Chandrasekhar was the nephew of Nobel Prize winning Indian physicist C. V. Raman.
","ಸರ್ ಸಿ. ವಿ. ರಾಮನ್, ಎಂದೇ ತಮ್ಮ ಆಪ್ತಗೆಳೆಯರು ಹಾಗೂ ಶಿಕ್ಷಣ ವಲಯದಲ್ಲಿ ಸುಪ್ರಸಿದ್ಧರಾಗಿದ್ದ, ಚಂದ್ರಶೇಖರ ವೆಂಕಟರಾಮನ್ ರವರು, ನೋಬೆಲ್ ಪ್ರಶಸ್ತಿ ಗಳಿಸಿದ, ಪ್ರಪ್ರಥಮ ಭಾರತೀಯ ವಿಜ್ಞಾನಿ.
"
"Former finance minister Manpreet Singh Badal is the nephew of former chief minister Parkash Singh Badal and had been with SAD earlier.
","ಮಾಜಿ ಸಿಎಂ ಪ್ರಕಾಶ್‌ಸಿಂಗ್‌ ಬಾದಲ್‌ ಅವರ ಸೋದರಸಂಬಂಧಿ ಮನ್‌ಪ್ರೀತ್‌ ಸಿಂಗ್‌ ಬಾದಲ್‌ ಅವರಿಗೆ ಕ್ಯಾಪ್ಟನ್‌ ಸಂಪುಟದಲ್ಲಿ ವಿತ್ತ ಸಚಿವ ಸ್ಥಾನವನ್ನು ನೀಡಲಾಗಿದೆ.
"
"Awesome gift for your dad, brother, husband, boyfriend, son, uncle or nephew, girlfriend, sister, mom, mother, friends or family.
","ಮಮತೆಯ ಅಮ್ಮ, ಅಪ್ಪ, ಮುದ್ದು ತಂಗಿ, ಅಕ್ಕ, ಅಣ್ಣ, ತಮ್ಮ, ಪ್ರೀತಿಯ ಹೆಂಡತಿ, ಗಂಡ ಯಾರೇ ಆಗಿರಲಿ, ನಿಮ್ಮ ಪ್ರೀತಿ ಪಾತ್ರರಾಗಿರುವರಿಗೆ ಅಥವಾ ಸ್ನೇಹಿತರಿಗೆ ಹೂವಿನ ಉಡುಗೊರೆ ನೀಡುವ ಕುರಿತು ನೀವು ಯೋಚಿಸಲೇಬೇಕು.
"
"Dad, stepmom, two stepsisters, a half-sister, a half-brother and a gaggle of nieces and nephews.
","ಅಜ್ಜಿ,ತಾತ, ಚಿಕ್ಕಪ್ಪ, ಇಬ್ಬರು ತಂಗಿಯರು ಮತ್ತು ಒಬ್ಬ ತಮ್ಮ.
"
"Amitabh and Jaya Bachchans daughter Shweta is married to Rishi Kapoors nephew Nikhil Nanda.
","ಅಮಿತಾಬ್ ಅವರ ಪುತ್ರಿ ಶ್ವೇತಾ ಬಚ್ಚನ್ ನಂದಾ ಅವರು ರಿಷಿ ಕಪೂರ್ ಅವರ ಸೋದರಳಿಯ ನಿಖಿಲ್ ನಂದಾ ಅವರನ್ನು ವಿವಾಹವಾವಾಗಿದ್ದಾರೆ.
"
"Produced by Shankar Reddy, the movie will star Chiranjeevi Sarja""s brother and Arjun Sarja""s nephew Dhruv Sarja in the lead.
","ಅಂದ ಹಾಗೆ, ಈ ಚಿತ್ರದಲ್ಲಿ ಅರ್ಜುನ್ ಸರ್ಜಾ ಅವರ ಸೋದರಳಿಯ ಚಿರಂಜೀವಿ ಸರ್ಜಾ ಕಾಣಿಸಿಕೊಳ್ಳಲಿದ್ದು, ಅವರೊಂದಿಗೆ ಶೃತಿ ಹರಿಹರನ್ ನಟಿಸಲಿದ್ದಾರೆ.
"
"Sai Dharam Tej is Chiranjeevi and Pawan Kalyan’s nephew.
","ಸಾಯಿ ಧರಮ್ ತೇಜ್ ಚಿರಂಜೀವಿ ಹಾಗೂ ಪವನ್ ಕಲ್ಯಾಣ್ ಸಹೋದರಿಯ ಪುತ್ರರಾಗಿದ್ದು,
"
"Akansh was the nephew of former MP Pratibha Singh, wife of Virbhadra Singh.
","ಕಾಂಗ್ರೆಸ್‌ ಪಕ್ಷವು ಮಾಜಿ ಸಿಎಂ ವೀರಭದ್ರ ಸಿಂಗ್‌ರವರ ಪತ್ನಿ ಪ್ರತಿಭಾ ಸಿಂಗ್ ರವರನ್ನು ಕಣಕ್ಕಿಳಿಸಿದ್ದರು.
"
"""The Muslim community's sentiments have been hurt due to the social media post of Congress MLA's nephew.
","ಕಾಂಗ್ರೆಸ್ ಶಾಸಕರ ಸಂಬಂಯ ಪೋಸ್ಟ್ ನಿಂದಾಗಿ ಮುಸ್ಲಿಂ ಸಮುದಾಯದ ಭಾವನೆಗಳಿಗೆ ನೋವುಂಟಾಗಿದೆ.
"
"Ajit Pawar, who has taken charge as Maharashtra's deputy chief minister, is the nephew of NCP chief Sharad Pawar.
","ಎನ್‌ಸಿಪಿ ಮುಖ್ಯಸ್ಥ ಶರದ್‌ ಪವಾರ್‌ ಅವರ ಅಣ್ಣನ ಮಗ ಅಜಿತ್‌ ಪವಾರ್‌ ಅವರು ಉಪ ಮುಖ್ಯಮಂತ್ರಿಯಾಗಿದ್ದಾರೆ.
"
"Ajit is also the nephew of NCP Chief Sharad Pawar.
","ಅಜಿತ್ ಪವಾರ್​ ಅವರು ಎನ್​ಸಿಪಿ ಮುಖ್ಯಸ್ಥ ಶರದ್​ ಪವಾರ್ ಸಂಬಂಧಿಯೂ ಹೌದು.
"
"Chiranjeevi is also the nephew of actor Arjun Sarja.
","ಅರ್ಜುನ್ (ಚಿರಂಜೀವಿ ಸರ್ಜಾ) ಓರ್ವ ನಟ.
"
"The decision of aligning with the BJP was of his nephew Ajit Pawar and not the NCP, Pawar said while speaking to reporters in Karad town of neighbouring Satara district.
","ಸತಾರಾ ಜಿಲ್ಲೆಯ ಕರಾಡ್‌ನಲ್ಲಿ ವರದಿಗಾರರನ್ನು ಉದ್ದೇಶಿಸಿ ಮಾತನಾಡಿದ ಅವರು, ಬಿಜೆಪಿ ಜೊತೆ ಕೈ ಜೋಡಿಸುವುದು ತಮ್ಮ ಸಂಬಂಧಿ ಅಜಿತ್‌ ಪವಾರ್‌ ಅವರ ನಿರ್ಧಾರವೇ ಹೊರತು ಎನ್‌ಸಿಪಿಯ ನಿರ್ಧಾರವಲ್ಲ ಎಂದು ಸ್ಪಷ್ಟಪಡಿಸಿದ್ದಾರೆ.
"
"Chiranjeevi Sarja, the grandson of Kannada star Shakti Prasad and the brother of Dhruva Sarja, nephew of Arjun Sarja died due to cardiac arrest.
","ಶಕ್ತಿ ಪ್ರಸಾದ್ ಹಿರಿಯ ಪುತ್ರ, ಅರ್ಜುನ್ ಸರ್ಜಾ ಅವರ ಸಹೋದರ ಸಹ ಹೃದಯಾಘಾತದಿಂದ ನಿಧನರಾಗಿದ್ದರು.
"
"I am her nephew.
","ನಾನು ಅವಳಿಗೆ ದತ್ತುಪುತ್ರ.
"
"Sharad Pawar has said that his nephew Ajit Pawar's decision to support the BJP was his personal one.
","ಬಿಜೆಪಿಗೆ ಬೆಂಬಲ ನೀಡಿರುವುದು ಅಜಿತ್‌ ಪವಾರ್‌ ಅವರ ವೈಯಕ್ತಿಕ ವಿಚಾರ, ಎನ್‌ಸಿಪಿ ಇದನ್ನು ಬೆಂಬಲಿಸುವುದಿಲ್ಲ ಎಂದು ಶರದ್‌ ಪವಾರ್‌ ಹೇಳಿದ್ದಾರೆ.
"
"All my siblings were there, my parents, all the nieces and nephews and great-nieces/nephews.
","ಅಲ್ಲಿದ್ದ ದೊಡ್ಡವರೆಲ್ಲರೂ ತಂದೆತಾಯಿಗಳು, ಸಣ್ಣವರೆಲ್ಲರೂ ಮಕ್ಕಳು ಮತ್ತು ಕಿರಿಯರು; ಪರಸ್ಪರವಾಗಿ ಅಕ್ಕತಂಗಿಯರು ಅಣ್ಣತಮ್ಮಂದಿರು.
"
"The British racing driver, taking his nephews, went to amuse himself in a theme park, which all children and many adults love so much.
","ಬ್ರಿಟಿಷ್ ರೇಸಿಂಗ್ ಚಾಲಕ, ತನ್ನ ಸೋದರಳಿಯರನ್ನು ಕರೆದುಕೊಂಡು, ಥೀಮ್ ಪಾರ್ಕ್ನಲ್ಲಿ ಸ್ವತಃ ವಿನೋದಪಡಿಸಿಕೊಳ್ಳಲು ಹೋದರು, ಅದು ಎಲ್ಲ ಮಕ್ಕಳು ಮತ್ತು ಹಲವು ವಯಸ್ಕರು ತುಂಬಾ ಪ್ರೀತಿಸುತ್ತಿದ್ದರು.
"
"Hyderabad: Actor Sai Dharam Tej, the nephew of noted star Chiranjeevi, was hospitalised after a motorbike accident in Hyderabad.
","ಹೈದರಾಬಾದ್​: ಖ್ಯಾತ ತೆಲುಗು ನಟ ಸಾಯಿ ಧರಮ್ ತೇಜ್ ಅವರು ಗಣೇಶ ಹಬ್ಬದ ದಿನವೇ ಬೈಕ್​ ಅಪಘಾತದಿಂದ ಗಂಭೀರವಾಗಿ ಗಾಯಗೊಂಡು ಆಸ್ಪತ್ರೆ ಸೇರಿರುವುದು ಎಲ್ಲರಿಗೂ ತಿಳಿದಿದೆ.
"
"Allu Arjun is the son of actor-producer Allu Arvind and the nephew of megastar Chiranjeevi.
","ತೆಲುಗು ಚಿತ್ರರಂಗದ ನಿರ್ಮಾಪಕ ಅಲ್ಲು ಅರವಿಂದ್ ಅವರ ಮಗ ಹಾಗೂ ನಟ ಚಿರಂಜೀವಿ ಅವರ ಸೋದರಳಿಯ ಅಲ್ಲು ಅರ್ಜುನ್ .
"
"Ajit Pawar, the nephew of Sharad Pawar, was made the Deputy Chief Minister.
","ಶರದ್​ ಪವಾರ್​ ಸಂಬಂಧಿ ಅಜಿತ್​ ಪವಾರ್​ ಉಪ ಮುಖ್ಯಮಂತ್ರಿಯಾಗಿ ಅಧಿಕಾರ ಸ್ವೀಕರಿಸಿದ್ದಾರೆ.
"
