eng_Latn,guj_Gujr
"Businessman Mehul Choksi and his nephew Nirav Modi are accused of defrauding the Punjab National Bank of over Rs 13,000 crore and are being investigated by the Central Bureau of Investigation and Enforcement Directorate.
","મેહુલ ચોક્સી અને નીરવ મોદી પર13,000 કરોડનું પંજાબ નેશનલ બેંકના કૌભાંડ કરવાનો આરોપ છે.
"
"Also seen at the party were Shah Rukh Khans son Aryan Khan, actor Sanjay Kapoors daughter Shanaya Kapoor and Chunky Pandays nephew Ahaan .
","આ ઉપરાંત શાહરૂખની દીકરી સુહાનાની બેસ્ટ ફ્રેન્ડ અનન્યા પાંડે અને સનાયા કપૂર પણ પાર્ટીમાં સામેલ થઈ હતી.
"
"The actress died of drowning in a bathtub in a hotel in Dubai, where she had gone to attend her nephew Mohit Marwah's wedding.
","તે દુબઈમાં તેના ભત્રીજા મોહિત મારવાહના લગ્નમાં હાજરી આપવા ગઈ હતી, જ્યાં હોટલના બાથટબમાં ડૂબી જવાથી તેનું મોત નીપજ્યું હતું.
"
"Aamir Khan's nephew, Imran Khan also cannot cast his vote in India as he holds an American passport.
","આમિર ખાન નો ભાણીયો ઈમરાન ખાન ભારતીય નાગિરક નથી પરંતુ તેની પાસે અમેરિકન પાસપોર્ટ છે.
"
"There is a lovely bond between the uncle and the nephew.
","ખુબ સુંદર સબંધ હોય છે ભાભી અને નણંદ નો.
"
"His nephew Rishi Kapoor and ""Fakira"" co-star Shabana Azmi wished the actor health and happiness on his birthday.
","તેમના ભત્રીજા ઋષિ કપૂર અને ‘ફકીરા’ની સહ અભિનેત્રી શબાના આઝમીએ તેમને આ નિમિત્તે શુભેચ્છા પાઠવી હતી.
"
"Ajit Pawar is the nephew of NCP chief Sharad Pawar.
","અજીત પવાર એનસીપી ચીફ શરદ પવારના ભત્રીજા છે.
"
"West Bengal Chief Minister Mamata Banerjee’s nephew Abhishek Banerjee is the Lok Sabha MP from Diamond Harbour.
","ડાયમંડ હાર્બરના લોકસભા સાંસદ અભિષેક બેનર્જી, પશ્ચિમ બંગાળના સીએમ મમતા બેનર્જીના ભત્રીજા છે.
"
"She was there to attend the marriage of her nephew Mohit Marwah.
","ત્યાં તેની બેહેનપણી કૃપા મહેતાના લગ્નમાં ભાગ લેવા આવી હતી.
"
"Congress MLA Srinivas Murthy's residence in Bengaluru vandalised, allegedly over an inciting social media post by his nephew.
","બેંગલુરુમાં કોંગ્રેસ ધારાસભ્ય શ્રીનિવાસ મૂર્તિના ભત્રીજાએ સોશિયલ મીડિયા સાઈટ ફેસબૂક પર કથિત ભડકાઉ પોસ્ટ કરી હતી.
"
"The earlier meeting was attended by a number of senior NCP leaders, including the party's Maharashtra chief Jayant Patil and MLA Rohit Pawar, who is also Sharad Pawar's nephew.
","આટલું જ નહીં નેશનાલિસ્ટ કોંગ્રેસ પાર્ટી (એનસીપી)ના અધ્યક્ષ શરદ યાદવના ભત્રીજા અને રાજ્યના પૂર્વ નાયબમુખ્યપ્રધાન અજીત પવાર સહિતના અનેક દિગ્ગજ મરાઠા નેતાઓની હાજરી ધ્યાન ખેંચતી હતી.
"
"“He is like my nephew.
","“તે મારા સાટે નક સમાન છે.
"
"He is survived by his wife Nargis, son Naved and daughters Neelam, Shabnam and Mubina, said nephew and son-in-law Mushtaque Antulay.
","તેઅો પોતાના પાછળ પત્ની હેમલત્તાબેન, પુત્રો મુકેશ, મનોજ અને વિપુલ તેમજ દિકરીઅો નીશા, દિના અને જસપ્રતીને તેમજ પૌત્ર-પૌત્રીઅો વિશાલ, અવની અને અંજલિને વિલાપ કરતા મૂકી ગયા છે.
"
"Abhishek Banerjee is the nephew of Mamata Banerjee.
","મમતા બેનરજીના ભત્રીજા અભિષેક બેનરજી
"
"Additional family includes two nephews and a niece.
","કુટુંબમાં, તેને ઉપરાંત, ત્યાં વધુ બે બહેનો અને એક નાનો ભાઈ છે.
"
"He murdered his nephew.
","કરીને પોતાના ભત્રીજાને મરાવ્યો હતો.
"
"Abhijit Mukherjee, recently had a meeting with TMC national general secretary and MP Abhishek Banerjee, Chief Minister Mamata Banerjee’s nephew.
","વર્તમાન સમયમા તેમણે ટીએમસીના રાષ્ટ્રીય મહાસચિવ તથા મમતા બેનર્જીના ભત્રીજા અભિષેક બેનર્જી સાથે બેઠક કરી હતી.
"
"I have two nephews and one niece.
","મારે બે સાળા અને એક સાળી છે.
"
"ED has summoned Bengal chief minister Mamata Banerjee's nephew and TMC MP Abhishek Banerjee and his wife for interrogation in an alleged multi-crore coal pilferage scam.
","કોલસા કૌભાંડ મામલામાં પૂછપરછ માટે તૃણમુલ કોગ્રેસના સાંસદ અને પશ્વિમ બંગાળના મુખ્યમંત્રી મમતા બેનર્જીના ભત્રીજા અભિષેક બેનર્જીને ઇડીએ સમન્સ પાઠવ્યું છે.
"
"Many senior TMC leaders are angry with Mamata Banerjee's nephew Abhishek Banerjee and strategist Prashant Kishor.
","હકીકતમાં, ઘણા મોટા ટીએમસી નેતાઓ પ્રશાંત કિશોરની ટીએમસીમાં પ્રવેશ અને મમતા બેનર્જીના ભત્રીજા અભિષેક બેનર્જીની વધતી દખલથી નારાજ છે.
"
"A Delhi court sent Ratul Puri, nephew of Madhya Pradesh CM Kamal Nath, to judicial custody till October 1 in a money laundering case related to the alleged AgustaWestland chopper scam.
","વીવીઆઇપી હેલિકોપ્ટર કૌભાંડ કેસમાં મધ્યપ્રદેશના CM કમલનાથના ભાણિયા રતુલ પુરીને દિલ્હી અદાલતે ૧ ઓક્ટોબર સુધીની ન્યાયિક કસ્ટડીમાં તિહાર જેલ મોકલી દીધા હતા.
"
"Choksi and his nephew Nirav Modi are accused in the Rs 13,500 crore Punjab National Bank fraud case.
","ચોક્સી અને નિરવ મોદી પંજાબ નેશનલ બેંકમાંથી કથિત 13,500 કરોડ રૂપિયાની હેરાફેરી કેસમાં સંડોવાયેલા છે.
"
"Ajit Pawar, NCP chief Sharad Pawar’s nephew, took oath as the deputy chief minister.
","જ્યારે NCP નેતા શરદ પવારના ભત્રીજા અજીત પવારે નાયબ મુખ્યમંત્રી પદે શપથ લીધા.
"
"Abhishek Banerjee is the nephew of West Bengal CM Mamata Banerjee.
","પશ્ચિમ બંગાળના મુખ્યમંત્રી મમતા બેનર્જીના નાના ભાઈ અસીમ બેનર્જીનું નિધન
"
"Bengal Chief Minister Mamata Banerjee's nephew Abhishek Banerjee is also on the list.
","વળી, મમતા બેનર્જીના ભત્રીજા અભિષેક બેનર્જી પણ તેમની સાથે શામેલ હતા.
"
"He is Chiranjeevi’s nephew.
","તે ચિરંજીવીનો કઝીન છે.
"
"Abhishek Banerjee, the chief minister's nephew and TMC national general secretary, was also present.
","આ સમયે ટીએમસીના રાષ્ટ્રીય મહાસચિવ અને સીએમ મમતા બેનર્જીના ભત્રીજા અભિષેક બેનર્જી હાજર રહ્યા હતા.
"
"Ajit Pawar, nephew of NCP chief Sharad Pawar has been sworn in as Deputy Chief Minister
","જ્યારે NCP નેતા શરદ પવારના ભત્રીજા અજીત પવારે નાયબ મુખ્યમંત્રી પદે શપથ લીધા.
"
"Salman Khan's nephew Abdullah Khan is no more.
","આ સંબંધી બીજું કોઇ નહીં સલમાન ખાનના ભત્રીજા અબ્દુલ્લાહ ખાન (Salman Khan Nephew Abdullah Khan) છે.
"
"Imran Khan, nephew of Aamir Khan, arrived at the event with his wife Avantika.
","આમિર ખાનના ભત્રીજા ઇમરાન ખાન પત્ની અવંતિકા સાથે આમિરના ઘરે દિવાળીની ઉજવણી કરવા પહોંચ્યા હતાં.
"
"Abhishek Banerjee is the nephew of Trinamool chief and West Bengal Chief Minister Mamata Banerjee.
","અભિષેક બૅનરજી પશ્ચિમ બંગાળનાં મુખ્ય પ્રધાન અને તૃણમૂલ કૉન્ગ્રેસનાં સુપ્રીમો મમતા બૅનરજીના ભત્રીજા છે.
"
"The CBI has issued summons to the wife of West Bengal chief minister Mamata Banerjee's nephew Abhishek Banerjee.
","પશ્ચિમ બંગાળના મુખ્યમંત્રી મમતા બેનર્જીએ તેમના ભત્રીજા અભિષેક બેનર્જીની પત્નીની સીબીઆઈ પૂછપરછને લઈને ભાજપ પર નિશાન સાધ્યું છે.
"
"The police have arrested the nephew of the victim's father in this connection.
","આ મામલે પોલીસે કિશોરીના ફઈના દીકરાની ધરપકડ કરી હતી.
"
"His family has a long association with music, he is the grandson of famous Hindi cinema composer Sardar Malik, and nephew of Anu Malik.
","તે એક સંગીતકાર પરિવારથી સંબંધ રાખે છે તે હિંદી સિનેમાના મશહૂર સંગીતકાર સદરાર મલિકના પૌત્ર અને અનુ મલિકના ભત્રીજા છે.
"
"Nikhil Meswani is the nephew of India’s richest man, Mukesh Ambani, the chairman and managing director of Reliance Industries Limited.
","HCL ટેકનોલોજીના શિવ નાડર અને રિલાયન્સ ઇન્ડસ્ટ્રીઝ લિમિટેડના અધ્યક્ષ મુકેશ અંબાણી, જે ભારતના સૌથી અમીર વ્યક્તિ છે.
"
"At the end of the video, we can also see a lot of pictures of Karisma with her nephew, Taimur, son of Kareena and Saif Ali Khan.
","વીડિયોના અંતમાં કરિશ્મા કપૂરને કરીના અને સૈફ અલી ખાનના દિકરા તૈમૂર સાથે ઘણી તસવીરોમાં જોઈ શકાય છે.
"
"The CM’s nephew Abhishek Banerjee and brother Babun Banerjee had joined the ceremony.
","મુખ્ય મંત્રી મમતા બેનરજીના ભત્રીજા અભિષેક બેનરજીએ બાબુલ સુપ્રિયોનું પાર્ટીમાં સ્વાગત કર્યું હતું.
"
"Yasir is the nephew of Jammu and Kashmir Liberation Front chairman Yasin Malik.
","યાસીન મલિક જમ્મૂ કાશ્મીર લિબ્રેશન ફ્રન્ટના પ્રમુખ છે.
"
"And my nephew doesn't help.
","મારો ચેલો ય મદદમાં આવતો નથી.
"
"Armaan is the son of music composer Daboo Malik and nephew of Anu Malik.
","અરમાન મલિક સંગીતકાર ડબ્બૂ મલિકનો દીકરો છે અને તેનું અસલી નામ સંદીપ છે.
"
"Mamata Banerjee, the West Bengal Chief Minister and the TMC supremo, visited her nephew Abhishek Banerjee’s house ahead of the CBI questioning of his wife in a coal smuggling case.
","કોલસા (Coal)ના ગેરકાયદેસર ખનન મામલે CBIની તપાસ પશ્ચિમ બંગાળની મુખ્યમંત્રી મમતા બેનર્જી (Mamata Banerjee)ના ભત્રીજા અભિષેક બેનર્જી (Abhishek Banerjee), તેમની પત્ની અને તેમની સાળી સુધી પહોંચી તો આના પડઘા સુપ્રીમ કૉર્ટ સુધી પણ પહોંચ્યા.
"
"Mehul Choksi and nephew Nirav Modi are key accused in the Punjab National Bank (PNB) fraud case.
","બોર્ડના બે સભ્યોએ પંજાબ નેશનલ બેન્ક (પીએનબી)ના કૌભાંડનો મુદ્દો ઉઠાવ્યો હતો જેમાં નીરવ મોદી અને તેના કાકા મેહુલ ચોક્સીએ છેતરપિંડી કરી હતી.
"
"Based on the father’s complaint, an FIR has been registered against his nephew.
","યુવતીના પિતાની ફરિયાદના આધારે પોલીસે FIR દાખલ કરી છે.
"
"Ananya Pandey, Suhana Khan and Shanaya Kapoor Aarav Bhatia Ahaan Panday is the son of Chikki and Deanne Panday, making him the nephew of Chunky Pandey.
","તસવીરમાંઃ ચંકી પાંડેની પુત્રી અનન્યા પાંડે, સંજય કપૂરની પુત્રી શનાયા કપૂર અને સુહાના ખાન
"
"And she also had his nephew.
","સાથે તેના દીકરાની વિધવા પણ હતી.
"
"Aamir Khan 's nephew, Imran Khan also cannot cast his vote in India as he holds an American passport.
","ઇમરાન ખાન પાસે અમેરિક પાસપોર્ટ છે તેથી પણ ભારતની ચૂંટણીમાં વોટ કરી શકશે નહીં.
"
"The latest political entrants from the Yadav family are Mulayam's nephew Abhishek Yadav alias Anshul, niece Sandhya Yadav and another relative Vandana Yadav, who have been elected in the recently concluded panchayat polls.
","યાદવકુળના મુલાયમના ભત્રીજા અભિષેક યાદવ ઉર્ફે અંશુલ, ભત્રીજી સંધ્યા યાદવ અને અન્ય એક સંબંધી વંદના યાદવ તાજેતરમાં યોજાયેલી પંચાયતની ચૂંટણીઓમાં વિજેતા બન્યા છે.
"
"Lewis Hamilton apologized for shaming his nephew dressed in a princess dress
","લેવિસ હેમિલ્ટનને રાજકુમારી ડ્રેસમાં પહેરાતા તેના ભત્રીજાને ઠપકો આપવા બદલ માફી માંગી
"
"Actor Johnny Walker's son Nasir Khan, a nephew of Shakeela, announced the news of her death on social media.
","તેના મૃત્યુની પુષ્ટિ જોની વોલ્કરના પુત્ર અભિનેતા નાસિર ખાન દ્વારા ટ્વિટર પર કરવામાં આવી હતી.
"
"Actor Govinda's nephew Janmendra Ahuja died of a cardiac arrest in Mumbai this morning.
","મુંબઈ: બૉલીવુડ અભિનેતા ગોવિંદાના ભત્રીજા જનેન્દ્ર આહુજા ઉર્ફે દમ્પી હૃદયરોગના હુમલાને કારણે મૃત્યુ પામ્યા છે.
"
"Mehul Choksi and nephew Nirav Modi are key accused in the PNB fraud case.
","પીએનબી છેતરપિંડી કૌભાંડમાં તે અને મેહુલ ચોક્સી મુખ્ય આરોપી છે.
"
"Choksi and his nephew Nirav Modi allegedly embezzled an amount of Rs 13,500 crore from Punjab National Bank.
","ચોક્સી અને તેના ભાણા નીરવ મોદીએ પંજાબ નેશનલ બેંકમાંથી આશરે ૧૩,૫૦૦ કરોડ રૂપિયાની છેતરપિંડી કરી હોવાની કબૂલાત કરી હતી.
"
"Ajit Pawar, the nephew of Sharad Pawar, is currently the Deputy Chief Minister of Maharashtra.
","તો તેમની પાસે ઉભા હતા શરદ પવારના ભત્રીજા અજીત પવાર (Ajit Pawar), જેઓ મહારાષ્ટ્રના ઉપમુખ્યમંત્રી તરીકેના શપથ લઈ રહ્યાં છે.
"
"She had been to Dubai along with her family to attend her nephew, Mohit Marwah's wedding.
","તેઓ તેમના ભત્રીજા મોહિત મારવાહના લગ્નમાં હાજરી આપવા માટે પરિવાર સહિત દુબઈ ગયા હતા.
"
"Apart from Pawar, his nephew and former Deputy Chief Minister Ajit Pawar and NCP MP Supriya Sule were present.
","આ ઉપરાંત શરદ પવારના ભત્રીજા અને એનસીપી નેતા અજિત પવાર રાજ્યના ઉપમુખ્યમંત્રી પણ બન્યા હતા.
"
"Ratul Puri is the nephew of Madhya Pradesh Chief Minister Kamal Nath.
","રાતુલ પુરી મધ્ય પ્રદેશનાં મુખ્યમંત્રી કમલનાથનાં ભત્રીજા છે.
"
"We are only seeking justice as the nephew of MLA Srinivas Murthy has insulted our Nabi (Prophet Mohammed).
","અમે માત્ર ન્યાય માગી રહ્યા છે કેમકે એમએલ શ્રીનિવાસ મૂર્તિના ભત્રીજાએ અમારા પયગંબરનું અપમાન કર્યુ છે.
"
"Instead Azhar secretly deputed his other nephew Mohammaed Umair and Abdul Rashid Ghazi to use these tapes to brainwash youth in the Valley and motivate them for a fidayeen attack with IED explosives.
","તેને બદલે અઝહરે ગુપ્ત રીતે પોતાના ભત્રિજા મોહમ્મદ ઉમૈર અને અબ્દુલ રાશિદ ગાઝીને નિયુક્ત કર્યા અને તેઓ મસૂદની ટેપથી યુવાનોનું બ્રેઈનવોશ કરે તેમજ આઇઈડી સાથે ફિદાયીન હુમલાઓ કરવા પ્રેરિત કરે.
"
"One of the slain militants was reportedly identified as Mohammad Usman, the nephew of Jaish-e-Muhammad (JeM) chief Masood Azhar.
","તેમાંથી એકની ઓળખ આતંકવાદી સંગઠન જૈશ-એ-મોહમ્મદના નેતા મસૂદ અઝહરના ભત્રીજા તરીકે થઈ છે.
"
"He is the nephew of actor Aamir Khan and director-producer Mansoor Khan, and the grandson of director-producer Nasir Hussain.
","તે અભિનેતા આમિર ખાન  અને નિદેશક-નિર્માતા મનસુર ખાનના ભાણા, અને નિદેશક-નિર્માતા નાસિર હુસૈનના પૌત્ર છે.
"
"Pawar said that the decision of aligning with the BJP was of his nephew Ajit Pawar and not the NCP.
","બીજેપીને સાથે આપવોએ અજીત પવારનો નિર્ણય છે, એનસીપીનો નિર્ણય નથી.
"
"Varun is Anil Dhawan's nephew.
","અંજીની ધવન વરુણ ધવનની ભત્રીજી છે.
"
"Mehul Choksi and his nephew Nirav Modi are accused of having siphoned off Rs 13,500 crore of public money from Punjab National Bank.
","નોંધનીય છે કેપંજાબ નેશનલ બેન્ક સાથે 13,500 કરોડની છેતરપિંડી કર્યા બાદ મેહુલ ચોકસી અને તેનો ભાણિયો નિરવ મોદી દેશ છોડીને ભાગી ગયા હતા.
"
"He was inducted into the party by Bengal CM Mamata Banerjee's nephew Abhishek and TMC MP Derek O'Brien.
","તેમને પાર્ટીના રાષ્ટ્રીય મહામંત્રી અને મુખ્યમંત્રી મમતા બેનર્જીના ભત્રીજા અભિષેક બેનર્જીએ ટીએમસીનું સભ્યપદ આપ્યું હતું.
"
"Abhishek Banerjee is the nephew of TMC chief and West Bengal Chief Minister Mamata Banerjee.
","તેમાં મુખ્યમંત્રી મમતા બેનર્જીના ભત્રીજા અને TMCના નેતા અભિષેક બેનર્જીનું નામ પણ સામેલ છે.
"
"Senior BJP leader Vasundhara Raje welcomed her nephew former Congress leader Jyotiraditya Scindia to the BJP.
","જયારે રાજસ્થાનના પૂર્વ મુખ્યમંત્રી વસુંધરા રાજએ તેમના ભત્રીજા અને મધ્યપ્રદેશ કોંગ્રેસનાયુવા નેતા જયોતિરાદિત્ય સિંધિયાને ગળે લગાવ્યા હતા.
"
"Apart from his parents and brothers, Salman is most close to his nephew Ahil and sister Arpita Khan Sharma.
","સલમાન ખાનને પોતાના માતા પિતા સિવાય જો કોઈ સૌથી વધુ પસંદ છે, તો તે છે તેની બહેન અર્પિતા ખાન શર્મા.
"
"Salil Singhal, the nephew of late VHP leader Ashok Singhal, will be the “yajmaan” (ritual patron) at the ceremony.
","વીએચપીના દિવંગત નેતા અશોક સિંઘલના ભત્રીજા સલિલ સિંઘલ કાર્યક્રમમાં ‘યજમાન’ હશે.
"
"The two detained persons are a nephew and the son-in-law of the deceased.
","પકડાયેલા બંને લોકો મૃતક યુવકના સસરો અને સાળો છે. . . .
"
"Choksi and his nephew Nirav Modi are accused in the Rs 13,500 crore Punjab National Bank fraud case.
","ચોક્સી અને નિરવ મોદી પંજાબ નેશનલ બેંકમાંથી કથિત ૧૩,૫૦૦ કરોડ રૂપિયાની હેરાફેરી કેસમાં સંડોવાયેલા છે.
"
"As a matter of fact, Imran is the nephew of Bollywood superstar Aamir Khan while Shruti is the charming daughter of Kamal Hassan, one of the fanatically popular actors of India.
","સુપરસ્ટાર આમિર ખાનની દીકરી ઈરા ખાન બોલિવૂડના લોકપ્રિય સ્ટાર કિડ્સમાંથી એક છે.
"
"Pawar's grand nephew Rohit got elected from the Karjat-Jamkhed seat.
","તેમના પૌત્ર રોહિત પવાર કરજત જામખેડ બેઠક પરથી ધારાસભ્ય તરીકે ચૂંટાયા છે.
"
"Salman Khan is really fond of his nephew Ahil Sharma.
","સલમાન ખાન પોતાની ભાણકીને ખુબ જ વધુ પ્રેમથી નિહાળી રહ્યા છે.
"
"Mehul Choksi, is a prime accused along with his nephew Nirav Modi in the Rs 13,500 crore Punjab National Bank Fraud case.
","એક અહેવાલ પ્રમાણે મેહુલ ચોક્સી પોતાના ભત્રીજા નીરવ મોદી સાથે 13,500 કરોડ રૂપિયાના પંજાબ નેશનલ બેંક કૌભાંડનો મુખ્ય આરોપી છે.
"
"Anil Kapoor and his nephew Arjun Kapoor spotted at the screening of Dangal.
","અર્જુન કપૂર અને અનિલ કપૂર એક ઇવેન્ટ દરમિયાન ડાંસ કરતાં જોવા મળ્યા હતા.
"
"He is the nephew of actor Aamir Khan and director-producer Mansoor Khan, and the grandson of director-producer Nasir Hussain.
","તે અભિનેતા આમિર ખાન અને નિદેશક-નિર્માતા મનસુર ખાનના ભાણા, અને નિદેશક-નિર્માતા નાસિર હુસૈનના પૌત્ર છે.
"
"She had gone to attend the wedding of her nephew Mohit Marwah.
","એ તેમના સગા મોહીત મારવાહના લગ્ન સમારોહમાં ગઈ હતી.
"
"It is quite logical that congratulations on the birthday of a nephew and their direct search can take a lot of time.
","તે લોજિકલ છે જન્મદિવસ અભિવાદનો ભત્રીજા અને સીધી શોધ લાંબા સમય લાગી શકે છે.
"
"A picture of Salman Khan and his nephew Ahil Sharma was shared by Arpita on Instagram.
","સલમાન ખાનની બહેન અર્પિતા શર્માએ પોતાના પુત્ર આહિલ અને ભાઈ સલમાનનો ફોટો ઇન્સ્ટાગ્રામ એકાઉન્ટ પર શેર કર્યો છે.
"
"Besides, my nephews and nieces have given me good training to become a father (smiles).
","ઉપરાંત મારા ભાણિયા-ભાણીઓએ મને પિતા બનવાની સારી ટ્રેનિંગ આપી છે (હસે છે).
"
"Aamir and Kiran's daughter Ira, son Azad and nephew Imran Khan and his daughter Imara also accompanied them.
","મીરખાનની સાથે પત્ની કિરણ રાવ, પુત્ર આઝાદ, પુત્રી ઇરા અને ભત્રીજા ઇમરાન, આમીરની પ્રથમ પત્ની રીના દત્તા અને ઇમરાનની પુત્રી ઇમારા મલિક ખાન પણ જોવા મળી હતી.
"
"brother-in-law, sisters-in-law, nieces, nephews,
","ભાણ્યાઓ, ભાણકીઓ, ભત્રીજીઓ વગેરે.
"
"Salman cut his birthday cake with nephew Ahil Sharma.
","સલમાન ખાને પોતાના નાનકડા ભાણા આહિલ ખાન સાથે મળીને કેક કાપી હતી.
"
"The president's nephew does not advertise his private life.
","પ્રમુખ ભત્રીજા તેના વ્યક્તિગત જીવન જાહેરાત કરતું નથી.
"
"He is also the nephew of former BJP MP Makhan Singh Solanki.
","તે ભાજપના ભૂતપૂર્વ સાંસદ દીનુ બોઘા સોલંકીના ભત્રીજા શિવાભાઈ સોલંકીનો પુત્ર છે.
"
"Chiranjeevi Sarja was the nephew of Kannada actor Arjun Sarja and grandson of veteran actor Shakti Prasad.
","ધ્રુવ સર્જા એક અનુભવી કન્નડ સ્ટાર અર્જુન સર્જાનાં ભત્રીજા છે અને કન્નડ એક્ટર ચિરંજીવી સર્જાનો નાનો ભાઇ છે.
"
"Bollywood actress Kangana Ranaut took to Instagram stories and shared a cute post with her nephew Prithavi as she wished her fans on the occasion of Bhai Dooj.
","બોલીવુડ અભિનેત્રી કંગના રનૌતે પોતાના ઇન્સ્ટાગ્રામ પર ગણેશ જીની સાથે એક તસવીર શેર કરતા ફેન્સને શુભેચ્છા આપી છે.
"
"This is the first time Anil Kapoor will be seen sharing the screen space with his nephew Arjun Kapoor.
","સિલ્વર સ્ક્રીન પર પહેલીવાર કાકા-ભત્રીજા એવા અનિલ કપૂર અને અર્જુન કપૂર દર્શકોને સાથે જોવા મળવાના છે.
"
"He is my nephew.
","ત્હમે મ્હારા જમાઇ છે.
"
"New Delhi: The Enforcement Directorate (ED) has summoned Trinamool Congress (TMC) MP and West Bengal Chief Minister Mamta Banerjee’s nephew Abhishek Banerjee and his wife Rujira for questioning in a money laundering case linked to an alleged coal scam in the state.
","નવી દિલ્હીઃ કોલસા કૌભાંડ મામલે એન્ફોર્સમેન્ટ ડિરેક્ટોરેટ (ED)એ પશ્ચિમ બંગાળનાં મુખ્ય પ્રધાન મમતા બેનરજીના ભત્રીજા અભિષેક બેનરજી અને તેમની પત્ની રુજિરાને પૂછપરછ માટે બોલાવ્યા છે.
"
"Ajit Pawar is the nephew of NCP chief Sharad Pawar.
","અજીત એનસીપી ચીફ શરદ પવારનાં ભત્રીજા છે.
"
"Salman is accompanied by his nephew Nirvan Khan.
","સલમાન ખાન ભત્રીજા નિર્વાણ ખાન સાથે
"
"Trinamool Congress (TMC) MP and party Chief Mamata Banerjee’s nephew Abhishek Banerjee filed a case against Amit Shah in connection with a defamation case.
","મુખ્યપ્રધાન મમતા બેનર્જીના ભત્રીજા અને સાંસદ અભિષેક બેનર્જીએ ગૃહપ્રધાન અમિત શાહ (HM Amit Shah)ની વિરૂદ્ધ માનહાનિને કેસ દાખલ કર્યો છે.
"
"Among the illustrious attendees were the future King Edward VII of the United Kingdom and his nephew, the future German Emperor Wilhelm II.
","એ સમયે ઇંગ્લેન્ડના ભાવિ મહારાજા કિંગ એડવર્ડ સાતમા અને પૌત્ર સમ્રાટ વિલ્હેમ- બીજા (જર્મની) તેમની બાજુમાં હતાં.
"
"Salman Khan loves his nephew, Ahil Sharma.
","તેઓનો પહેલો પુત્ર આહિલને સલમાન ખાન ખૂબ જ પ્રેમ કરે છે.
"
"Ratul Puri, Madhya Pradesh CM Kamal Nath's nephew arrested by the ED in connection with Rs 354 crore bank fraud case
","354 કરોડ રૂપિયાના બેંક કૌભાંડમાં CM કમલનાથના ભાણીયા રતુલ પુરીની ધરપકડ
"
"I am her nephew.
","હું તેમનો સાતા છુ.
"
"The husband's entire family, his mother, father, siblings, nephew, everyone likes to consume alcohol in family functions but not the wife.
","આખા કુટુંબમાં, માતા, પિતા અને ભાઈ-બહેનો બધાને ફેમિલી ફંકશનમાં દારૂ પીવાનું પસંદ છે પરંતુ તેની પત્નીને તે ગમતું નથી.
"
"Apart from Randhir Kapoor, his brothers Rajiv and Rishi Kapoor, nephew Ranbir Kapoor and several other family members participated in the festivities.
","કોલાજ તસવીરેમાં રિષિ કપૂર, રણબિર કપૂર અને રિદ્ધિમા કપૂર સિવાય તેમના ઘરનાં અન્ય સભ્ય પણ દેખાઇ રહ્યા છે.
"
"Abhishek Banerjee is Chief Minister Mamata Banerjee's nephew.
","તેમાં સૌથી વધુ ફાયદો મુખ્યમંત્રી મમતા બેનર્જીના ભત્રીજા અભિષેક બેનર્જીને થયો છે.
"
"Salman Khan has shared an adorable picture of his niece and nephews on Instagram.
","સલમાન ખાને ટ્વિટર પર પોતાના ભત્રીજાનો ફોટો શેર કરતા એક ઇમોશનલ પોસ્ટ લખી છે.
"
"It’s in Abhishek Banerjee’s constituency who is Mamata Banerjee’s nephew.
","તે મમતા બેનર્જીનો ભત્રીજા અભિષેકનો વિસ્તાર ડાયમંડ હાર્બર છે.
"
"Ajit Pawar is Sharad Pawar’s nephew.
","અજીત પવાર શરદ પવારના ભત્રીજા છે.
"
"Emraan Hashmi, director Mahesh Bhatt's nephew, kicked off his career in Hindi film industry with Vikram Bhatt's 'Footpath'.
","ઇમરાન હાશમી ફિલ્મ મેકર મહેશ ભટ્ટ ના ભત્રીજા છે અને તેમને મહેશ ભટ્ટ ની ફિલ્મ ફૂટપાથ થી પોતાના કેરિયર ની શરૂઆત કરી.
"
"The film marked the debut of Aamir Khan's nephew Imran Khan.
","આ ફિલ્મની જાહેરાત તેમના જન્મદિવસ પર આમિર ખાન દ્વારા કરવામાં આવી હતી.
"
"Sasikala was sent to jail before she could become chief minister, but she appointed her nephew Mr Dhinakaran as deputy party chief and her loyalist E Palaniswami as chief minister.
","જેલમાં જતાં પહેલા શશિકલાએ પલાનીસામીને મુખ્યમંત્રી બનાવ્યા હતા અને પાર્ટી મહાસચિવ પદે પોતાના ભત્રિજા દિનકરનને બેસાડ્યા હતા.
"
"Abhishek Banerjee is a Trinamool Congress MP from Diamond Harbour and Chief Minister Mamata Banerjee's nephew.
","મુખ્ય મંત્રી મમતા બેનરજીના ભત્રીજા અભિષેક બેનરજી ડાયમંડ હાર્બરના સાંસદ છે અને એટલા માટે ભાજપ તૃણમૂલ કૉંગ્રેસને જવાબદાર ગણી રહ્યો છે.
"
"Ziauddin Ali Ahmed, nephew of India's fifth President Fakhruddin Ali Ahmed, too has been excluded from the list.
","ભારતના પૂર્વ રાષ્ટ્રપતિ ફખરુદ્દીન અલી અહેમદના ભત્રીજા ઝિયાઉદ્દીન અલી અહેમદને પણ આ યાદીમાં સ્થાન મળ્યું નથી.
"
