eng_Latn,ben_Beng
"“Can you call my nephew MRanendra - to : me, just once ?” asked Rajendrani.
","রাজেন্দ্রাণী হঠাৎ বলিল, “মা, আমার সেই দেওরপো রণেন্্রকে একবার ডেকে দিতে পার ?
"
"Salman Khan is teaching his nephew how to paint.
","আর তাকে কীভাবে ছবি আঁকতে হয় খেলাচ্ছলে তা শেখাচ্ছেন মামা সালমান খান।
"
"The other accused in the case are Mominur Rahman, nephew of Ziaur Rahman, Khaleda's former principal secretary Dr Kamaluddin Siddique, and former BNP lawmaker Kazi Salimul Haque and Sarfuddin Ahmed.
","খালেদা জিয়া ও তারেক রহমান ছাড়া অন্য আসামিরা হলেন, মাগুরার সাবেক সংসদ সদস্য কাজী সালিমুল হক কামাল, ব্যবসায়ী শরফুদ্দিন আহমেদ, প্রধানমন্ত্রীর কার্যালয়ের সাবেক সচিব কামাল উদ্দিন সিদ্দিকী ও বিএনপির প্রতিষ্ঠাতা সাবেক রাষ্ট্রপতি জিয়াউর রহমানের ভাগ্নে মমিনুর রহমান।
"
"Are you and my nephew engaged?
","আমার ও তোমার সহবাসের সন্তান?
"
"The other accused are Khaleda's son and BNP Senior Vice-President Tarique Rahman, former lawmaker Kazi Salimul Haque Kamal, businessman Sharfuddin Ahmed, Dr Kamal Uddin Siddiqui, and her nephew Mominur Rahman.
","অভিযোগপত্রে খালেদা জিয়া, তাঁর বড় ছেলে তারেক রহমান, সাবেক সংসদ সদস্য কাজী সালিমুল হক কামাল ওরফে ইকোনো কামাল ও ব্যবসায়ী শরফুদ্দিন আহমেদ, প্রধানমন্ত্রীর কার্যালয়ের সাবেক সচিব ড. কামাল উদ্দিন সিদ্দিকী ও প্রয়াত রাষ্ট্রপতি জিয়াউর রহমানের ভাগ্নে মমিনুর রহমানকে আসামি করা হয়।
"
"Imran Khan, who is the nephew of actor Aamir Khan and director-producer. . . . .
","ছবিটি পরিচালনা করবেন জায়ানের চাচাতো ভাই, অভিনেতা ইমরান খান।
"
"Anil Kapoor has THIS to say about nephew Arjun Kapoors relationship with Malaika Arora
","অর্জুন-মালাইকার সম্পর্ক নিয়ে যা বললেন অনিল কাপুর
"
"They are former BNP lawmaker Quazi Salimul Haq, former principal secretary to Zia Kamal Uddin Siddique, Zia’s nephew Mominur Rahman and pro-BNP businessman Sharfuddin Ahmed.
","তারা হলেন- বিএনপির জ্যেষ্ঠ ভাইস চেয়ারম্যান তারেক রহমান, প্রধানমন্ত্রীর কার্যালয়ের সাবেক মুখ্য সচিব কামাল উদ্দিন সিদ্দিকী এবং বিএনপির প্রতিষ্ঠাতা জিয়াউর রহমানের ভাগ্নে মমিনুর রহমান।
"
"Others accused in the case include DIG Mizan’s wife Sohelia Anar Ratna, his younger brother Mahbubur Rahman Swapan, and nephew police Sub-Inspector Mahmudul Hasan.
","এতে ডিআইজি মিজান ছাড়াও তার স্ত্রী সোহেলিয়া আনার রতœা, ভাই মাহবুবুর রহমান ও ভাগ্নে মাহমুদুল হাসানকে আসামি করা হয়।
"
"Soon after, Arjun Singh’s nephew, Sourav, became the new chairman of the Bhatpara municipality.
","পরবর্তী কালে অর্জুনের ভাইপো সৌরভ পুরসভার চেয়ারম্যান হন।
"
"This came days after Usman Haider, the nephew of Jaish-e-Mohammad (JeM) chief Masood Azhar, was killed in a gunfight in Tral.
","’’ ত্রালে গুলিযুদ্ধে কয়েক দিন আগেই নিহত হয়েছে জৈশ এ মহম্মদ প্রধান মাসুদ আজহারের ভাইপো উসমান হায়দার।
"
"The deceased Rafiqul’s nephew Md Sunny said: “Some seven to eight people were travelling to Dhaka from Kanchpur on a pickup truck.
","নিহত রফিকের ভাতিজা সানি জানান, ভোরে একটি পিকআপভ্যানে চড়ে কাঁচপুর থেকে সাত-আটজন ঢাকায় যাচ্ছিলেন।
"
"What about my nephews?
","কি হবে আমার নাবালক নাতনীদের?
"
"They are former BNP lawmaker Quazi Salimul Haq, former principal secretary to Zia Kamal Uddin Siddique, Zia’s nephew Mominur Rahman and pro-BNP businessman Sharfuddin Ahmed.
","তাঁরা হলেন বিএনপির সাবেক সংসদ সদস্য কাজী সালিমুল হক কামাল, ব্যবসায়ী শরফুদ্দিন আহমেদ, বাংলাদেশ অভ্যন্তরীণ নৌ চলাচল কর্তৃপক্ষের (বিআইডব্লিউটিএ) সাবেক কর্মকর্তা জিয়াউল ইসলাম মুন্না ও ঢাকা সিটি করপোরেশনের সাবেক মেয়র বিএনপি নেতা সাদেক হোসেন খোকার একান্ত সচিব মনিরুল ইসলাম।
"
"And not to mention a new nephew for me!
","আর নতুন জামাই হলেতো কথায় নেই!
"
"Currently, he has four nephews and four nieces.
","বর্তমানে তাঁর চার সন্তান ও ছয় নাতি-নাতনি রয়েছে।
"
"Grandparents, grandchildren, aunts, uncles, nieces, nephews, cousins, brothers-laws and sisters-in-law, fiancees or other extended family members are not considered to be close relationships.
","দাদা-দাদি অথবা নানা-নানি, খালা-চাচি-মামি-ফুপু, চাচা-খালা-মামা-ফুপা, ভাতিজা এবং ভাগনেকে ঘনিষ্ঠ স্বজন হিসেবে বিবেচনা করা হবে না।
"
"The kid is his nephew.
","ছেলেটি তার খালাত ভাই।
"
"Their son Azad, Aamir’s daughter Ira, and his nephew Imran Khan and his daughter Imara also accompanied them.
","ছেলে আজমেরী ওসমান, মেয়ে আইরিন ও আফরিন ওসমান।
"
"Best wishes for your nephew.
","ভাইগ্নার জন্যে অনেক শুভকামনা।
"
"Barrister Taposh is the son of Sheikh Fazlul Haque Moni, nephew of Bangabandhu Sheikh Mujibur Rahman, and founder of Jubo League.
","যুবলীগের প্রতিষ্ঠাতা হলেন বঙ্গবন্ধু শেখ মুজিবুর রহমানের ভাগ্নে শেখ ফজলুল হক মনি।
"
"Mehul Choksi and his nephew Nirav Modi are accused in the multi-crore Punjab National Bank fraud case.
","নিয়ম বহির্ভূত ভাবে লেটার অফ আন্ডারটেকিং ইস্যু করে পাঞ্জাব ন্যাশনাল ব্যাঙ্কে কয়েক হাজার কোটি টাকার প্রতারণায় অভিযুক্ত নীরব মোদি ও তাঁর মামা মেহুল চোকসি।
"
"Aseem Ali khan is the grandson of Padma Bhushan late Ustad Hafiz Ali Khan and nephew of legendary Sarod maestro Ustad Amjad Ali Khan.
","ভারতের সেনিহা মায়হার ঘরানার স্বনামধন্য সরোদ বাদক ওস্তাদ আশীষ খাঁ হলেন ওস্তাদ আলাউদ্দিন খাঁর নাতি ও ওস্তাদ আলি আকবর খাঁর পুত্র।
"
"The other accused are BNP Senior Vice Chairman Tarique Zia, Khaleda's former principal secretary to Dr Kamal Uddin Siddiqui, former Mp of Magura Kazi Salimul Haque, former president Ziaur Rahman's nephew Mominur Rahman, and businessman Sharifuddin
","এ মামলার অপর তিন আসামি বিএনপির সিনিয়র ভাইস চেয়ারম্যান তারেক রহমান, প্রয়াত রাষ্ট্রপতি জিয়াউর রহমানের ভাগ্নে মমিনুর রহমান এবং প্রধানমন্ত্রীর কার্যালয়ের সাবেক সচিব ড. কামাল উদ্দিন সিদ্দিকী পলাতক রয়েছেন।
"
"The other accused in the case are Mominur Rahman, nephew of Ziaur Rahman, Khaleda's former principal secretary Dr Kamaluddin Siddique, and former BNP lawmaker Kazi Salimul Haque and Sarfuddin Ahmed.
","খালেদা ও তারেক রহমান ছাড়া অন্য আসামিরা হলেন- কাজী সালিমুল হক কামাল, শরফুদ্দিন আহমেদ, সাবেক সচিব কামাল উদ্দিন সিদ্দিকী ও জিয়াউর রহমানের ভাগ্নে মমিনুর রহমান।
"
"The other convicts are former lawmaker Kazi Salimul Haque Kamal, businessman Sharfuddin Ahmed, ex-PM’s principal secretary Kamal Uddin Siddiqui and her nephew Mominur Rahman.
","এ মামলায় দণ্ডিত অন্য আসামিরা হলেন মাগুরার সাবেক সাংসদ কাজী সালিমুল হক কামাল, সাবেক মুখ্য সচিব ড. কামাল উদ্দিন সিদ্দিকী, জিয়াউর রহমানের ভাগ্নে মমিনুর রহমান ও ব্যবসায়ী শরফুদ্দিন আহমেদ।
"
"Four other accused are former BNP lawmaker Salimul Haq Kamal and businessman Sharfuddin Ahmed, former principal secretary to the PM Kamal Uddin Siddique and Mominur Rahman, nephew of late President Ziaur Rahman.
","দণ্ডিত অপর চার আসামি হলেন, সাবেক সংসদ সদস্য কাজী সালিমুল হক কামাল, ব্যবসায়ী শরফুদ্দিন আহমেদ, প্রধানমন্ত্রীর কার্যালয়ের সাবেক সচিব কামাল উদ্দিন সিদ্দিকী ও প্রয়াত রাষ্ট্রপতি জিয়াউর রহমানের ভাগ্নে মমিনুর রহমান।
"
"He is also the nephew of actor Anil Dhawan and is the cousin of actor Siddharth Dhawan.
","ডেভিড ধবনের ভাই হলেন অভিনেতা অনিল ধবন এবং ভাগ্নে অভিনেতা সিদ্ধার্থ ধবন ।
"
"Quader’s wife Isratunnesa Quader, his younger brother and Basurhat Pourashava Mayor Abdul Quader Mirza, nephew Lieutenant Colonel Fakhruddin Ahmad, Deputy Publicity Secretary of AL Aminul Isla, Mayor of Gazipur City Corporation Jahangir Alam and leaders of Singapore based Bangladesh Community were present at that time.
","এ সময় উপস্থিত ছিলেন কাদেরের সহধর্মিনী বেগম ইসরাতুন্নেসা কাদের, ছোট ভাই বসুরহাট পৌরসভার মেয়র আব্দুল কাদের মীর্জা, আওয়ামী লীগ নেতা আলাউদ্দীন নাসিম, সড়ক পরিবহন ও মহাসড়ক বিভাগের সচিব মো. নজরুল ইসলাম, সিঙ্গাপুরে নিযুক্ত বাংলাদেশের হাইকমিশনার মোস্তাফিজুর রহমান ও চট্টগ্রাম উন্নয়ন কর্তৃপক্ষের চেয়ারম্যান আবদুচ সালাম।
"
"The other accused are BNP Senior Vice Chairman Tarique Zia, Khaleda's former principal secretary to Dr Kamal Uddin Siddiqui, former Mp of Magura Kazi Salimul Haque, former president Ziaur Rahman's nephew Mominur Rahman, and businessman Sharifuddin
","খালেদা জিয়া ও তারেক রহমান ছাড়াও জিয়া অরফানেজ ট্রাস্ট দুর্নীতি মামলার আসামি সাবেক এমপি কাজী সলিমুল হক কামাল, ব্যবসায়ী শরফুদ্দিন আহমেদ, প্রধানমন্ত্রীর কার্যালয়ের সাবেক সচিব ড. কামাল উদ্দিন সিদ্দিকী, প্রয়াত রাষ্ট্রপতি জিয়াউর রহমানের ভাগ্নে মমিনুর রহমান।
"
"The other convicts are former lawmaker Kazi Salimul Haque Kamal, businessman Sharfuddin Ahmed, ex-PM’s principal secretary Kamal Uddin Siddiqui and her nephew Mominur Rahman.
","মামলার অন্য আসামিরা হলেন সাবেক সংসদ সদস্য কাজী সালিমুল হক কামাল, ব্যবসায়ী শরফুদ্দিন আহমেদ, সাবেক সচিব কামাল উদ্দিন সিদ্দিকী ও মমিনুর রহমান।
"
"He said, ‘He is Muhammad ibn Abdullah ibn Abdul Muttalib my nephew.
","তিনি বললেন £ আমি হলাম মুহাম্মাদ ইব্‌ন আবদুল্লাহ্‌ ইব্‌ন আবদুল মুত্তালিব ।
"
"The other accused are BNP Senior Vice Chairman Tarique Zia, Khaleda's former principal secretary to Dr Kamal Uddin Siddiqui, former Mp of Magura Kazi Salimul Haque, former president Ziaur Rahman's nephew Mominur Rahman, and businessman Sharifuddin
","খালেদা জিয়া ছাড়া মামলার বাকি আসামীরা হলেন বিএনপির সিনিয়র ভাইস চেয়ারম্যান তারেক রহমান, মাগুরার সাবেক এমপি কাজী সালিমুল হক কামাল, ব্যবসায়ী শরফুদ্দিন আহমেদ, প্রধানমন্ত্রীর কার্যালয়ের সাবেক সচিব কামাল উদ্দিন সিদ্দিকী এবং বিএনপির প্রতিষ্ঠাতা জিয়াউর রহমানের ভাগ্নে মমিনুর রহমান।
"
"So while Emraan is the son of Mahesh’s first cousin, Mohit is his own nephew.
","ইমরান যেমন মহেশের মাসির ছেলে, তেমনি মোহিত তাঁর ভাগ্নে।
"
"The other arrestees are Alam Chowdury, nephew of Gias Uddin Ahsan, and manager of the building Mahbubur Rahman Tuhin.
","গ্রেপ্তার অন্য দুজন হলেন- গিয়াস উদ্দিনের ভাগনে আলম চৌধুরী এবং বসুন্ধরার ওই ভবনের ব্যবস্থাপক মাহবুবুর রহমান তুহিন।
"
"Also survived by several great grandchildren and nieces and nephews.
","এ ছাড়া বহু নাতি-নাতনি ও অসংখ্য গুণগ্রাহী রেখে গেছেন।
"
"Others accused in the case include DIG Mizan’s wife Sohelia Anar Ratna, his younger brother Mahbubur Rahman Swapan, and nephew police Sub-Inspector Mahmudul Hasan.
","মামলাটিতে ডিআইজি মিজানের স্ত্রী সোহেলিয়া আনার ওরফে রত্না রহমান, ছোট ভাই মাহবুবুর রহমান পলাতক রয়েছেন।
"
"Alongwith it, he also said: You should also pay the ransom for your two nephews, ‘Aqil ibn Abi Talib and Nawfil ibn Harith.
","সাথে সাথে তিনি একথাও বললেন যে, আপনার দুই ভাতিজা “আকীল ইবনে-ইবনে তালেব এবং নওফল ইবনে হারেসের মুক্তিপণও আপনাকেই পরিশোধ করতে হবে ।
"
"The other convicts are former lawmaker Kazi Salimul Haque Kamal, businessman Sharfuddin Ahmed, ex-PM’s principal secretary Kamal Uddin Siddiqui and her nephew Mominur Rahman.
","মামলার অপর আসামিরা হলেন- মাগুরার সাবেক সাংসদ কাজী সালিমুল হক কামাল, ব্যবসায়ী শরফুদ্দিন আহমেদ, প্রধানমন্ত্রীর কার্যালয়ের সাবেক সচিব কামাল উদ্দিন সিদ্দিকী এবং প্রয়াত রাষ্ট্রপতি জিয়াউর রহমানের ভাগ্নে মমিনুর রহমান।
"
"Also, many aunts, uncles, nieces, nephews and cousins.
","বোন, ভাতিজি, ভাগ্নে ও ভাগ্নি জামাইসহ অনেকে আছেন।
"
"Aamir's nephew Imran Khan and his daughter Imara were also spotted.
","তাঁদের সঙ্গে ছিলেন আমির খানের ভাগ্নে তথা অভিনেতা ইমরান খান ও তাঁর মেয়ে ইমারা।
"
"She had no son of her own, but she had a number of) nephews.
","ইহার কোন সম্তানাদি ছিল না, কিন্তু তাহার সপদ্বীগণের অনেক পুত্র ছিল।
"
"A few weeks later, the girl borrowed a cell-phone from the man's 16-year-old nephew to seek help from a boy who was her friend in school.
","কয়েক সপ্তাহ পর অভিযুক্তের ১৬ বছরের ভাতিজার কাছ থেকে একটি ফোন জোগার করে মেয়েটি তার স্কুলের এক বন্ধুর সাহায্য চায়।
"
"A Dhaka court has sent Sub-Inspector Mahmudul Hasan, nephew of suspended Deputy Inspector General of Police (DIG) Mizanur Rahman, to jail after rejecting his bail petition in a case filed by Anti-Corruption Commission (ACC).
","ঢাকা: সম্পদের তথ্য গোপনের অভিযোগে দুর্নীতি দমন কমিশনের (দুদক) করা মামলায় পুলিশের বরখাস্ত উপ-মহাপরিদর্শক (ডিআইজি) মিজানুর রহমানের ভাগ্নে কারাগারে থাকা উপপরিদর্শক (এসআই) মাহমুদুল হাসানকে জামিন দিয়েছেন হাইকোর্ট।
"
"I want to see my nephew.
","ভারি ইচ্ছে করছে আমার ভাগ্নের খোকাকে দেখে আসতে।
"
"I have a nephew.
","আমার একজন প্রতিবাপী আছেন।
"
"He is also the nephew of the college’s Principal Jasim Uddin Ahmed and is in charge of the institution’s dormitory.
","তিনি কলেজটির অধ্যক্ষ জসিম উদ্দিন আহমদের ভাতিজা।
"
"Muhammad Miya Sahib Marhum who was the nephew of Hadrat Miya Ji Nur Muhammad rahimahullah and the son of Ghulam Haydar Sahib 'Alawl rahimahullah.
","হযরত মিয়া চেরাগ দীন সাহেব হযরত মুঘল সাহেবের পিতা এবং মেরাজ উদ্দীন উমর সাহেবের পিতৃব্য পুত্র ছিলেন।
"
"He is my nephew.
","সে আমার নামেই জামাই ।
"
"Imran Khan is Aamir Khan's nephew.
","আমির খানের ভাগিনা ইমরান খান।
"
"Ajit Pawar, NCP chief Sharad Pawar’s nephew, took oath as the deputy chief minister.
","উপ মুখ্যমন্ত্রী হয়েছেন এনসিপি নেতা ও শরদ পওয়ারের ভাইপো অজিত পওয়ার।
"
"I miss my nephew very much.
","নাতিকে আমি অনেক মিস করছি।
"
"Also survived by numerous nieces, nephews and devoted friends.
","রেখে গেছেন নাতি-নাতনিসহ অসংখ্য বন্ধু-স্বজন ও গুণগ্রাহী।
"
"Hazrat Lot (be peace upon him) is the nephew of Hazrat Ibrahim ( (“ ed ) the friend of God.
","হযরত লৃত (আঃ) ছিলেন হযরত ইব্রাহীম (আঃ) এর ভাতিজা ।
"
"Also many aunts, uncles, nephews, nieces and cousins.
","বোন, ভাতিজি, ভাগ্নে ও ভাগ্নি জামাইসহ অনেকে আছেন।
"
"Sridevi passed away while attending Bonny Kapoor's nephew, Mohit Marwah's wedding in Dubai.
","দুবাইয়ে মোহিত মারওয়ার বিয়ের অনুষ্ঠানে শামিল হতে গিয়ে মৃত্যু হল শ্রীদেবীর।
"
"Imran Khan is the nephew of popular actor Aamir Khan.
","ভারতের আরেক জনপ্রিয় অভিনেতা ইমরান খান আমির খানের ভাগ্নে।
"
"Sridevi was in Dubai to attend her nephew Mohit Marwah's wedding.
","প্রসঙ্গত ভাগ্নে মোহিত মরওয়ার বিয়েতে যোগ দিতেই দুবাই গিয়েছিলেন শ্রীদেবী।
"
"She explained everything to her nephew.
","সে নিজ ভগিনীকে সমস্ত বিবরণ বলিল।
"
"“He is a relative of my sister-in-law and my nephew.
","“তিনি মোর ভ্রাতা পিতা বান্ধব স্বজন।
"
"Ratul Puri is the nephew of Madhya Pradesh CM Kamal Nath.
","ভারতের মধ্যপ্রদেশের কংগ্রেস দলীয় মুখ্যমন্ত্রী কমল নাথের ভাতিজা রাতুল পুরি।
"
"It is known to everyone that Salman Khan shares a great bond with his nephew Ahil Sharma, son of his sister Arpita Khan Sharma and Aayush Sharma.
","সলমনের বোন অর্পিতা খানের সঙ্গে তার সম্পর্কের কথা সকলেই জানে।
"
"Actor Ayub Khan is the nephew of thespian Dilip Kumar.
","লে. হুমায়ুন ছিলেন ভারতের বিখ্যাত অভিনেতা দিলীপ কুমারের (ইউসুফ খান) চাচাত ভাই।
"
"The other convicts are former lawmaker Kazi Salimul Haque Kamal, businessman Sharfuddin Ahmed, ex-PM’s principal secretary Kamal Uddin Siddiqui and her nephew Mominur Rahman.
","দণ্ডিত অপর চারজন হলেন- প্রাক্তন সংসদ সদস্য কাজী সালিমুল হক কামাল ওরফে ইকোনো কামাল, ব্যবসায়ী শরফুদ্দিন আহমেদ, প্রধানমন্ত্রীর কার্যালয়ের প্রাক্তন সচিব ড. কামাল উদ্দিন সিদ্দিকী ও প্রয়াত রাষ্ট্রপতি জিয়াউর রহমানের ভাগ্নে মমিনুর রহমান।
"
"He is my son, my nephew.
","তিনি আমার বাল্যবন্ধু ও মন্ধেল।
"
"Despite his great affection, and even though Abu Talib remained a staunch defender of him throughout his life, doting on him even more than he did on his own children, Muhammad proved to be an ungrateful nephew.
","এত ভালোবাসা স্বত্তেও, এবং যদিও আবু তালিব জীবনভর মোহাম্মদকে রক্ষা করে গেছেন, নিজ সন্তানদের থেকেও বেশি ভালোবাসা দিয়ে বড় করেছিলেন মোহাম্মদকে, শেষ পর্যন্ত মোহাম্মদ অকৃতজ্ঞ ভাতিজার মতই আচরণ করে ।
"
"The nephew of Jaish-e-Muhammad chief Masood Azhar was among three militants killed in an overnight gunfight with security forces in Jammu and Kashmir’s Pulwama district.
","""ভারত নিয়ন্ত্রিত কাশ্মিরের পুলওয়ামা সেক্টরে যৌথ বাহিনীর বন্দুক যুদ্ধে পাকিস্তানের জঙ্গি সংগঠন জইশ-ই-মুহাম্মদের প্রধান মাওলানা মাসুদ আজহারের ভাতিজাসহ তিন জঙ্গি নিহত হয়েছেন।
"
"As well as numerous uncles, aunts, nieces, nephews and cousins.
","বোন, ভাতিজি, ভাগ্নে ও ভাগ্নি জামাইসহ অনেকে আছেন।
"
"They are former BNP lawmaker Quazi Salimul Haq, former principal secretary to Zia Kamal Uddin Siddique, Zia’s nephew Mominur Rahman and pro-BNP businessman Sharfuddin Ahmed.
","তারা হচ্ছেন ব্যবসায়ীদের শীর্ষ সংগঠন এফবিসিসিআই’র সাবেক সভাপতি শফিউল ইসলাম মহিউদ্দিন, ঢাকা মহানগর দক্ষিণ আওয়ামী লীগের সাবেক সাংগঠনিক সম্পাদক কাজী মোর্শেদ হোসেন কামাল, শিল্কপ্পপতি আদম তমিজী হক, সুপ্রিম কোর্ট আইনজীবী সমিতির সাবেক সম্পাদক অ্যাডভোকেট বশির আহমেদ, মেজর (অব.) ইয়াদ আলী ফকির, ড. আবদুল ওয়াদুদ, মোয়াজ্জেম হোসেন খান মজলিশ, কুদ্দুসুর রহমান এবং এ এস এম কামরুল আহসান।
"
"What about my nephews?
","আমার ভাতিজারা কেমন আছে?
"
"Pray for your dear nephew.
","দোয়া রইলো প্রিয় ভ্রাতা।
"
"“Uyaina said to his nephew, “O son of my brother!
","উয়াইনা তার বাইপোকে বললোঃ ‘হে ভাতিজা!
"
"The family includes many relatives, such as grandparents, un- cles, aunts, cousins, nephews, and nieces.
","একটি পরিবারকে ঘিরে থাকে বাবা, মা, ভাই, বোন, ভাতিজা সহ অনেকেই।
"
"Abhishek Banerjee is Chief Minister Mamata Banerjee's nephew.
","ক্ষোভ উগরে দিয়েছেন মুখ্যমন্ত্রী মমতা বন্দ্যোপাধ্যায়ের (Mamata Banerjee) সাংসদ ভাইপো অভিষেক বন্দ্যোপাধ্যায়ের (Abhishek Banerjee) বিরুদ্ধে।
"
"He is Rahman’s nephew.
","উনি হলেন রাহমানুর রহিম।
"
"The nephew, however, has claimed he has not committed any wrong.
","তবে খোকার দাবি, তিনি কোনো অনিয়ম করছেন না।
"
"Belated birthday wishes to your daughter and nephew.
","আপনার আদরের নাতনি আর ছেলে-সংসারের জন্য শুভকামনা রইল।
"
"Alastair is the son of Olivia, the younger brother of Simon & the nephew of Louise.
","অ্যালিজেহ হলেন সলমনের বোন অলভিরা আর অতুল অগ্নিহোত্রীর মেয়ে।
"
"He is my nephew.
","সে ত আমারই পুব্র।
"
"Imran Khan is Aamir Khan's nephew.
","ইমরান খান হল লেঃ জেঃ আমির আবদুল্লাহ খান নিয়াজি'র ভাতিজা!
"
"His buyer was Hakim bin Hizam, a nephew of Khadijah (may Allah be pleased with her).
","হাকিম ইবনে হিযাম হযরত খাদিজা (রো.)-র ভাতিজা ছিলেন।
"
"Amitabh's daughter Shweta Bachchan Nanda is married to Rishi Kapoor's nephew Nikhil Nanda.
","এদিকে রাজ কাপুরের নাতি অর্থাত নিখিল নন্দার সঙ্গে বিয়ে হয় অমিতাভ-কন্যা শ্বেতা বচ্চন নন্দার।
"
"Aamir Khan's nephew Imran Khan was also seen at the airport with daughter Imaara.
","তাঁদের সঙ্গে ছিলেন আমির খানের ভাগ্নে তথা অভিনেতা ইমরান খান ও তাঁর মেয়ে ইমারা।
"
"He is nephew from the mother's side of Abdullah ibn Ja‘ fer and Muhammad ibn Abu Ja‘fer and brother of “Amara daughter of Hamzah ibn ‘Abdul-Muttalib from the mother's side.
","এই ফাতিমা মুনযির ইবনে যুবাইয়র ইবনে আওয়াম এর মেয়ে এবং আসমা বিনতে আবু বকর, হযরত যুবায়ের ইবনে আওয়াম এর বিবি ।
"
"The other accused in the case are Mominur Rahman, nephew of Ziaur Rahman, Khaleda's former principal secretary Dr Kamaluddin Siddique, and former BNP lawmaker Kazi Salimul Haque and Sarfuddin Ahmed.
","মামলায় খালেদা জিয়া ও তারেক রহমান ছাড়া অন্য আসামিরা হলেন মাগুরার সাবেক সংসদ সদস্য কাজী সালিমুল হক কামাল, ব্যবসায়ী শরফুদ্দিন আহমেদ, প্রধানমন্ত্রীর কার্যালয়ের সাবেক সচিব কামাল উদ্দিন সিদ্দিকী ও সাবেক রাষ্ট্রপতি জিয়াউর রহমানের ভাগনে মমিনুর রহমান।
"
"These include brothers, sisters, nephews, uncles, aunts.
","আর ভাইদের মধ্যে আপন ভাই, বৈমাত্রেয় ভাই, আপন ভাইয়ের ছেলেরা, বৈমান্রেয় ভাইয়ের ছেলেরা ও তদনিমবর্তীরা অন্তর্ভুক্ত
"
"At her time of death she left several nieces & nephews.
","মৃত্যুকালে তিনি এমাত্র কন্যা ও অসংখ্য আত্মিয়, গুনগ্রাহী রেখে গেছেন।
"
