eng_Latn,ben_Beng
"The names of the grandmothers
","নাতনিদের নাম
"
"The necklace was my grandmother's.
","শাড়িটা আমার দাদির ছিল।
"
"The next day we all went to my grandmother's house.
","পরের দিন আমরা সবাই নানুর বাড়ি যাই।
"
"The novel revolves around a grandmother and granddaughter who are actually estranged.
","উপন্যাসটি এমন এক দাদী এবং নাতনির চারদিকে ঘোরে যারা প্রকৃতপক্ষে বিচ্ছিন্ন।
"
"The number of grandmothers exceeds the number of grandfathers
","নাতি-নাতনির চেয়ে দাদা-দাদির সংখ্যা বেড়ে যাচ্ছে
"
"The oldest daughter would be named after the mother's mother (maternal grandmother)
","প্রাচীনতম কন্যা মা মা নামকরণ হয়েছিল (তার নানী মাতৃ) ।
"
"The paternal grandmother had three sons.
","একজেন বৃদ্ধা মাতার তিনজন সন্তান ছিল।
"
"The patient's grandmother
","রোগীর নাতনী
"
"The police also found a contact number in the grandmother's phone of one of the accused conspirators.
","পুলিশ অভিযুক্ত ষড়যন্ত্রকারীদের মধ্যে দাদির ফোনে একটি যোগাযোগ নম্বরও পেয়েছিল।
"
"The recipe of my grandmother's pancakes
","আমার নানী এর প্যানকেকস রেসিপি
"
"The same happened to my grandmother.
","আমার দাদীর বেলাতেও এমন হয়েছিল।
"
"The second daughter is named after the wife's mother (the child's maternal grandmother).
","দ্বিতীয় প্রাচীনতম কন্যা মায়ের নাতি (মায়ের মা) এর পরে নামকরণ করা হয়।
"
"The second daughter was named after the paternal grandmother.
","দ্বিতীয় প্রাচীনতম কন্যা মায়ের নাতি (মায়ের মা) এর পরে নামকরণ করা হয়।
"
"The second eldest girl was named after the maternal grandmother.
","দ্বিতীয় প্রাচীনতম কন্যা মায়ের নাতি (মায়ের মা) এর পরে নামকরণ করা হয়।
"
"The son is at the grandmother's house.
","ছেলেটা ওর নানির বাড়িতে থাকে।
"
"The step grandmother of Barack Obama has died aged 99.
","বারাক ওবামার ধাপ-নানী মামা সারাহ 99 বছর বয়সে মারা গেলেন
"
"The thing is... I loved my grandmother.
","আসল কথা এই, দাদাকে আমি ভালোবাসতাম।
"
"The three children are currently staying with their grandmother.
","তিন সন্তান এই মুহূর্তে তাদের মামার সঙ্গে আছে।
"
"The two children are now with their grandmother.
","শিশু দুটি বর্তমানে তাদের দাদা-দাদীর কাছে আছে।
"
"The two children now live with their grandmother.
","শিশু দুটি বর্তমানে তাদের দাদা-দাদীর কাছে আছে।
"
"The two kids and the grandmother are in stable condition at the hospital.
","মা ও অন্য দুই শিশু মাতৃসদন হাসপাতালে আপাতত সুস্থ অবস্থায় আছে।
"
"The young boy is going to his grandmother's house.
","ছেলে যাচ্ছে নানার বাড়িরে।
"
"Their daughters had been staying at their grandmother's house at the time.
","তাদের কন্যারা এ সময় তাদের নানীর বাড়িতে ছিল।
"
"Their grandmother's body was lying a little far away.
","একটু দুরেই পড়েছিল তাদের দাদির মরদেহ।
"
"Then I realised what my grandmother was trying to say.
","তখন বুঝলাম আসলে দাদু কি বলতে চেয়েছিলেন।
"
"Then he stepped into the back room and returned with my grandmother's regalia.
","তারপর সে পিছনের রুমে গেলো এবং দাদীর রেগালিয়াটা নিয়ে ফেরত এলো।
"
"Then one day, my grandmother discussed this issue with me.
","এরপর আমার শাশুড়ি একদিন আমার সাথেও এসব নিয়ে আলাপ করলেন।
"
"Then the potato grandmother is mixed and preparing for another 10 minutes.
","তারপর আলু দাদী মিশ্র এবং অন্য 10 মিনিটের জন্য প্রস্তুতি নিচ্ছেন।
"
"Then they killed my grandmother.
","এবার ওরা আমার নাতিটাকে মেরে ফেলল।
"
"There are grandmothers.
","নাতি, নাতনিরা আছেন।
"
"There is also the grandmother.
","নাতি নাতনিও আছে।
"
"There's a grandmother.
","নাতনী রয়েছে।
"
"Therefore, the search engaged in the grandmother's forest is a difficult task.
","অতএব, দাদী এর বন জড়িত অনুসন্ধান একটি কঠিন কাজ।
"
"These are not your grandmother's Brussels sprouts!
","এগুলি আপনার দাদীর ব্রাসেল স্প্রাউট নয়!
"
"These are your parents, grandfather and grandmother, brothers and sisters.
","এই আওয়ামরাই আপনাদের আব্বা,ভাই,দাদা,চাচা,মামা।
"
"These aren't your grandmother's Brussels Sprouts!
","এগুলি আপনার দাদীর ব্রাসেল স্প্রাউট নয়!
"
"These include Nellie's mother, Penny, and her grandmother, Pebbles.
","এর মধ্যে রয়েছে নেলির মা, পেনি এবং তার দাদি, পেবলস।
"
"They are both grandmothers.
","তারা দু'জনই দাদা-দাদীর বয়সী।
"
"They are now with their grandmother.
","বর্তমানে তারা নানীর সাথেই আছেন।
"
"They are the grandmothers.
","তারা দাদা-নাতনী।
"
"They currently live with their grandmother.
","বর্তমানে তারা নানীর সাথেই আছেন।
"
"They learned this skill from their mothers and grandmothers.
","তিনি এই দক্ষতাগুলি তার মা এবং ভাইয়ের কাছ থেকে শিখেছিলেন।
"
"They murdered my grandmother.
","এরা ইচ্ছা করে আমার নাতনিকে মেরে ফেলেছে।
"
"They were used by our grandmothers.
","তারা আমাদের grandmothers দ্বারা ব্যবহৃত হয়।
"
"They're not your grandmother's Brussels sprouts!
","এগুলি আপনার দাদীর ব্রাসেল স্প্রাউট নয়!
"
"They're your grandmothers.
","ওনারা হলেন তোমার দাদা-দাদি।
"
"Think about your grandmother.
","তোর নাতি-নাতনিদের কথা ভাব।
"
"Think of your grandmother.
","তোর নাতি-নাতনিদের কথা ভাব।
"
"This can be something serious, like opening a joint bank account or something as simple as an invitation to the 80 birthday of his grandmother and the joint purchase of a gift.
","এইটি এমন কিছু বিষয় গুরুতর, তার নানী 80 জন্মদিন এবং একটি উপহার যুগ্ম ক্রয় একটি আমন্ত্রণ হিসাবে সহজ হিসাবে একটি যৌথ ব্যাঙ্ক অ্যাকাউন্ট বা কিছু খোলার মতই হতে পারে।
"
"This is a very old recipe which I have learnt from my grandmother.
","এটি একটি বহু পুরনো রেসিপি আমি আমার শাশুড়ি মায়ের কাছ থেকে শিখেছি
"
"This is an age old recipe that i learnt from my grandmother.
","এটি একটি বহু পুরনো রেসিপি আমি আমার শাশুড়ি মায়ের কাছ থেকে শিখেছি
"
"This is my grandmother's history.
","এই হলো আমার দাদাজির গল্প।
"
"This method is still used by our grandmothers.
","এই পদ্ধতি আমাদের grandmothers ব্যবহার।
"
"This method was also used by our grandmothers.
","এই পদ্ধতি আমাদের grandmothers ব্যবহার।
"
"This method was used by our grandmothers.
","এই পদ্ধতি আমাদের grandmothers ব্যবহার।
"
"This recipe I learned from my grandmother.
","এই রেসিপি টি আমি আমার শাশুড়ি মায়ের কাছে থেকে শিখেছি।
"
"This step-by-step recipe will show how to prepare cottage cheese at home by the grandmother's method, while we will prepare from cow's milk, and not shop.
","এই ধাপে ধাপে রেসিপিটি দেখাবে যে পিতামহের পদ্ধতিতে বাড়িতে কুটির পনির প্রস্তুত করা যায়, যখন আমরা গরুর দুধ থেকে প্রস্তুত হব এবং কেনাকাটা করি না।
"
"This time, the grandmother...
","এ বার ওই মাম...
"
"This young woman receives an order from her family: she must cross a forest to take bread and milk to her grandmother.
","এই যুবতী তার পরিবারের কাছ থেকে একটি কাজ পেয়েছেনঃ তার নানীর কাছে রুটি এবং দুধ আনতে তাকে বনে যেতে হয়েছিল।
"
"Three women from three generations were being interviewed; grandmother, mother and daughter.
","তিন প্রজন্মের টেলিভিশন দর্শক; মা, মেয়ে, এবং নাতনীর সাথে কথা হচ্ছিল।
"
"Three years ago I became a grandmother.
","তিন বছরের মাথায় আমি দাদা হয়ে গেলাম।
"
"Tina was with her grandmother.
","টিঙ্গি তার দাদীর সাথে থাকত।
"
"Tina's grandfather and grandmother came to visit.
","টিনার মা-দাদ-বৌদি এসেছিল।
"
"Tingi lived with his grandmother.
","টিঙ্গি তার দাদীর সাথে থাকত।
"
"Today is my grandmother's 84th birthday.
","দাদু ভাইয়ের ৮৪তম জন্মদিন আজ।
"
"Today is my grandmother's 92nd birthday!
","আজ দাদা ভাই এর ২৯তম মৃত্যুবার্ষিকী!
"
"Today, it is much more different from what our mothers or grandmothers wore.
","আজকাল আমাদের দাদী বা এমনকি মায়েদের যে ব্যবহার করতেন তার থেকে মহিলাদের খুব আলাদা ভূমিকা থাকে।
"
"Tom: I live with my mother, father, and grandmother.
","প্রত্যুষাঃ মা, দাদু আর দিদার সঙ্গে থাকি।
"
"Tomorrow I'm going to my grandmother's house.
","দাদির বাসায় যাব কাল।
"
"Twenty-one-year-old Yashi Chaudhary and her 65-year-old grandmother Manju Poddar started the business from home during the Covid-19 lockdown.
","কোভিড -১৯ লকডাউন চলাকালীন একুশ বছর বয়সী ইয়াসি চৌধুরী এবং তার 65 বছর বয়সী দাদি মঞ্জু পোদ্দার বাড়ি থেকে ব্যবসা শুরু করেছিলেন।
"
"Two brothers visited their grandmother's house two weeks before christmas.
","ক্রিসমাসের আগের সপ্তাহে দুটি ভাই তাদের নানুর বাসায় বেড়াতে গেছে।
"
"Two brothers, who study in the university, have committed suicide after killing their parents, sister and grandmother, according to police.
","পুলিশ বলছে, বিশ্ববিদ্যালয় পড়ুয়া দুই ভাই তাদের বাবা, মা, বোন ও দাদিকে হত্যার পর নিজেরা আত্মহত্যা করেছে।
"
"Two days later, my grandmother returned.
","দিন দুয়েক বাদে দাদু আবার ফিরে আসেন।
"
"Two days later, the grandmother called.
","দুই দিন পরে দাদা ডাকিয়া পাঠাইলেন।
"
"Two of the people killed were grandmothers.
","নিহত দুইজন সম্পর্কে দাদী-নাতনী।
"
"Ugh... it's his grandmother.
",". . ওহ ওনার নাতনি.
"
"Up to grandmother's.
","দাদু দিদা পর্যন্ত।
"
"V Angelia nicknamed Baba Vanga (which means grandmother Vanga) was born on October 3, 1911 in the Ottoman Empire and she died on August 11, 1996 (aged 84) in Bulgaria.
","ভানগালিয়া ডাক নাম বাবা ভঙ্গা (যার অর্থ দাদী বঙ্গ) যার জন্ম ১৯ অক্টোবর, ১৯১১ সালে অটোম্যান সাম্রাজ্যে হয়েছিল এবং তিনি ১১ ই আগস্ট, ১৯৯ 3 (৮৪ বছর বয়সে) মারা গেলেন . . .
"
"VIP professionalkami nipples are not only in a blowjob, they are ideal as an escort as a companion for events, social events, business lunch, or even the anniversary of her grandmother, where it is desirable to come up with a girlfriend.
","ভিআইপি professionalkami স্তনের না শুধুমাত্র ব্লজব, তারা ঘটনা, সামাজিক ঘটনা, ব্যবসা লাঞ্চ, বা তার নানী, যেখানে এটি একটি বান্ধবী নিয়ে আসা কাম্য এমনকি বার্ষিকী জন্য একটি সহচর হিসাবে একটি সহচর হিসাবে আদর্শ হয়।
"
"Wanting to know what her genetic heritage was, Alice requested a DNA testing kit from her grandmother for Christmas when she was 11 years old.
","নিজের জিনগত ঐতিহ্যের বিষয়টি জানতে ১১ বছর বয়সের ক্রিসমাসে তার নানীর কাছে একটি ডিএনএ টেস্টিং কিট চাইলো অ্যালিস।
"
"Watch my grandmother.
","আমার নাতনিকে দেখে রেখো।
"
"We are going to my grandmother's house.
","আমরা আমাদের নানুর বাড়িতে যাচ্ছি।
"
"We are terribly sorry for the loss of your grandmother.
","আপনার নানীর মৃত্যুতে আমরা গভীরভাবে শোকাহত।
"
"We called her grandmother.
","আমরা তাকে দাদি ডাকতাম।
"
"We go to our grandmother's house.
","আমরা আমাদের নানুর বাড়িতে যাচ্ছি।
"
"We lived in our grandmother's house.
","আমরা তখন নানার বাড়িতে থাকিতাম।
"
"We should all have such a grandmother.
","এরকম দাদা দাদী আমাদের সবাইকেই হতে হবে।
"
"We used to gather in your grandmother's house, all of us, sitting around the fire ovens, celebrating the nights of Ramadan.
","আমরা সকলেই তোমার দাদীর ঘরে জড়ো হতাম, সব্বাই, গা গরম করার জন্য আগুনের যে চুল্লি জ্বালানো থাকত, তার পাশে বসতাম, রমজানের রাত উদযাপন করতাম।
"
"Wednesday was my grandmother's birthday.
","বুধবার দাদার মেয়ের জন্মদিন ছিল।
"
"Well, and grandmother, of course.
","এবং অবশ্যই নানী ও দাদিকেও।
"
"Were you in my grandmother's house?
","তুমিনা তোমার নানি বাড়িতে ছিলে?
"
"Were you in your grandmother's house last week?
","এই সপ্তাহে একবার দাদার ঘরে গিয়েছিস?
"
"What is your grandmother's birthday?
","আজ কী আপনার জন্ম দিন দাদা?
"
"What relationship to you is your father's only son's brother's uncle's wife's daughter's cousin's grandmother?
","আপনার চাচার একমাত্র বড় ভাইয়ের মেয়ের ছোট ভাই আপনার সস্পর্কে কি হয় ?
"
"What was Jesus's grandmother's name?
","ঈসা (আঃ) এর নানীর নাম কি ছিল?
"
"What was the name of Jesus' grandmother?
","ঈসা (আঃ) এর নানীর নাম কি ছিল?
"
"What were your grandmother's and grandfather's names?
","এর পিতা মাতার ও দাদার নাম কি?
"
"What will I do to my grandmother.
","আমিঃ বড়মাকে কি করবে?
"
"What's the grandmother going to do then?
","নানী তখন করেন কি
"
"What's with grandmothers?
","দাদিরা কী তবে?
"
"What's your grandmother think about that?
","দাদীমা এত মনোযোগ দিয়ে কি ভাবছেন?
"
"When I entered the house, my grandmother said, your mother called.
","বাসায় ঢুকতেই আপুমণি বললো, আম্মা ফোন করেছিলেন।
"
"When I was 14, my grandmother died.
","আমার দাদিকে যখন মারা হয়, তখন আমার ১৪ বছর বয়স।
"
"When I was a kid, my grandmother...
","ছোটবেলায় মা, দিদিমাদের...
"
"When I was fourteen years old my grandmother died.
","আমার দাদিকে যখন মারা হয়, তখন আমার ১৪ বছর বয়স।
"
"When I was young I spent a lot of their time with my grandmother.
","ছোটবেলায় আমার বেশিরভাগ সময়টা কাটত দাদুর সঙ্গে।
"
"When are you going to be a grandmother?
","তুমি মোদের দাদু হবে তাও কি কখন হয়?
"
"When are you going to make me a grandmother?
","তুমি মোদের দাদু হবে তাও কি কখন হয়?
"
"When are you going to your grandmother's house?
","তুই কবে যাবি তোর গামের বাড়ি?
"
"When her grandmother came...
","দাদা যখন এলেন-
"
"When her grandmother, MJ asked her how she felt to be a mother but not carry the baby for the full time, she said it was a great thing.
","যখন তার নানী, এমজে তাকে জিজ্ঞাসা করলেন যে তিনি কীভাবে একজন মা হতে অনুভব করছেন তবে পুরো সময় ধরে বাচ্চাটি বহন করেন না, তিনি বলেছিলেন এটি দুর্দান্ত জিনিস great
"
"When it was safe, Tingi and his grandmother came out.
","বিপদমুক্ত হলে, টিঙ্গি এবং তার দাদী বেরিয়ে এল।
"
"When you think about the grandmother
","দাদি যখন ভাবি
"
"Where are the mothers and grandmothers?
","তখন কোথায় মা আর দিদিমা!
"
"Where's grandmother's house?
","নানীর বাড়ি কোথায় ?
"
"While Ma is in hospital, Jack lives with his grandmother and her new partner.
","মা যখন হাসপাতালে জ্যাক তখন তার দাদী ও দাদীর নতুন সঙ্গীর সাথে বাস করে।
"
"While Ma is in the hospital, Jack lives with his grandmother and her new partner.
","মা যখন হাসপাতালে জ্যাক তখন তার দাদী ও দাদীর নতুন সঙ্গীর সাথে বাস করে।
"
"Who knows what the grandmothers used to do.
","মা-দিদিমায়েরা যে কী করে করতো কে জানে।
"
"Who's your grandmother?
","কে আপনার নাতী?
"
"Why didn't you say anything, grandmother?
","'আপনি কিছু বললন না কেন দাদা?
"
"Why don't you talk to your grandmother?
","তাহলে দিদির সাথে আলাপ কর না কেন?
"
"Would you be my grandmother, please?
","তুমি কি আমার নাতী নাতনীর দাদীমা হবে প্লিজ?
"
"Wu's granddaughter Jada Yuan, raised in New Mexico, was only vaguely aware of the extent of her grandmother's accomplishments growing up.
","নিউ মেক্সিকোতে বেড়ে ওঠা উয়ের নাতনী জাদা ইউয়ান তার দাদির সাফল্যের পরিমাণ সম্পর্কে অস্পষ্টভাবেই অবগত ছিলেন।
"
"Yes, I'm one of those who knows what the best Choice stellet same person, and the grandmother Agafya.
","হ্যাঁ, আমি এক নই, যারা জানে কি সবচেয়ে ভাল পছন্দ stellet একই ব্যক্তি, এবং নানী Agafya.
"
"Yes, at my grandmother's house.
","হ্যাঁ আমার নানার বাড়ি ঘোড়াশালে।
"
"Yes, grandmother, a little.
","জ্বী মামা, কিছুটা ব্যাস্ত।
"
"Yes, my grandmother!
","জ্বি দাদীমা!
"
"Yes, your grandmother is right.
","জ্বি জামাই আপনার শাশুড়ী ঠিকই বলেছে।
"
"Yesterday, my grandmother died.
","কাল নানী মারা গেল।
"
"You are their mother and grandmother.
","আপনিই তো ওর মা দাদুমনি দুটোই।
"
"You can go to your grandmother's
","যেতেও পারো মামার বাড়ি
"
"You can't talk like a grandmother.
","তুমি মাসির মত বলতে পারোই না।
"
"You don't have a grandmother now.
","তোর দাদাও নেই এখন।
"
"You don't have a grandmother?
","বড়মামা আছে না?
"
"You don't really understand something unless you can explain it to your grandmother.
","আপনি আপনার দাদীর কাছে এটি ব্যাখ্যা না করাতে আপনি সত্যিই কিছু বুঝতে পারবেন না।
"
"You don't truly understand something, unless you can explain it to your grandmother.
","আপনি আপনার দাদীর কাছে এটি ব্যাখ্যা না করাতে আপনি সত্যিই কিছু বুঝতে পারবেন না।
"
"You have two grandmothers.
","তোমার দু'টো নাতীও আছে।
"
"You know the name of his grandmother?
","নাতির নাম কি জানেন?
"
"You look like my grandmother.
","তুমি দেখছি আমার দাদির মতো।
"
"You ought to call your grandmother.
","আপনাকে আমার দাদিমা ডাকা উচিত।
"
"You really don't understand anything unless you can explain it to your grandmother.
","আপনি আপনার দাদীর কাছে এটি ব্যাখ্যা না করাতে আপনি সত্যিই কিছু বুঝতে পারবেন না।
"
"You stay with your grandmother.
","তুমি দাদির সঙ্গে থাকো।
"
"You were my best friend, my mother, and an amazing grandmother to my son.
","আপনি আমার নাতির কাছে একজন দুর্দান্ত মা, আমার ছেলের এক আশ্চর্য স্ত্রী এবং আমার কাছে প্রিয় পুত্রবধূ।
"
"You'd have to ask his grandmother.
","তুমি ওর বড়মাকে জিজ্ঞাসা করতে পার।
"
"You'll stay with your grandmother.
","তুমি দাদির সঙ্গে থাকো।
"
"You're not your grandmother?
","তোমার নাতনি নয়?
"
"You've never been to your grandmothers house?
","নুপুরঃ তুমি তোমার নানু বাড়ি কখনও বেড়াতে যাওনি?
"
"Your 89 year old grandmother plays video games.
","৯৩ বছর বয়সী দাদী নাতির ভিডিও গেম খেলছেন।
"
"Your grandmother didn't wear pants.
","তমার মা কোনো প্যান্টি পরে নি।
"
"Your grandmother doesn't know.
","আমার দাদীমা জানেন না।
"
"Your grandmother explained it very well.
","দাদা আপনি খুব সুন্দর করে বুঝিয়ে দিয়েছেন।
"
"Your grandmother is not such a person.
","দাদা সেরকম লোকই নয়।
"
"Your grandmother is one of them.
","তোমার এই মুরসিদা আপা তাঁদের একজন।
"
"Your grandmother was a child.
","তোর দিদি জামাই বাবু ছিলেন।
"
"Your grandmother was a strong, feisty lady.
","'আপনার দাদীজান ছিলেন একজন সাহসী মহিলা এবং গুনবতী সম্রাজ্ঞী।
"
"Your grandmother's artwork is beautiful.
","আপু আপনার মান্ডালা আর্টটি খুবই সুন্দর হয়েছে ।
"
"Your grandmother's home?
","দাদু বাড়িতে?
"
"Your grandmother's story is strange.
","দাদুর গল্প অদ্ভুত।
"
"Your mother's mother is your grandmother.
","দাদুমনি তোমার মা হয়।
"
"Yuan believes her grandmother would be pleased with the stamp and its illustration, which captures her likeness.
","ইউয়ান বিশ্বাস করেন যে তার নানী স্ট্যাম্প এবং এর চিত্রণে সন্তুষ্ট হবেন, যা তার সদৃশতা অর্জন করে।
"
"a grandmother is a blessing.
","একটি নাতি একটি আশীর্বাদ হয়।
"
"a letter to my grandmother
","নাতনির কাছে দাদির চিঠি
"
"birth date, your grandmother's name or even your best friend's telephone number!
","ফোন নম্বর, কলিগের নাম, এমনকি প্রিয় বন্ধুর জন্মদিন!
"
"child having two grandmothers.
","সঙ্গে শিশু দুই নাতি-নাতনি।
"
"don't call me grandmother, that's
","আমাকে আপা নয়, দাদি ডাকবা
"
"dream of grandmother's house
","দাদীর বাড়ির স্বপ্ন
"
"father and grandmother.
","মা আর দাদা।
"
"first daughter was name for her mother's mother (the child's maternal grandmother)
","প্রাচীনতম কন্যা মা মা নামকরণ হয়েছিল (তার নানী মাতৃ) ।
"
"friend of my grandmother's.
","আমার নাতনির বন্ধু।
"
"go to my grandmother.
","যাও তুমি আমার নাতনীর কাছে যাও।
"
"grandmother and a child.
","নাতি এবং ছেলে।
"
"grandmother asked me.
","বড়মামা জিজ্ঞেস করলেন।
"
"grandmother continued the story.
","দাদা গল্পটা চালিয়ে যান।
"
"grandmother didn't speak English.
","দাদাটি ইংরেজি জানত না।
"
"grandmother doesn't know.
","আমার দাদীমা জানেন না।
"
"grandmother doesn't understand anything.
","- নানী কিছুই বুঝতে পারবেনা।
"
"grandmother in the kitchen.
","বড়মা রান্নাঘরে।
"
"grandmother is not to be found.
","দাদাকে পাওয়া যাচ্ছে না।
"
"grandmother transforms a woman's life.
","মাতৃত্ব একজন মহিলার জীবন পালটে দেয়।
"
"grandmother was crying.
","দাদিমা কাঁদেন।
"
"grandmother with you...
","শাশুড়িমা আপনার সাথে ...?
"
"grandmother you're my best friend.
","দাদা তুই আমার প্রিয় বন্ধু।
"
"grandmother's (2)
","দাদাকেই (2)
"
"grandmother's book.
","দাদা হুজুরের বই .
"
"grandmother's chair.
","চেয়ার নানী.
"
"grandmother's first name.
","দাতার প্রথম নাম।
"
"grandmother's house party
","দাদী পার্টি স্ত্রী গৃহিণী
"
"grandmother's old photos.
","দাদুর পুরানো ছবি।
"
"grandmother's smile.
","দাদীমার হাসি মুখ।
"
"grandmother, my mother, myself and my daughter.
","নানু, আম্মু, আমি আর আমার মেয়ে।
"
"her grandmother's home
","দাদু তার বাড়ি
"
"her mother and grandmother were sitting.
","মা আর দাদি বসে রইলো।
"
"his grandmother's home
","দাদু তার বাড়ি
"
"i am at my grandmother's house
","আমি ওদের নানুর বাড়িতে
"
"i am the grandmother of Ronan.
","সম্পর্কে আমি রোহানের মামী।
"
"i love my grandmother too.
","দাদুকে তো আমিও ভালোবাসি।
"
"i love my grandmother,
","আমি আমার দাদীকে ভালবাসি,
"
"i'm in your grandmother's house
","আমি ওদের নানুর বাড়িতে
"
"i'm looking at my grandmother
","আমি চেয়ে দেখছি আমারই নাতনি
"
"in front of grandmother's house.
","দাদার ঘরের সামনে।
"
"in grandmother's garden.
","দাদুভাই এর বাগানে।
"
"in his grandmother's home in
","নাতি তার ঘরে
"
"in my grandmother's room.
","আম্মা দাদীজানের রুমে।
"
"in the eyes of my grandmother
","আমার বুড়ি দাদীর চোখে
"
"looks just like my grandmother's
","আপনি দেখতে একদম আমার নানীর মত
"
"love of the grandmother.
","নানী নাতির প্রেম।
"
"me and my grandmother
","আমি আর দাদী
"
"mother's mother, grandmother.
","মায়ের ভগিনি , মাসি।
"
"mother, grandmother, and a friend to
","দাদী, নাতনী এবং একজন বন্ধু-সমকামী
"
"murder of his mother and grandmother,
","মা ও নানীকে কুপিয়ে হত্যা
"
"my father, my grandmother,
","আমার মা, দাদিমা,
"
"my grandmother asked me
","দাদু আমায় জিজ্ঞেস করে
"
"my grandmother died last night...
","মা মারা গেছে গত রাতে-
"
"my grandmother died today.
","দাদু আজ মারা গেছেন।
"
"my grandmother died yesterday.
","কাল নানী মারা গেল।
"
"my grandmother doesn't understand
","দাদু বোঝে না
"
"my grandmother from the early...
","প্রাচীনকাল থেকেই নানী...
"
"my grandmother has always helped me
","আম্মু আমাকে সবসময় সমর্থন দিয়েছেন
"
"my grandmother wasn't going
","দাদা আর যাবো না
"
"my grandmother's home,
","আমার নানীর বাড়ি,
"
"my grandmother's home.
","আমার দাদার বাড়ি।
"
"my grandmother's house as I
","আমার মতো মামার বাড়ি
"
"my grandmother's love,
","দাদির ভালোবাসায়,
"
"my grandmother's many
","দাদাভাই অনেক
"
"my grandmother's stories tell me
","দাদুর আমায় গল্প শুনিয়ে
"
"my grandmother's voice
","আমার দাদী কণ্ঠ
"
"my grandmother. . . .
","আমার নাতিটা. . .
"
"my mother, grandmother,
","আমার মা, দাদিমা,
"
"my mother, my grandmother,
","আমার মা, দাদিমা,
"
"next to my grandmother's house.
","আমার নানুর বাড়ির ঠিক পাশেই।
"
"on your grandmother.
","আপনার নাতির ওপরে।
"
"prayers for the dead grandmother
","প্রার্থনা মৃত নানী
"
"q: what is your grandmother's name?
","প্রশ্ন: আপনার দাদার নাম কি?
"
"received it from her grandmother.
","পেয়েছিলেন তার নানির কাছ থেকে।
"
"said her grandmother.
","বলল দাদিমা।
"
"she received from her grandmother.
","পেয়েছিলেন তার নানির কাছ থেকে।
"
"showed it to my grandmother.
","দাদুকে দেখিয়ে দিলো।
"
"spend time with her grandmother.
","তার নাতনীর সাথে সময় কাটানোর সময়।
"
"talk with my grandmother.
","দাদির সাথে গল্প করা।
"
"tell my grandmother.
","বড়মাকে বলো।
"
"that as a mother and a grandmother, is very important to me.
","তবে মা ও মাতামহ হিসেবে সেটা আমার কাছে খুবই গুরুত্বপূর্ণ।
"
"the few grandmothers who are trying to
","নানী যারা চেষ্টা করে
"
"the grandmother took Nayan for a walk in a park they had not visited before.
","ঠাকুমা নায়নকে এমন একটি পার্কে বেড়াতে নিয়ে গিয়েছিল যে তারা আগে দেখেনি।
"
"the grandmother's love
","দাদীর ভালোবাসা
"
"the love of a grandmother.
","নানী নাতির প্রেম।
"
"the wife's grandmother.
","দাদার স্ত্রী।
"
"the world's best grandmother
","বিশ্বের সেরা সুন্দরী দাদি
"
"three and great grandmother of two.
","তিন, দুই গ্রেট নানী.
"
"to my grandmother's
","আমার নাতনির প্রতি
"
"when I'm a grandmother!
","আমি দাদা হলাম কবে!
"
"which she obtained from her grandmother.
","যা তার নানীর কাছ থেকে পাওয়া।
"
"without my grandmother.
","আমার দাদি ছাড়া।
"
"your grandmother's name is lovely.
","আপনার নাতির নামটা সুন্দর।
"
"Both her grandfathers were born in Italy; both grandmothers were Italian American.
","তার বাবা ছিলেন ইতালীয় আমেরিকান ও মা ছিলেন ওয়েলস বংশদ্ভূত আইরিশ আমেরিকান।
"
"Her mother and grandmother were inside at the time.
","এ সময় তাঁর মা ও বাবা ভেতরে ছিলেন।
"
"A few days later, the grandmother dies.
","কিছুদিন পরে দাদিও মারা যায়।
"
"His grandmother did it.
","ওর চাচাই এটা করাল।
"
"All my kids, our parents, in-laws and grandmother!
","আমার দাদা, আমার বাবা, আমি এবং আমার সন্তানদের!
"
"Suddenly, my grandmother said, “Oh!
","একসময় ছোটমামা বাজখাঁই ঠেঁচিয়ে বললেন,আঃ!
"
"But for his grandmother?
","কিন্তু নিজের মায়ের বেলায়?
"
"Sharmila's maternal grandmother Latika Tagore was the granddaughter of Rabindranath Tagore's brother Dwijendranath.
","রবী ঠাকুরের ভাই দ্বিজেন্দ্রনাথ ঠাকুরের নাতনি লতিকা দেবী।
"
"My grandmother cried.
","আমার চাচী কাঁদেন।
"
"The child lived with his grandmother in the village.
","মায়ের সঙ্গে গ্রামের বাড়িতে থাকত শিশুটি।
"
"Abt ‘Eisa said: As for “Rabah bin ‘Abdur-Rahman from his grandmother from her father,” her father is Sa‘eed [bin] Zaid bin ‘Amr bin Nufayl.
","আবূ ‘ঈসা বলেনঃ রাবাহ ইবনু আব্দির রহমান তার দাদী হতে, তিনি তার পিতা হতে বর্ণনা করেছেন, তার পিতার নাম সা‘ঈদ ইবনু যাইদ ইবনু ‘আমর ইবনু নুফাইল।
"
"After the death of his parents he was taken care of by his grandmother.
","মা-বাবার মৃত্যুর পর তিনি বড় ভাইয়ের নিকট লালিত-পালিত হন।
"
"My grandmother has a house there.
","আমার এক জ্ঞাতি মামা সেখানে বাড়ী করেছেন।
"
"Does he remember his grandmother?
","তার দিদ্দিমার কথা মনে ক'রেছে ?
"
"And so does my grandmother.
","আমার দিদিও তাই করে।
"
