eng_Latn,ben_Beng
"Both his father and uncle were musicians.
","পিতা মাতা উভয় ছিলেন সঙ্গীতনুরাগী।
"
"My father, mother, uncle, aunt, my elder sister.
","মা,খালা,ভাবী,বোন,ভাই,ভাগ্নে আরো পিচ্চি কাচ্চারা।
"
"I'm not my father, I'm not my grandfather, my uncles or my brother even.
","আমার বাবা নেই, ভাই নেই, বোন নেই।
"
"He was born in his maternal uncle’s house.
","মাতার গৃহে জন্মগ্রহণ করয়।
"
"Pashmina is the daughter of music director and Hrithik’s uncle, Rajesh Roshan.
","পশমিনা রোশন হৃত্বিক রোশনের কাকা, সঙ্গীত পরিচালক রাজেশ রোশনের মেয়ে।
"
"Ahaziah was the son of Ahab, brother of Israel’s Jehoram, and uncle to Judah’s Ahaziah.
","আবুল ‘আছ ছিল খাদীজার সহোদর বোনের ছেলে এবং রাসূল কন্যা যয়নবের স্বামী।
"
"The woman's father, mother and uncle have been arrested in connection with the killing.
","ঘটনার সাথে জড়িত সন্দেহে গৃহবধূর স্বামী, শ্বশুর ও শাশুড়িকে আটক করা হয়েছে।
"
"Haha amit uncle!
","হা হা হা হা হা ভাইয়ামনি!
"
"Alauddin Khilji usurped the control of the Delhi Sultanate after killing his uncle Jalaluddin Khilji.
","জালালউদ্দীন খালজী তাহার তুর্ক- প্রভৃকে হত্যা করিয়া দিল্লীর সিংহাসন অধিকার করিয়াছিলেন।
"
"Not a trace could be found of. his father or uncle.
","নন্দগোপাল কিম্বা তাহাৰ পিতার কোন সন্ধানই পাওয়া গেল না।
"
"Why not uncle?
","কেন হবে না নাতনী?
"
"An uncle, an older brother or a good friend.
","বন্ধু কিম্বা বড় ভাই, ছোটো ভাই।
"
"Anil Kapoor will play the role of Arjun's onscreen uncle Kartar Singh.
","এতে অর্জুন কাপুরের বিপরীতে অভিনয় করবেন সারা আলী খান।
"
"The arrested persons include the boy’s uncle.
","গ্রেফতারকৃতদের মধ্যে ওই ছেলের ফুফাতো ভাইও আছেন।
"
"Ja‘far said, ‘She’s the daughter of my uncle too, and her aunt is my wife.’
","হযরত জাফর বললেন, এ আমার চাচার মেয়ে, তাছাড়া ওর খালা আমার স্ত্রী।
"
"Babul’s nephew Badiul Alam said his uncle used to live at a rented house at West Madartek in Shobujbagh.
","বাবুলের ভাতিজা বদিউল আলম জানান, বর্তমানে তাঁরা সবুজবাগ পশ্চিম মাদারটেক এলাকায় ভাড়া থাকেন।
"
"And my grandparents and uncle Sheikh Abu Naser used to meet all of our demands.
","আর আমার দাদা-দাদি ও চাচা শেখ আবু নাসের - আমাদের সব আবদার তাঁরা মেটাতেন।
"
"“Don’t worry uncle.
","“কিছু মনে করো না ভাই।
"
"“Don’t worry uncle.
","""চিন্তা করবেন না ভাই।
"
"I went to my uncles house.
","খালামনির বাসা থেকে বাড়ি চলে আসলাম।
"
"""What uncle. . .
","অমুক ভাই . . . ""
"
"Cooper's maternal uncle, Jack Leonard, was a screenwriter, and his maternal aunt, Julie Leonard, was an actress married to director Norman Taurog.
","তার খালা জুলি লিওনার্ড ছিলেন একজন অভিনেত্রী, তিনি পরিচালক নরমান তরগকে বিয়ে করেন।
"
"Dads, uncles, grandfathers and father-figures came too.
","আব্বা-মা, তিন চাচা-চাচীমাসহ বড়রা সবাই হাজির হলেন।
"
"Abdur Rehman Makki is the son of Hafiz Saeed's maternal uncle .
","পুরনিবাসী পীরদ্রাদা শেখ আবদর রহিমের পুত্র।
"
"The girl's maternal uncle alleged that her father and stepmother tortured her.
","ওই কিশোরীকে তারই দাদু এবং কাকা খুন করেছে বলে অভিযোগ।
"
"All my uncles were funny.
","‍আমার বাপদাদা সকলেই তো মোসায়েব ছিলেন।
"
"His father, brothers and uncles were all medical prac- titioners.
","মিলিন্দের ঠাকুমা, ঠাকুরদা এবং দাদু-দিদা সকলেই চিকিৎসক ছিলেন।
"
"He often visited the house of his uncle.
","তিনিও প্রায়ই এসে থাকতেন বাপেরবাড়িতে।
"
"An uncle and my stepfather.
","আমার চাচা এবং চাচি।
"
"Have you never loved anybody, in all your life, uncle? never?
","সেম্যাধ্ক্ষের জীবনে কি কাউকে কোনদিন ভালোবেসেছেন ?
"
"And then my uncle died.Died.
","এরপর আমার দাদিও মারা যান।
"
"The Prophet [peace be upon him] said: “O my uncle!
","নবী (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম) বলেনঃ হে আবূ বাক্‌র!
"
"Police have arrested the woman's father, mother and uncle.
","তার মা, দাদা, স্বামী সহ পাঁচজনকে গ্রেফতার করেছে পুলিশ।
"
"And I'm a horrible uncle.
","আর আমি একজন ঘৃণিত দস্যু।
"
"Actually, I was at my uncle’s house.
","আসলে বেড়াতে গিয়েছিলাম আমার নানাবাড়িতে।
"
"Narrated ‘Abbad bin Tamim that his uncle said, “I saw Allah’s Messenger #z lying flat (on his back) in the mosque putting one of his legs over the other.”
","আব্বাদ ইবনু তামিম (রা.) তাঁর চাচা থেকে বর্ণনা করেন, ‘আমি রাসুল (সা.)-কে মসজিদের মধ্যে চিৎ হয়ে এক পা অন্য পায়ের ওপর রেখে শায়িত অবস্থায় দেখেছি।
"
"Alanna Panday is Ananya Panday’s uncle Chikki Panay’s daughter.
","চাঙ্কি পাণ্ডের দাদা চিক্কি পাণ্ডের মেয়ে অলানা।
"
"I went to my uncles house.
","দাদারের বাড়িতে দেখা করতে গিয়েছিলাম ।
"
"After the death of Hamlet’s father, his uncle Claudius took the throne for himself and married his brother’s widow Gertrude.
","রাজার মৃত্যুর পর তার কনিষ্ঠ ভ্রাতা ক্লডিয়াস, যুবরাজ হ্যামলেটের পিতৃব্য সিংহাসনে আরোহণ করেন এবং তার অগ্রজের স্ত্রী ও যুবরাজ হ্যামলেটের জননী গারট্রুডের সাথে পরিণয় সূত্রে আবদ্ধ হন।
"
"It was his uncle who changed Khanna's first name to Rajesh when he decided to join films.
","রাজেশ খান্না চলচ্চিত্রে অংশগ্রহণের সিদ্ধান্ত নিলে তাঁর কাকা নামের প্রথমাংশ পরিবর্তন করে রাজেশ রাখেন।
"
"Abu Lahab was the paternal uncle of Hazrat Muhammad (Sm).
","মহাত্বা লোকমান হযরত আইয্যুব (আঃ)-এর ভাগ্নে ছিলেন।
"
"Why not uncle?
","যাস না কেন ভাই ?
"
"Her uncle said,
","ওর বৌ মলিনা বললো,
"
"I grew up with my parents, my grand-parents, my uncles and my aunts.
","দাদা, দাদি, চাচা, চাচির আদর পেয়ে বড় হয়েছি।
"
"They were a father, an uncle, a son, a brother, and a cousin.
","বাবা,চাচা,ফুফু,দাদি,চাচাতভাইবোনরাও ছিল।
"
"And not just immediate family, but aunts, uncles and grandmas too!
","শুধু পিতামাতা নন, পরিবারের দাদা-দাদি, নানা-নানিরাও আছেন!
"
"All my cousins, sister, parents, uncles and aunts are normally there.
","আমার মাজি, পিতাজি, বড়ে ভাইয়া, সবাই ওখানে ডালপালা হয়ে আছে।
"
"Good work uncle.
","দাদা ভাল কাজ পানান।
"
"‘When will you return to me, nephew ?’ asked the uncle.
","'আবার কবে আসছ ভাই” জিজ্ঞাসা করলেন প্রভাতদা ।
"
"I went to my uncles house.
","আমি শ্বশুরবাড়ি গিয়েছি।
"
"Ahsan’s uncle Chaudhry Qasim told the BBC he wanted both countries to “please make sure to find the truth before declaring each other’s nationals ‘terrorists’, because it causes a lot of pain and misery to the concerned families”.
","আহসানের চাচা চৌধরি কাসেম বিবিসিকে বলেন দুদেশেরই উচিত ''পরস্পরের দেশের কোনো নাগরিককে 'সন্ত্রাসী' ঘোষণা করার আগে সে ব্যাপারে নিশ্চিত হওয়া।
"
"Dad first, then aunt, uncle, and lastly mom.
","প্রথমে জ্যাঠা, তারপর মা, তারপর বাবা, এরপর আর এক দিদি।
"
"He is my uncle!
","তিনি আমার- দের মনস্কামন!
"
"His father and his uncle had preceded him in this office.
","এই পদে ইহার পিতা ও পিতৃব্য পূর্বে অধিষ্ঠিত ছিলেন ।
"
"I am not your father, I am not even your uncle.
","তোর পিতামহ আমি, নহি তোর বাপ।
"
"I went to my uncles house.
","জমীদার বাবুদের বাড়ী গিয়াছিলাম।
"
"Thanks alot uncle.
","অনেক ধন্যবাদ দাদা।
"
"At the same time, he lost his uncle and mother.
","তা ছাড়া এরই মধ্যে বাবা ও বড় বোনকে হারান তিনি।
"
"An aunt, an uncle and three nephews.
","মা, তিন ভাই আর আমার যমজ বোন।
"
"Two of them were her paternal uncles and two were cousins.
","এদের মধ্যে দুজন আপন বোন আর একজন তাদের ফুফু।
"
"Be a better husband, wife, friend, brother, sister, son, daughter, uncle, aunt and person …
","পুত্র, কন্যা , স্ত্রী ,স্বামী , মা , বাপ , ভাই ,বোন মানুষের সবচেয়ে বেশী নিকট আত্মীয় ।
"
"Among them were his brothers, Ibrahim Lodi’s brother Mahmud Lodi, Sher Shah Sur and Alam Khan alias Allauddin, Ibrahim Lodi’s uncle.
","এদের মধ্যে আইউব আলী, খলিলুর রহমান ও আবদুল জলিল মুফতি জসীম উদ্দিনের আপন ভাই।
"
"Thanks alot uncle.
","দাদাকে অনেক প্রণাম।
"
"I am not your father, I am not even your uncle.
","অামি তোমার ঘরপুরুষ না, অাবার পরপুরুষও না।
"
"Good luck uncle!
","শুভকামনা বড়ভাই!
"
"He is my uncle!
","সে আমার জ্যোতিকেই ভজন!
"
"A couple of months later, my dad’s uncle died.
","আমার বাবার বিয়ের মাস খানেক পর দাদা গত হয় ।
"
"My uncle saw it too.
","দাদারও চোখে পড়েছিলো সেটা ।
"
"""Look uncle.
","- “দেখেন বাবা।
"
"Hi uncle, how are you?
","আসসালামুয়ালাইকুম ভাই কেমন আছেন ?
"
"Why not uncle?
","কেন হয় না ঠাকুরপো?
"
"Meanwhile, police have arrested the uncle and brother of the girl.
","পাশাপাশি তদন্তে নেমে পুলিশ গ্রেপ্তার করে নাবালিকার কাকা ও তার ছেলেকে।
"
"“The uncle is bad.
","“খামোশ বেয়াদব।
"
"After the uncle died.
","জামাই মারা যাওয়ার পরে।
"
"“In the meantime, an uncle came there.
","” এর মধ্যেই ঠাকুরণা এসে গিয়েছিলেন ।
"
"After the death of his parents, he is cared for by his uncle.
","বাবা-মার মৃত্যুর পর তীর কাকা তাঁকে লালনপালন করতে থাকেন।
"
"He did it for my dad and uncle.
","তা সে তো আমার দিদিশাশুড়ি আর শ্বশুর করেছিলেন।
"
"My own great uncle was one of them.
","আমার গ্র্যান্ডফাদার ছিল ওরকমই একজন।
"
"Thank you so much, uncle.
","নিতাই দাদা, আপনাকে অনেক ধন্যবাদ।
"
"Ranbir Kapoor, son of late actor Rishi Kapoor, was photographed at his late uncle Rajiv Kapoor's residence.
","প্রয়াত অভিনেতা ঋষি কাপুরের অস্থি বিসর্জন করলেন ছেলে রণবীর কাপুর।
"
"And his uncle Nawaz Sharif is a former Prime Minister of Pakistan and President of Pakistan Muslim League (N).
","সাবেক প্রধানমন্ত্রী নওয়াজ শরীফের বড় ভাই ও পাকিস্তান মুসলিম লীগ-নওয়াজের (পিএমএল-এন) ভারপ্রাপ্ত সভাপতি শেহবাজ শরিফকে
"
"Again I saw my uncle.
","তখন আবার দাদার দেখা পাইলাম।
"
"A lot of people, I'm sure, tried to take that power away, whether it was his uncle or anybody else.
","আমি নিশ্চিত অনেকে তাকে ক্ষমতা থেকে সরিয়ে দেয়ার চেষ্টা করেছে, সেটা তার চাচাই হোক বা অন্য কেউ হোক।
"
"Children call them uncle.
","ছেলে ছোকরারা মাসীমা বলে ডাকে।
"
"You know my uncle too.
","আপনি জানেন তো আমার শালা কোঁচলুকে।
"
"He's my uncle.
","উনি তো৷ আমার গুরুভাই।
"
"The Maulvi was descendent of Hazrat Abbas, the uncle of Prophet Mohamad.
","এই খলিফাগণ হজরত মহম্মদের খুল্পতাত আব্বাসের বংশধর ছিলেন।
"
"Hi uncle, how are you?
","চাচাজান, ভালো আছেন?
"
"I went to my uncles house.
","বোনের বাসায় চলে এলাম আমি।
"
"BJP president Amit Shah demanded resignation of Cabinet Minister and the Chief Minister's uncle Shivpal Yadav.
","’’ গোটা ঘটনায় সমাজবাদী পার্টির নেতা তথা পূর্তমন্ত্রী শিবপাল যাদবের ইস্তফা দাবি করেছেন বিজেপি সভাপতি অমিত শাহ।
"
"His father Ustad Azeem Khan and uncle Ustad Ismail Khan who were both traditional Dhrupad singers, were his first music gurus.
","সঙ্গীতে হাতে নাতে তার প্রথম গুরু ছিলেন জ্যেঠু ইউসুফ খান ও বাবা জুনিয়র ইউসুফ খান।
"
"According to Ramjeevan Yadav, the additional district government counsel of Unnao, Atul Singh had alleged in the FIR that when he was casting his vote in the elections, the woman’s father and her two uncles were “threatening” local people to vote for their candidate.
","উন্নাও-এর আদালতের সরকারি কৌঁসুলি রামজীবন যাদবের বক্তব্য অনুযায়ী, অতুল এফআইআর-এ অভিযোগ করেছিলেন, নির্বাচনের সময় যখন তিনি ভোট দিচ্ছিলেন, মহিলার বাবা এবং দুই কাকা স্থানীয় মানুষকে ‘ভয়’ দেখাচ্ছিলেন নিজেদের পছন্দের প্রার্থীকে ভোট দেওয়ার জন্য।
"
"I heard my uncle Abi Yasir ask my father, “Is that he then?” “Yes, I swear by God,” he replied.
","তিনি বলেন, আমি আমার চাচা আবূ ইয়াসিরকে আমার পিতা হুয়াই ইব্‌ন আখতাবকে লক্ষ্য করে বলতে শুনলাম : এ কি সেই ব্যক্তি £ জবাবে তিনি বললেন : হ্যা, আল্লাহ্‌র কসম, তিনিই সেই ব্যক্তি।
"
"All of them were the emperor’s uncles.
","এঁরা সকলেই ছিলেন রানির প্রজা।
"
"But it had been his uncle.
","কিন্তু এটা ছিল তার প্রবঞ্চনা।
"
"He was staying at his uncle's home.
","স তাহার স্ত্ীপুত্র শ্বশুর বাড়ীতেই থাকিত।
"
"In her dying statement, the girl accused Sanjay, uncle of the rapist, and other family members of setting her on fire, police said.
","মৃত্যুর আগে পুলিশের কাছে বয়ানে ওই কিশোরী জানিয়েছে, তার শরীরের অগ্নিসংযোগ করেছে ধর্ষকের কাকা সঞ্জয় ও তার পরিবারের অন্য সদস্যরা।
"
"She calls him uncle.
","তাকে মামণি বলে ডেকেছে।
"
"Krishna Bhat is my uncle.
","কৃষ্ণদাস বাধু আমার যজমাঁন।
"
"Whatay uncle!
","কী হুম্দর কথা দাদা!
"
"And you knew my uncle.
","আর তোমার দাদাকে তো জানোই।
"
"I have known uncle from my childhood days.
","ছোটবেলায় আব্বার কাছ থেকে জেনেছি।
"
"“Abe was like an uncle to me.
","“আনসু আমার কাছে ভাইয়ের মতো।
"
"On the chances of forming an alliance with uncle Shivpal Singh Yadav's Pragatisheel Samajwadi Party Lohia (PSPL), the former UP chief minister said, ""I dont have any problem with this.
","অন্যদিকে, কাকা শিবপাল সিং যাদবের প্রগতিশীল সমাজবাদী পার্টি লোহিয়ার (পিএসপিএল) সাথে জোট গঠনের সম্ভাবনা সম্পর্কে, উত্তরপ্রদেশের প্রাক্তন মুখ্যমন্ত্রী বলেছেন, ‘এতে আমার কোনও সমস্যা নেই।
"
"He is my uncle!
","তিনি আমার বাক খুনি ভইরা!
"
"Shortly after Khadija’'s death, Abu Talib, the Prophet's uncle died.
","হযরত আবু তালেবের মৃত্যুর কিছুদিন পর হযরত খাদিজা (রাঃ)-ও পরলোক গমন করেন।
"
"‘A lot of people, I’m sure, tried to take that power away, whether it was his uncle or anybody else.
","আমি নিশ্চিত অনেকে তাকে ক্ষমতা থেকে সরিয়ে দেয়ার চেষ্টা করেছে, সেটা তার চাচাই হোক বা অন্য কেউ হোক।
"
"Why uncle had to cook?
","কম্তু দিদিমাণ আপান রান্না কাজ নিলেন কেন ?
"
"He is the uncle!
","সে সিরা ভাই পুলক !
"
"His uncle and aunt were his mother’s older siblings.
","তার নানা ভাই এবং দাদা ভাই ছিলেন বেস্ট ফ্রেন্ড।
"
"My brothers, my uncles and my aunt.
","আমার ভাই, আমার ভাগ্নে, আমার বোন।
"
"My father, mother, uncle, aunt, my elder sister.
","আমার মায়ের, বাবার, ঠাকুমা, ঠাকুরদার।
"
"But I didn't like my uncle.
","আমার কিন্তু ভাই একদম ভাল লাগত না।
"
"A lot of people, I’m sure, tried to take that power away, whether it was his uncle or anybody else.
","আমি নিশ্চিত অনেকে তাকে ক্ষমতা থেকে সরিয়ে দেয়ার চেষ্টা করেছে, সেটা তার চাচাই হোক বা অন্য কেউ হোক।
"
"The actor was speaking at a panel discussion for the launch of his filmmaker uncle Nasir Husain’s biography, “Music Masti Modernity: The Cinema of Nasir Husain,” written by Akshay Manwani.
","সম্প্রতি চাচা নাসির হুসাইনের জীবনীগ্রন্থ ‘মিউজিক মাস্তি মডার্নিটি : দ্য সিনেমা অব নাসির হুসাইন’-এর মোড়ক উন্মোচন উপলক্ষে আয়োজিত এক মধ্যাহ্নভোজে যোগ দেন আমির।
"
"But Allah Almighty protected His Messenger [peace be upon him] by means of his paternal uncle Abu Talib.
","অতঃপর আল্লাহ তাআলা রসূলুল্লাহ (ু)-এর চাচা আবূ তালিবের মাধ্যমে তীর নিরাপত্তার ব্যবস্থা করেন।
"
"Police have arrested the father of the girl along with her uncle on charges of murder.
","পুলিস অপহরণের অভিযোগে গ্রেফতার করেছে এক নাবালিকা এবং তাঁর বাবাকে।
"
"As the game progress, the player is introduced to Angus, a friend of the player’s uncle who teaches about fishing.
","""গেমের অগ্রগতিতে খেলোয়াড় চাচার পুরোনো বন্ধু """"অ্যানগাস"""" এর সাথে পরিচিত হয়, যিনি মাছ ধরা সম্পর্কে শিক্ষা দেয়।""
"
"He is the victim's uncle.
","তিনি ভিকটিমের দুলাভাই।
"
"** Al-‘Abbas ibn ‘Abd al-Muttalib ibn Hashim was an uncle of the Prophet.
","* ইমাম হাম্বল রা. ছিলেন ইমাম আবু হানিফা রা.'র দৌহিত্র।
"
"And she loved her uncle.
","আর ও বোনকে খুব ভালোবাসত।
"
"Abu Lahab was the paternal uncle of Hazrat Muhammad (Sm).
","হজরত আলী (রহ.)-এর পিতা আবু তালিব সম্পর্কের দিক থেকে প্রিয় নবী হজরত মুহাম্মদ (সা.)-এর চাচা ছিলেন।
"
"“Come on uncle!
","– ‘আসুন দিদিভাই!
"
"“Father, mother, and my uncle have loved me so dearly.
","“জানো মা, বাবা ত আমায় কত ভালবাসতেন ।
"
"Bob stayed at his uncle's house.
","বাবু তার নানার বাড়িতে থাকে।
"
"“Father, mother, and my uncle have loved me so dearly.
","” তাহার বাবা ও দাদা আমায় খুব আদর যত্ু করিলেন ।
"
"After that his upbringing was assumed by his paternal uncle Abu Talib.
","অত:পর লালন পালনের দায়িত্ব গ্রহণ করলেন চাচা আবু তালিব।
"
"Actor-director Sanjay Khan is his uncle.
","তাঁর নিজের ভাই সাজিদ খান পরিচালক ও চরিত্রাভিনেতা।
"
"""Yes, uncle.
","'হ্যাঁ চাচা।
"
"Teachers, fathers, sons and also grandfathers, grandsons, fathers-in-law, maternal uncles, brothers-in-law and relatives,—
","আচার্যগণ, পিতৃস্থানীয়গণ, পুত্রগণ তথা পিতামহগণও, মাতুলগণ, শ্বশুরগণ, পৌত্রগণ, শ্যালকগণ এবং সম্বন্ধিগণ ॥
"
"“Come on uncle!
","""আসেন ভাই!
"
"Muhammad was born after the death of his father, ‘Abd Allah, and was placed in the care of his mother, his paternal grandfather, and, after their deaths, his pater- nal uncle Aba Talib.
","মাতৃগর্ভে থাকাবস্থায় পিতৃবিয়োগ এবং পরবর্তীতে মাতৃবিয়োগের পর পিতৃ-মাতৃহীন অসহায় রাসূল সা: পর্যায়ক্রমে দাদা আবদুুল মুত্তালিব এবং দারিদ্র্যপীড়িত চাচা আবু তালিবের গৃহে প্রতিপালিত হন বটে।
"
"I went to my uncles house.
","আমি জামাইর বাড়িতে ছুটে যাই।
"
"Thanks alot uncle.
","অজস্র ধন্যবাদ সুমন দাদা।
"
"I went to my uncles house.
","মাধবীর শ্বশুরের কাছে গেলুম।
"
"“We are fathers, brothers, uncles, sons, cousins and friends.
","""প্রিয়জন বলতে আমরা মা-বাবা, ভাই-বোন, দাদা-দাদী, নানা-নানী, ওস্তাদ-শিক্ষক, চাচা-চাচী, ফুফা-ফুফু, ছেলে-মেয়ে, বন্ধু-বান্ধব, সহকর্মী ও ভক্ত-অনুরক্ত ইত্যাদি বুঝে থাকি।
"
"They included Abu Jahl ibn Hisham, the Prophet's uncle, Uqbah ibn Abi Muayt, Umayyah ibn Khalaf, and Shaybah and Utbah, sons of Rabi'ah.
","এই দলে ছিল রবীয়ার দুই পুত্র ওতবা এবং শায়বা, আবু জেহেল ইবনে হিশাম, নজর ইবনে হারেস, আস ইবনে ওয়ায়েল, আসওয়াদ ইবনে মুত্তালিব ও আবুল বুখতারী প্রমুখ ।
"
"“You see this uncle?
","‘বাবা দেখেছিল অন্বেষকে?
"
"I lost my uncle.
","হারিয়েছেন ঠাকুমাকে।
"
"Thanks alot uncle.
","আপনাকেও অশেষ কৃতজ্ঞতা দাদা।
"
"I went to my uncles house.
","পবশ্ মাননীয় সঙ চিঙের বাড়িতে গিয়েছিলাম ।
"
"Abu Lahab was the paternal uncle of Hazrat Muhammad (Sm).
","আবু লাহাব ছিল হযরতের চাচা।
"
"He was not like his uncle.
","সে তার বাবার মত নরখাদক ছিল না।
"
"Police have arrested three people, including child's maternal uncle, in connection with the incident.
","এই ঘটনায় নবজাতকটির নানিসহ তিনজনকে গ্রেপ্তার করেছে পুলিশ।
"
"The woman is currently residing at her maternal uncle's house.
","’ আপাতত মেরঠে বাপের বাড়িতে রয়েছেন নিগৃহীতা ওই নারী।
"
"The Holy Prophet (may Allah’s blessings and peace be upon him) replied: “O my uncle!
","এর উত্তরে নবী (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম) বললেন, হে আল্লাহ্‌!
"
"He is my uncle!
","সে বৃদ্ধট আমার মাতুলানীর অনুচর !
"
"‘My uncle said the driver had shouted ‘I want to kill all Muslims’.
","হামলাকারী গাড়িচালক ‘আমি সব মুসলিমকে হত্যা করতে চাই’ বলেও চিৎকার করছিল।
"
"“My uncle is not at home.
","- মার গুরু গৃহে নাই ।
"
"Brother and uncle were terrified.
","দাদা আৰু বায়ে মোতকৈ বেছি ভয় কৰিছিল।
"
"Are they your uncle?
","ওরা কি আপনার জ্যাঠাতো ভাই?
"
"She calls him uncle.
","সে তাকে নানী ডাকে।
"
"And my father’s cousin, Khoka uncle, used to stay with us always.
","আর আব্বার ফুফাতো ভাই খোকা কাকা সবসময় আমাদের সঙ্গে থাকতেন।
"
"“The children were living with their maternal uncle and his family.
","“সাবিত্রী তার মা আর বাবার সঙ্গে থাকে তাদের বাড়িতে ।
"
"But he went with his uncle.
","তবে দাদার সঙ্গে এসেছেন।
"
"He is my uncle!
","উনি যে আমার দেওর নারায়ণ !
"
"""What happened uncle?
","--কি হয়েছে চাচা।
"
"And he's not really my uncle.
","তিনি আমার আপন চাচাও নন।
"
"According to the recent reports, Arjun Kapoor will work with uncle Anil Kapoor in his next.
","সম্প্রতি 'মুবারাকা' চলচ্চিত্রে চাচা অনিল কাপুরের সঙ্গে অভিনয় করছেন অর্জুন কাপুর।
"
"'Aisha said: Messenger of Allah, if so and so (her uncle by reason of fosterage) were alive, could he enter my house?
","তখন ‘আয়িশাহ (রাঃ) বললেন, আচ্ছা আমার অমুক দুধ চাচা যদি জীবিত থাকত তাহলে সে কি আমার ঘরে প্রবেশ করতে পারত?
"
"Besides her two children and husband, she visits with her parents, three brothers, aunts, and uncles.
","নিজের স্ত্রী এবং ছেলেমেয়ে ছাড়াও তিনটি বড়ো বড়ো বোন, দুটি ভাই, বাবা এবং মা।
"
"She thought of him as an uncle.
","নিজের বোন বলেই তাকে মনে করত ধস্তা।
"
"He was twenty-three years of age when his uncle died.
","যখন তাহাব মৃত্র্ু হয়, তখন তাহার বয়স বারো বৎসর।
"
"Thanks alot uncle.
","অসংখ্য ধন্যবাদ আপুমণি ।
"
"The uncle was taken by police.
","ভাইকে পুলিশ নিয়ে গেছে।
"
"The Prophet [peace be upon him] said: “O my uncle!
","তিনি বলেন, নবী করিম (সা.) বলেছেন, ‘হে বৎস!
"
"Also seen were Soha Ali Khan with husband Kunal Kemmu and uncle Shashi Kapoor's son, Kunal Kapoor with his son.
","সঙ্গে দেখা গেছে সাইফের বোন সোহা আলি খান এবং তার স্বামী কুনাল খেমুকেও।
"
"She had an uncle.
","তাহার এক মাসীমা ছিলেন।
"
"Also, many aunts, uncles, nieces, nephews and cousins.
","বোন, ভাতিজি, ভাগ্নে ও ভাগ্নি জামাইসহ অনেকে আছেন।
"
"Zaid said: This is my father Haritha bin Sharaheel, and this is my uncle Ka'b bin Sharaheel.
","যায়েদ উত্তর দিল, “ইনি আমার পিতা হারেসা ইবনে শুরাহিল এবং ইনি আমার চাচা কাব ।
"
"""He was my uncle.
","-আজ্ঞে উনি আমার কাকাবাবু হন।
"
"He is the childrens maternal uncle.
","সন্তানের উনি জননীর স্যায়।
"
"I'm gonna be an uncle!
","আমার বেবি হবে!
"
"Two persons, the woman’s maternal uncle and younger brother, have been arrested for the murder.
","জোড়া খুনের ঘটনায় গ্রেফতার হয় নিহত গৃহবধূর দুই মাসতুতো ভাই।
"
"He was staying at his uncle's home.
","হইয়া সে বাপের বাড়ীতে আশ্রয় লইরাছিল।
"
"Aunts and uncles gone.
","দাদা এবং চুনীদা চলে গেলেন।
"
"Beloved son, brother, husband, father, grandfather, uncle and friend.
","পুত্র, কন্যা , স্ত্রী ,স্বামী , মা , বাপ , ভাই ,বোন মানুষের সবচেয়ে বেশী নিকট আত্মীয় ।
"
"Abu Umayr bin Anass narrated from some of his uncles of the Ansar that: “The Prophet (s) thought about prayers; how to make people gather to offer them at their prescribed times.
","আযানের প্রচলন প্রসঙ্গে আবু উমাইর বিন আনাস তার কোন আনসারী চাচা থেকে বর্ণনা করেন, তিনি বলেছেন : “রাসূলুল্লাহ সাল্লাল্লাহু আলাইহি ওয়া সাল্লাম সালাতের বিষয় নিয়ে খুব চিন্তা করলেন, এ জন্য তিনি কীভাবে মানুষদের জমায়েত করবেন?
"
"I am not your father, I am not even your uncle.
","তোমার বাবা ত ননই, আমার বাবাও না।
"
"He is my uncle!
","করিয়া সে আমার নাঁস!
"
"17 Then ¢the king of Babylon made Mattaniah, Jehoiachin’s! uncle, king in his place, and cchanged his name to Zedekiah.
","১৭ পরে বাবিলের রাজ যিহোয়াখীনের পিতৃব্য মন্তনিয়কে ভাহার পদে রাজ্যাভিবিক্ত করিল, ও তাহার নাম অন্যথা করিয়া সিদি- কির রাখিল।
"
"According to police, the woman came to her uncle’s house in the city’s Agrabad area from Feni district.
","পুলিশ জানিয়েছে, ফেনী থেকে আগ্রাবাদ সিডিএ এলাকায় চাচার বাসায় বেড়াতে আসেন ওই কিশোরী।
"
"I have five aunts and two uncles.
","আমার দাদিরা পাঁচ বোন এবং দুই ভাই।
"
"""I do not understand why there was only one gate open into the stadium when it's such a big match,"" said Henintsoa Mialy Harizafy, whose uncle was injured in the stampede.
","’ হেনিন্টোটাওযা মিযাজি হরিসাফি নামক একজন জানান, ‘আমি বুঝতে পারছি না যে কেন এত বড একটা ম্যাচে স্টেডিয়ামে একটি মাত্র গেট খোলা ছিল।
"
"His grandfather was the legendary music composer Roshan and his uncle Rajesh Roshan is also a music director.
","বাবা ছিলেন সংগীত সাধক এবং দাদা রসরাজ নন্দীও ছিলেন সংগীত-ওভ্তাদ।
"
"The son of my uncle is married to her sister.
","আমার বড় বোনের মেয়েকে তাহার ভাই বিবাহ করিয়াছে ।
"
