eng_Latn,ben_Beng
"His name is Mahmud, his father’s name is 'Umar Abul Qasim Jarullah, and his grandfather’s name is Muhammad.
","তাঁর বাবার নাম মরহুম মোকসেদ আলী প্রধান মধু ও মায়ের নাম মরহুমা মাহমুদা বেগম প্রধান।
"
"His father's name was Dhanadutta and grandfather's name was Bhadradutta.
","ইহার পিতামছের নাম পরমানন্দ এবং পিতার নাম নিত্যানন্দ।
"
"My grandfather could not bear it.
","শ্বশুড় শ্বাশুড়িকে সহ্য করতে পারতো না।
"
"""A person asked 'Abdullah bin Zaid who was the grandfather of 'Amr bin Yahya, """"Can you show me how Allah's Apostle used to perform ablution?""""""
","জনৈক ব্যক্তি ‘আব্দুল্লাহ ইব্‌নু যায়দ (রাঃ)-কে (তিনি ‘আমর ইব্‌নু ইয়াহ্‌ইয়ার দাদা) জিজ্ঞেস করলঃ আপনি কি আমাদেরকে দেখাতে পারেন, কীভাবে আল্লাহর রাসূল (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম) উযূ করতেন?
"
"But his grandfather talked.
","কিন্তু দাদা কথা রেখেছেন।
"
"Both his father and grandfather were golf fanatics.
","আমার আব্বা আর বড়ভাইরাও ফুটবলের ভক্ত ছিলেন।
"
"Her grandfather Harivansh Rai Bachchan was a celebrated Hindi poet.
","পিতা হরিভাঁশ রায় বচ্চন ছিলেন একজন সুপরিচিত সাহিত্যিক।
"
"His father’s name was Abu Talib and grandfather’s name, 'Abd al-Muttalib.
","তার পিতার নাম হল হযরত আবু তালিব এবং মায়ের নাম ছিল হযরত ফাতেমা | তিনি হুযুর (সা.)-এর আপন চাচাতো ভাই ছিলেন।
"
"Muhammad bin ‘Abdul-Malik bin Abi Mahdhirah narrated from his father, from his grandfather, that he said: “O Messenger of Allah!
","মুহাম্মাদ ইবনুল মুনকাদির তার পিতা হতে বর্ণনা করেন, রাসূলুল্লাহ সাললাল্লাহু আলাইহি ওয়াসাল্লাম বলেছেন-
"
"Amr bin Shuaib on the authority of his father and grandfather reported: Messenger of Allah % said, “It is not permissible for a person to sit between two people without their permission.”
","হযরত আমর ইবনে শোআইব তার পিতার মাধ্যমে তীর দাদা থেকে বর্ণনা করেন, নিশ্চয় রাসূল (স) বলেছেন, দুজন লোকের মধ্যে তাদের অনুমতি ছাড়া বসিও না।
"
"Both my father and grandfather were master carpenters.
","আমার বাবা ও দাদা দুজনেই কার্পেট শিল্পী ছিলেন।
"
"Her grandfather, parents, brothers, sisters, and their children all live close by.
","চোখ খুলে তাকিয়ে দেখে তার বাবা-মা, চাচা-চাচি, ফুফু-দাদি সবাই তাকে ঘিরে বসে আছে।
"
"His name is Muhammad, his father’s name is Muhammad, and his grandfather’s name is Mahmud Hafiz Bukhari.
","বাবার নাম মোহাম্মদ ভাই, মায়ের নাম মনোয়ারা বেগম (খাদিজা মোহাম্মদ ভাই)।
"
"After his mother’s death, his grandfather Abdul- Muttalib assumed guardianship of him.
","মায়ের ইন্তেকালের পর তার দায়িত্ব নেন দাদা আব্দুল মুত্তালিব ।
"
"After he had passed on, he was buried next to his father’s and grandfather’s tombs.
","জানাজা শেষে দরবার শরীফ মসজিদ সংলগ্ন পিতা ও দাদার কবরের পাশে তাকে দাফন করা হয়।
"
"Police have detained the grandmother, grandfather and father of the child for questioning in connection with the matter.
","পুলিশ এই ঘটনায় এখনও পর্যন্ত কনের বাবা ও কাকাকে হেফাজতে নিয়েছে এবং তাঁদের জিজ্ঞাসাবাদ করা হচ্ছে।
"
"Think about your grandfather.
","তোমার ঠাকুরের কথা মনে ভাবনা ।
"
"After the death of his mother, he was placed under the custody of his grandfather, Abdul-Muttalib.
","তার মায়ের মৃত্যুর পর তাঁকে তার দাদা আব্দুল মুত্তালিবের হেফাজতে অধীনে ন্যস্ত করা হয়।
"
"His father’s name was Abu Talib and grandfather’s name, 'Abd al-Muttalib.
","তার বাবার নাম আবদুল লতিফ মুন্সি এবং মায়ের নাম তাজকেরার নেছা।
"
"And so did my grandfather.
","আমার বাপ দাদারও এমন হয়েছে।
"
"A venerable physician, he was a loving husband, devoted father, and adoring grandfather.
","স্নেহবৎসল পিতা, প্রেমময় স্বামী, স্নেহময় দাদা ছিলেন।
"
"His father’s name is Shihab ad-DIn 'Abd al-Hallm, and his grandfather’s name is Abul Barakat Majd ad-DIn.
",", ইহার পিতাঁমঠের নাম থাজে-লি-বোখাঁরী এবং পিভাঁর নাম সৈয়াদ খাজে আহম্মদ দালিয়েল।
"
"A couple of years ago my grandfather passed away.
","কিছু বছৰ পূৰ্বে পিতৃৰ দেহাৱসান হয় ।
"
"His name is Sayyid Muhammad Hakam, his father’s name is Sayyid Muhammad JI rahimahulldh, and his grandfather’s name is Hadrat Sayyid Shah 'Alamullah Sahib rahimahulldh.
","তাঁর পিতার নাম সাইয়্যেদ মুহাম্মাদ হাকিম আবদুল মান্নান রহমাতুল্লাহি তা’য়ালা আলাইহি এবং মা সৈয়দা সাজেদা রহমাতুল্লাহি তা’য়ালা আলাইহা।
"
"""He wants to enjoy the fruits of First World modernity and Silicon Valley and cinemas and everything, but at the same time he wants also to rule like how his grandfather ruled Saudi Arabia,"" Khashoggi added.
","অগ্রসর বিশ্বের আধুনিকতা, সিলিকন ভ্যালি, সিনেমাসহ সব কিছুর ফল তিনি উপভোগ করতে চান, কিন্তু সৌদি আরবকে শাসন করার বেলায় তিনি দাদার মতো হতে চান।
"
"Ibn Abu Hatim reported that Amr bin Shu’ ayb said that his grandfather narrated that the Prophet said:
","আবু হাঁতিম বিন হিব্বান বলেন, তিনি তার পিতা থেকে মুনকার সূত্রে হাদীস বর্ণনা করেছেন।
"
"I am huge fan of my grandfather too.
","আমি দাদার অনেক বড় ফ্যান।
"
"His father's name was Dhanadutta and grandfather's name was Bhadradutta.
","পিতার নাম ভঈত্ব কবিরাজ, মাতার নাম হনন্দা।
"
"His father’s name was Abu Talib and grandfather’s name, 'Abd al-Muttalib.
","তার পিতার নাম আব্দুল মতলিব চৌধূরী ও মাতার নাম  লতিফুন নেসা চৌধূরী।
"
"His father’s name was Habib and grandfather’s name was 'Amarah.
","তার পিতার নাম হল আফফান এবং মাতার নাম আরওয়াহ।
"
"Ahmad asked his grandfather.
","’ আহমদ হাত্তা জিজ্ঞেস করল।
"
"His father's name was Syed Muhammad Irfan and grandfather's Syed Muhammad Nur.
","পিতা মরহুম সৈয়দুর রহমান এবং মাতা আলহাজ মরহুমা ছামিরন নেছা।
"
"Both his grandfathers had been doctors, aa was his father.
","তার বাবা দাদা দু-জনেই ডাক্তার।
"
"My grandfather Azizullah, grandmother Haseena, and aunts Gudiya, Nadira came.
","আমার দাদা আজিজুল্লাহ, দাদিমা হাসিনা, খালা গুড়িয়া ও নাদিয়া আসে।
"
"Later, he was buried next to his grandfather’s grave.
","তাঁর মৃত্যুর পরে পিতার মাজারের পাশে তাঁকে কবর দেওয়া হয়।
"
"A loving husband, father, grandfather and brother.
","দারুণ একজন স্বামী, ভাই ও দাদা।
"
"He was Nih’s (Noah) great-grand- father, and it is said that he was Nih’s grandfather.
","তিনি হযরত নূহের (আ) পিতার দাদা ছিলেন এবং এও বলা হয় যে, হযরত নৃহের (আ) দাদা ছিলেন।
"
"Both of my grandfathers died young.
","অল্পবয়সে আমার বাবা-মা দু’জনই মারা যান।
"
"`Amr bin Shu`aib on the authority of his father and grandfather reported: Messenger of Allah (PBUH) said,
","আমর বিন শুয়াইব তার পিতা ও দাদার সূত্রে বর্ণনা করেন, রাসূলুল্লাহ সাল্লাল্লাহু আলাইহি ওয়াসাল্লাম বলেন,
"
"After Abdullah’s death, Muhammad’s grandfather, Abdul- Muttalib, became his guardian.
","বাবা-মায়ের মৃত্যুর পর বুলবুল আহমেদ তাঁর বড় ভাই হামেদ আহমেদের অভিভাবকত্বেই ছিলেন।
"
"His father’s name was Abu Talib and grandfather’s name, 'Abd al-Muttalib.
","তার বাবার নাম তোরাব আলী এবং মায়ের নাম আফিয়া খাতুন।
"
"All of a sudden, I remembered my grandfather.
","হটাত করে আমার দাদির কথা মনে পরে গেলো।
"
"“Yes,” his grandfather replied.
","” পিতা উত্তর দিলেন, “হ্যাঁ।
"
"Imam Ahmad related on the authority of “Amr Ibn Shu’ayb, from his father, from his grandfather (‘ Abdullah Ibn “ Amr) who narrated:
","মুহাম্মাদ ইবনে ইসমাঈল রে)... শুআইব ইবনে আবদুল্লাহ ইবনে আমর (র) থেকে তার পিতার সূত্রে বর্ণিত।
"
"A fantastic father, grandfather, husband and friend.
","দারুণ একজন স্বামী, ভাই ও দাদা।
"
"“Pakistani military personnel took my grandfather Sudhir Kumar Chakraborty from home and killed him for helping the freedom fighters.
","মুক্তিযোদ্ধা তপন কুমার চক্রবর্তীর বাবা সুধির চক্রবর্তীকে পাকিস্তানি সেনারা বাসা থেকে ধরে নিয়ে নির্মমভাবে হত্যা করে।
"
"The name of his father was Nonaraja and that of his grandfather was Laularaja.
","ছিলেন, পিতার নাম লক্ধীধর ও মাতার নাম নারার়ণী।
"
"I know my Bapu, my grandfather.
","বাপ্পা বোস আমার জানা আমার চেনা ।
"
"His father's name was Syed Muhammad Irfan and grandfather's Syed Muhammad Nur.
","তার বাবার নাম মো. সিদ্দিকুর রহমান এবং মায়ের নাম আলফাতুন নেসা।
"
"A name for my grandfather.
","আমার বাপের নামে নাম।
"
"Beloved husband, father, and grandfather.
","দারুণ একজন স্বামী, ভাই ও দাদা।
"
"Third wife of Obama's grandfather Hussein Onyango Obama and the president's oldest living relative.
","তিনি ওবামার দাদা হোসেন ওনিয়াংগো ওবামার তৃতীয় স্ত্রী।
"
"I know your grandfather well.
","দাদাকে ভালো রকমই চেনে ।
"
"Darwin was astonished by Grant's audacity, but had recently read similar ideas of evolution, in his grandfather Erasmus' journals.
","ডারউইন গ্রান্টের দু: সাহসিকতায় অবাক হয়েছিলেন, কিন্তু সম্প্রতি তাঁর দাদা ইরসমাসের জার্নালেও একই ধরণের ধারণা পড়েছিলেন।
"
"Brother, Father and grandfather.
","আব্বা, আম্মা আর দাদি।
"
"And what a cute grandfather!
","এবং কি একটি সুন্দর পিতামহ!
"
"Both his father and his grandfather were medi- cal doctors.
","পিতামহ ও পিতা উভয়েই চিকিৎসক 'ছিলেন।
"
"Allah's Apostle sent a Sariya of ten men as spies under the leadership of 'Asim bin Thabit al-Ansari, the grandfather of 'Asim bin Umar Al-Khattab.
","সাল্লাল্লাহু আলাইহি ওয়াসাল্লাম দশ ব্যক্তিকে গোয়েন্দা হিসাবে সং সংগ্রহের জন্য প্রেরণ করেন এবং আসিম ইবন সাবিত আল- আনসারীকে তাদের দলপতি নিযুক্ত করেন৷ যিনি আসিম ইবন উমর ইবন খাত্তাবের মাতামহ ছিলেন।
"
"After his parents' death, Muhammad's paternal grandfather raised him.
","পিতা মাতার মৃত্যুর পর তিনিই শিশু মুহাম্মদ লালন করেন।
"
"His grandfather was a Hindu,who converted to Islam.
","পিতামহ ছিলেন হিন্দু তাতী, তিনি ইসলাম ধর্ম গ্রহণ করলেন।
"
"At best it’s her grandfather’s name.
","মূলত: এটা তার দাদীর নাম।
"
"Both of my grandfathers have died from cancer.
","ক্যান্সারে ভুগে মৃত্যু হয়েছে দুই খালারই।
"
"Does that place belong to your father or grandfather?
","আপনার বাপের জায়গা নাকি এইডা?
"
"His father, Rocky Johnson, and grandfather, Peter Maivia, were professional wrestlers as well.
","তার নানা পিটার মায়াভিয়া ও বাবা রকি জনসন ছিলেন পেশাদার রেসলার।
"
"I am damn near old enough to be your grandfather.”
","আমি তোমার বাবার বয়সী হবো প্রায়”
"
"Both Humayun Kabir's father and grandfather were awarded the title of 'Khan Bahadur' by the British government.Humayun Kabir was gifted in many ways.
","হুমায়ুন কবিরের পিতা ও পিতামহ দুজনেই ব্রিটিশ সরকারের নিকট থেকে ‘খান বাহাদুর’ উপাধি পেয়েছিলেন।
"
"Bush's grandfather had been a U.S. Senator, and his father was President of the United States.
","এরআগে তার বাবা জর্জ বুশ ও ভাই জর্জ ডব্লিউ বুশ যুক্তরাষ্ট্রের প্রেসিডেন্ট ছিলেন।
"
"His father's name was Dhanadutta and grandfather's name was Bhadradutta.
","ইহার পিতার নাম.সর্ধবেদ ও ভ্রাতার নাম শোভন।
"
"It might possi- bly have been his grandfather of the same name.
","সম্ভবত তার বাবার নামের আদ্যক্ষর।
"
"His name is Muhammad, his father’s name is Muhammad, and his grandfather’s name is Mahmud Hafiz Bukhari.
","তাঁর পিতার নাম ছিল পীর মুহাম্মদ মতান্তরে পেয়ার মুহাম্মদ খান এবং মাতার নাম ছিল কৈয়্যারা বিবি।
"
"Just like my grandfather does.
","আমারও দাদার মতে মত।
"
"This was my grandfather’s second marriage.
","এটা ছিল আদুরির দ্বিতীয় বিয়ে।
"
"A loving dad, grandfather and husband.
","দারুণ একজন স্বামী, ভাই ও দাদা।
"
"Abia Khalid bin Al-Ahmar reported this Hadith from Al-Hajjaj [bin Artah], from ‘Amr bin Shu‘bah, from his father, from his grandfather, from ‘Umar, from the Prophet #¢.
","এ হাদিসটি আবু খালেদ আহমার- হাজ্জাজ ইবনে আরতাত-আমর ইবনে শুয়াইব-তার পিতা-তার দাদান-উমর রা. সূত্রে নবী করিম সাল্লাল্লাহু আলাইহি ওয়াসাল্লাম হতে বর্ণনা করেছেন।
"
"His father’s name was Habib and grandfather’s name was 'Amarah.
","তাঁর বাবার নাম ছিল শিবগুরু ও মায়ের নাম আর্যাম্বা।
"
"Beloved husband, father, grandfather, and greatgrandfather.
","দারুণ একজন স্বামী, ভাই ও দাদা।
"
"His father's name was Dhanadutta and grandfather's name was Bhadradutta.
","তাহার পিতার নাম ঈশানচন্ত্র, পিতামহের নাম পীতান্বর দত্ত ।
"
"And how the grandfather died?
","কাকা কীভাবে মারা গেছে?
"
"That’s my grandfather.
","বলবি এই আমার দাদী।
"
"My father and grandfather lived here.
","এখানে আমার দাদা ও নানা বাড়ি।
"
"That’s my grandfather.
","যে সেই কেদারই আমার দাদা।
"
"After his parents divorced, he grew up with his mother and grandfather in the city of Cochabamba in Bolivia.
","বড় হয়েছেন বলিভিয়ার কোচাবামা শহরে মা ও পিতামহের সঙ্গে।
"
"The police then arrested her grandfather.
","পরে পুলিশ আটক শ্বশুরকে গ্রেপ্তার করে।
"
"Teachers, fathers, sons and also grandfathers, grandsons, fathers-in-law, maternal uncles, brothers-in-law and relatives,—
","আচার্যগণ, পিতৃস্থানীয়গণ, পুত্রগণ তথা পিতামহগণও, মাতুলগণ, শ্বশুরগণ, পৌত্রগণ, শ্যালকগণ এবং সম্বন্ধিগণ ॥
"
"Besides, I don’t have a grandfather or grandmother.
","তাছাড়া মা বাবা কেউই আমার নাই।
"
"Muhammad was born after the death of his father, ‘Abd Allah, and was placed in the care of his mother, his paternal grandfather, and, after their deaths, his pater- nal uncle Aba Talib.
","মাতৃগর্ভে থাকাবস্থায় পিতৃবিয়োগ এবং পরবর্তীতে মাতৃবিয়োগের পর পিতৃ-মাতৃহীন অসহায় রাসূল সা: পর্যায়ক্রমে দাদা আবদুুল মুত্তালিব এবং দারিদ্র্যপীড়িত চাচা আবু তালিবের গৃহে প্রতিপালিত হন বটে।
"
"His father’s name is 'Abdullah and his grandfather’s name is Muhammad.
","তার পিতার নাম আব্দুল্লাহ, মাতার নাম বেদউরা।
"
"The maternal grandfather was a village priest.
","আনন্দর পিতামহ গ্রামে পূজক পুরোহিত ছিলেন ।
"
"The missile tests came on the eve of a national holiday in North Korea to celebrate the birthday of Kim Il Sung, the founder of the country and grandfather of the current leader, Kim Jong Un.
","কিম জং-উনের পিতামহ ও উত্তর কোরিয়ার প্রতিষ্ঠাতা নেতা কিম ইল-সাংয়ের জন্মদিনে ক্ষেপণাস্ত্রটি পরীক্ষা করা হয়।
"
"Think about your grandfather.
","ভাবছি তোমার ঠাকুরপোর কথা ।
"
"'Amr ibn Shu'ayb radiyallahu 'anhu narrates from his father who narrates from his grandfather that Rasulullah sallalldhu 'alayhi wa sallarn addressed them on the occasion of the Conquest of Makkah.
","হযরত ইমর ইবনে শোয়াইব তার পিতার মাধ্যমে তার দাদা হতে বর্ণনা করেছেন যে, হযরত . সুরাকা ইবনে মালিক (রা) বলেন, আমি রাসূল (স)-এর দরবারে হাযির হয়েছি।
"
"A friend of my grandfather's had a house there.
","সেখানে বাবার এক বন্ধুর বাসা।
"
"“My grandfather, the dad of my mum, always wished that I would play in Spain.
","“আমার নানা, সব সময় চেয়েছেন যে আমি স্পেনে খেলি।
"
"My daughter’s grandfather.
","_আমার জ্যাঠতুতো দাদার মেয়ে ।
"
"Both my father and my grandfather were loggers.
","আমার বাবা ও শ্বশুর দু’জনেই ছিলেন জোতদার মানুষ।
"
"His father and grandfather are IITians.
","তাঁর বাবা ও মা দুজনই আইআইটি প্রাক্তনী।
"
"Her grandmother was Hindu, her grandfather British and father Armenian Christian.
","অমৃতার মা ছিলেন হাঙ্গেরিয়ান ইহুদী আর বাবা ছিলেন ভারতীয় শিখ।
"
"The girl’s grandfather was detained by police for questioning.
","এ ঘটনায় জিজ্ঞাসাবাদের জন্য শিশুটির চাচিকে আটক করেছে পুলিশ।
"
"A boy and his grandfather.
","সেই ছেলেটা আর তার দাদা।
"
"No one else in family except her grandfather, grandmother and herself.
","তাহার পরিবারের মধ্যে বৃদ্ধ মাতা ও ছুইটা কনিষ্ট সহোদর ব্যতীত অপর কেহ নাই।
"
"There are narrations on this topic from Sa‘eed bin Zaid and the grandfather of Harb bin ‘Ubaidullah Ath-Thagafi.
","এই বিষয়ে সাঈদ ইব্‌ন যায়িদ এবং হার্ব ইব্‌ন উবায়পদুল্লাহ্‌ সাকাফীর পিতামহ (রা.) থেকেও হাদীছ বর্ণিত আছে।
"
"“Do you remember your great grandfather’s name?
","আপনার দাদার নাম মনে আছে কি?
"
"Ibn Abi Shaybah reported another hadith from the hadith of Amr ibn Shuaib, on the authority of his father, from his grandfather.
","ইবনে মাজাও এ অর্থের একটি হাদীস আমর ইবনে শো‘আইব হতে বর্ণনা করেছেন, যা তিনি তার পিতা, তার পিতা তার দাদা হতে বর্ণনা করেছেন।
"
"My grandfather, my father. . .
","আমার দাদা, দেবু দাদা ।
"
"Ask your father, er, grandfather.
","আপনার আব্বাকে জিজ্ঞেস করে দেখুন।
"
"Both my grandfathers and my dad were career firefighters.
","আমার বাবা ও দাদা দুজনেই কার্পেট শিল্পী ছিলেন।
"
"But I can’t think of my grandfather like that.
","কিন্তু সেই ভাইয়ের মতো ভাব নিতে পারিনি।
"
"An incredible husband, father and grandfather.
","দারুণ একজন স্বামী, ভাই ও দাদা।
"
"His grandfather was RSS worker.
","তাঁর বাবা ছিলেন আরএসএস কর্মী।
"
"And, what is grandfather called?
","তাহলে তার নাম দাদাভাই হলো কী করে?
"
"A few hundred metres away lies the home of his paternal grandfather.
","গণেশদের বাড়ীর মাইল খানেক দূরে তাহার পিসিমার বাড়ী।
"
"A grandfather, a father and seven of his brothers.
","সাত ভাই বোন, বাবা মা।
"
"His father’s name is Ahmad and grandfather’s name is 'Atlyyah.
","তার পিতার নাম আলহাজ্ব অলি আহমেদ চৌধুরী ও মাতার নাম সুফিয়া খাতুন।
"
"A story by a grandfather. . .
","বলত দাদা গল্প--
"
"His grandfather was novelist Upendrakishore Ray Chowdhury, and his father was Sukumar Roy.
","সুকুমার রায়ের বাবা ছিলেন শিশু সাহিত্যিক উপেন্দ্রকিশোর রায় চৌধুরী।
"
"His grandfather was from Bihar.
","তাহার পূর্বপুরুষ বাহলীক হইতে আসিয়াছিলেন।
"
"His father, late Justice S. N. Katju, was a former judge of the Allahabad High Court while his grandfather Kailash Nath Katju was one of India's leading lawyers.
","বাবা স্যার সৈয়দ নাসিম আলী ছিলেন অবিভক্ত বাংলার প্রধান বিচারপতি, বড় ভাই এস এ মাসুদ এলাহী কলকাতা হাইকোর্টের প্রধান বিচারপতি।
"
"His father’s name is Sayyid Baha’ ad-Din, and his grandfather is Sayyid Qutb ad- Din.
","পিতার নাম যায়েদ ইবনে কালিব, মায়ের নাম হিন্দ বিনতে সাঈদ ।
"
"His grandfather’s name was Rasheed Ahmad.
","পিতার নাম আকমঠাদ রায়।
"
"Tagore’s grandfather, Prince Dwaraknath, was a friend of Rammohan Roy.
","তাহার পিতা স্বীয় ঘ্বারকানাথ ঠাকুর রাজা রামমোহন রায়ের বন্ধু ছিলেন।
"
"Adored husband, father and grandfather.
","দারুণ একজন স্বামী, ভাই ও দাদা।
"
"The child, boy, man, and grandfather are one and the same.
","পিতামহ, পুত্র, পৌন্র, গ্রপৌত্র সবই একই লময়ে প্রতিভামিত হয়।
"
"His father’s name is Ahmad and grandfather’s name is 'Atlyyah.
","তার পিতার নাম “আসহীর” ও মাতার নাম গঙ্গাদেবী'।
"
"My grandfather used to keep various types of newspapers in the house.
","আমার দাদাবাড়িতে নানা ধরনের পত্রিকা রাখতেন।
"
"Among them were my maternal grandfather's aunties.
","এর মধ্যে আমার পিতার ভাইবোনো অর্ন্তভুক্ত ছিল।
"
"He frowned and said: “No, grandfather, it can never be.
","সে লন্ দিয়া উঠিয়া বলিতে লাগিল-_“কখনই নয়, ইহা কখনই হইতে পারিবে না।
"
"My grandfather died while my father Maulana Khairuddin was still very young.
","আমার পিতা মৌলানা খয়েরউদ্দিনের বয়স যখন খুবই অল্প সেই সময় আমার পিতামহের মৃত হয়।
"
"But I don't think the grandfather understood.
","তবে আমার ধারণা বাবা সেটা ঘুণাক্ষরেও বুঝতে পারতেছেন না।
"
"His father and grandfather.
","তার পিতামহ ও পিত।
"
"Both my grandmother and grandfather were teachers.
","আব্বু আম্মু দুজনেই ছিলেন শিক্ষক।
"
"Beloved son, brother, husband, father, grandfather, uncle and friend.
","পুত্র, কন্যা , স্ত্রী ,স্বামী , মা , বাপ , ভাই ,বোন মানুষের সবচেয়ে বেশী নিকট আত্মীয় ।
"
"A: My grandfather and my dad.
","উ: আমার বাবা আর মিমি দিদির বাবা।
"
"Among them was my grandfather.
","তাদের মধ্যে আমার শ্বশুরমশাইও সামিল।
"
"His grandfather’s name was Rasheed Ahmad.
","তার বাবার নাম আব্দুর রশিদের ছেলে।
"
"His grandfather was the legendary music composer Roshan and his uncle Rajesh Roshan is also a music director.
","বাবা ছিলেন সংগীত সাধক এবং দাদা রসরাজ নন্দীও ছিলেন সংগীত-ওভ্তাদ।
"
"After he died, she married my grandfather.
","তার বড়ভাই মারা যাওয়ার পর ভাবিকে বিয়ে করেন।
"
"His name is 'Azizan 'Alam and his grandfather’s name is 'Azizan Mumin Shaykh.
","ইহার নাম কাজি মহন্মদ উসমান--পিতার নাম কাজি আইজ।
"
"His father’s name was Lamarck and his grandfather's name was Methuselah.
","তার পিতার নাম লাকসমান ঝা ও মাতার নাম মাধুরী ঝা।
"
"His father’s name is 'Abdullah and his grandfather’s name is Muhammad.
","ইহার পিতার নাঁম মায়ণ এবং ভ্রাতার নাম মাধধ।
"
"His grandfather was novelist Upendrakishore Ray Chowdhury, and his father was Sukumar Roy.
","বাবা সুকুমার রায় এবং পিতামহ উপেন্দ্রকিশোর রায় চৌধুরী।
"
"So was his grandfather.
","নানাও ছিলেন তাই।
"
"My grandfather was a lawyer.
","দাতার পুত্র আইনজ্ঞ ছিল।
"
"It was given to him by his grandfather.
","এটি তাঁর শাশুড়ী তাঁকে উপহার দেন।
"
"He is currently living with his maternal grandfather.
","বর্তমানে সে তার দাদা-দাদির সঙ্গে আছে।
"
"I don’t know if my father or grandfather have.
","আমার বাবা, বা মাকে আমি চিনিনা।
"
"His father's name was Dhanadutta and grandfather's name was Bhadradutta.
","তাহার পিতার নাম বেদ্যনাথ এবং পিতামহ বিশ্বনাথ।
"
"Also, my grandfather had just died.
","তাছাড়া সদ্য বাবা মারা গিয়েছেন।
"
"Both McCain's grandfather and father were Admirals in the United States Navy.
","ম্যাককেইনের বাবা আর দাদা দুজনই ছিলেন নৌবাহিনীর অ্যাডমিরাল।
"
"Both his father and grandfather were agriculturists.
","পিতামহ ও পিতামহি দুজনেই কৃষক।
"
"A loving husband, father, and grandfather.
","দারুণ একজন স্বামী, ভাই ও দাদা।
"
"Both his grandfather and father were noblemen of high rank.
","তাঁর পিতা ও ঠাকুর্দা দুজনেই ছিলেন উচ্চপদস্থ রাজপুরুষ।
"
"“I can’t communicate with my grandfather.
","'দাদার সঙ্গে কিছুতেই যোগাযোগ করা যাচ্ছে না।
"
"There are narrations on this topic from Abi Bakr As-Siddig, Bahz bin Hakim from his father, from his grandfather; and, from Abi Dharr and Anas.
","এই অনুচ্ছেদে হজরত আবু বকর সিদ্দিক, বাহ্জ ইবনে হাকিম-তীর পিতা-তীর দাদা সূত্রে এবং আবু জর ও আনাস রা. হতে হাদিস বর্ণিত আছে।
"
"Bahz bin Hakim reported on the authority of his father from his grandfather (Mu'awiyah ibn Haydah) as saying:
","হাকীম ইবনু মু’আবিয়াহ আল-কুশাইরী (রহঃ) হতে তার পিতা থেকে বর্ণিতঃ
"
"His father’s name was 'Uyaynah, and his grandfather’s name was Abu 'Imran Maymun.
","ও হারুণের পিতার 'নাম এমরাণ ছিল, তাহার পিতার নাম ইয়াছহার ছিঙ্গ।
"
"He was living with his grandfather.
","দেন ও ওর দাদীর কাছে থাকত।
"
"An immediate family member is defined as father, mother, grandfather, grandmother, brother, sister, son, daughter, husband, wife, parent-in-law or near relative who resides in the same household.
","পরিবারের সদস্য বলতে স্বামী-স্ত্রী, পুত্র, কন্যা বাবা, মা, ভাই, বোন, জামাতা অথবা পুত্র বধুকে বুঝানো হয়েছে।
"
"His grandfather’s name was Rasheed Ahmad.
","তাঁর বাবার নাম আবদুর রশিদ।
"
"My grandfather and father used to play football.
","বাবা, মাও গল্ফ খেলতেন।
"
"Ahmad, Abu Dawud, An-Nasai, and Ibn Majah reported another hadith from the path of Amr ibn Shuaib, on the authority of his father, from his grandfather.
","আবূ সাঈদ বিন আমর, আবূ আবদুল্লাহ আল-হাঁকিম আন-নায়সাবূরী ও আবু নুআয়ম আল-আস্ববাহানী বলেন, তিনি তার পিতা থেকে আবু হুরায়রাহ যী এর সূত্রে একটি জাল হাদীস্র বর্ণনা করেছেন।
"
"His father's name was Syed Muhammad Irfan and grandfather's Syed Muhammad Nur.
","তার পিতা সর্দার দিল খান এবং দাদা সর্দার পানিদা খান মুহাম্মাদিজি।
"
"My grandfather agreed.
","বড় চাচা রাজী হলেন।
"
"Filmmaker-actor Carmen Chaplin is set to direct a theatrical documentary feature on her grandfather, screen legend Charlie Chaplin.
","চার্লি চ্যাপলিনকে নিয়ে থিয়েট্রিক্যাল ডকুমেন্টারি নির্মাণ করবেন নির্মাতা-অভিনেত্রী কারমেন চ্যাপলিন।
"
"My father and grandfather lived here.
",", এইস্থানে আমার পিতা ও মাতা বাস করিতেন।
"
"His father died before he was born, and he was raised first by his grandfather, Abdul Muttalib, and after his grandfather’s death, by his uncle Abu Talib.
","শৈশবে মাতাকে হারিয়ে এতিম হন এবং প্রথমে তার পিতামহ আবদুল মুত্তালিব ও পরে পিতৃব্য আবু তালিবের নিকট লালিত-পালিত হন।
"
"Her grandmother was Hindu, her grandfather British and father Armenian Christian.
","ফ্রাঙ্কেনহাইমারের বাবা ছিলেন একজন জার্মান বংশদ্ভূত ইহুদি এবং মা ছিলেন একজন আইরিশ ক্যাথলিক।
"
"After Abdullah’s death, Muhammad’s grandfather, Abdul- Muttalib, became his guardian.
","আদিমল্লের মৃত্যুর পর তার জোগ্টপুত্র জয়মল্ল মল্লভূমের অধীশ্বর হন।
"
"He is of the age of her grandfather!
","প্রবীরের চেয়ে বয়সে তার!
"
